source,role,rows,columns,best_date_column,distinct_dates,start_date,end_date,datetime_columns,temperature_columns,decision_rule_columns,all_columns
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18wD_holdout_external_probability_evaluation/18wD_model_book_score_panel.csv,other_weather_source,954,15,event_date,40,2026-05-22,2026-06-30,,hko_daily_max_c,decision_rule; decision_rule_order,candidate_id; probability_variant; evaluation_block; event_date; decision_rule; decision_rule_order; contract_rows; probability_sum; winning_market_id; winning_label; winning_probability; categorical_log_score; multiclass_brier; zero_winning_probability; hko_daily_max_c
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18wD_holdout_external_probability_evaluation/18wD_exact_common_market_model_book_scores.csv,other_weather_source,924,15,event_date,40,2026-05-22,2026-06-30,,,decision_rule; decision_rule_order,candidate_id; probability_variant; evaluation_block; event_date; decision_rule; decision_rule_order; model_winning_probability; market_normalised_winning_probability; model_categorical_log_score; market_normalised_categorical_log_score; model_multiclass_brier; market_normalised_multiclass_brier; model_minus_market_categorical_log; model_minus_market_multiclass_brier; market_book_sum_raw
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xC_controlled_unblinding_trading_simulation/18xC_cost_sensitivity_trade_panel.csv,other_weather_source,575,71,event_date,40,2026-05-22,2026-06-30,selected_price_timestamp_utc,forecast_daily_max_c; hko_daily_max_c,decision_rule; decision_rule_order,bound_reference_c; calibration_scale_factor; calibration_uniform_smoothing; calibration_variant; candidate_id; canonical_label; complexity_rank; condition_id; contract_event_type; contract_order; decision_cutoff_utc_x; decision_rule; decision_rule_order; evaluation_block; evaluation_stage; event_date; event_id; event_slug; event_type; fitted_parameter_source; forecast_daily_max_c; lower_bound_c; mapping_distribution; market_id; market_slug; model_family; no_token_id; outcome_blind; p_model; p_model_calibrated; p_model_uncalibrated; p_particle_scaled; particle_count; particle_count_scaled; predicted_residual_mean_c; predicted_residual_median_c; probability_variant; question; refit_on_holdout_labels; sample_block; scope_id; scope_type; selected_yes_token_id; selection_roles; upper_bound_c; strategy_role; selected_threshold; primary_cost_per_share; market_staleness_cap_hours; p_market; decision_cutoff_utc_y; selected_price_timestamp_utc; price_staleness_hours; complete_market_book; book_max_staleness_hours; edge; trade_flag; position_size_shares; assumed_entry_price; assumed_primary_cost; outcome_blind_signal; hko_daily_max_c; y_event_int; y_no_int; gross_pnl_per_share; winning_trade; cost_per_share; net_pnl; capital_committed; trade_hit; primary_cost_flag
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xC_controlled_unblinding_trading_simulation/18xC_daily_pnl_panel.csv,other_weather_source,575,14,event_date,40,2026-05-22,2026-06-30,drawdown_reference_initial_value,,decision_rule,event_date; daily_net_pnl; daily_capital; trade_count; strategy_role; candidate_id; probability_variant; decision_rule; evaluation_block; cost_per_share; cumulative_net_pnl; running_peak; drawdown; drawdown_reference_initial_value
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vD_selected_models_blind_predictions/18vD_selected_candidate_blind_predictions.csv,other_weather_source,477,225,event_date,40,2026-05-22,2026-06-30,selected_run_initialisation_utc,forecast_daily_max_c,decision_rule; decision_rule_order,event_date; decision_rule; decision_rule_order; decision_cutoff_utc; evaluation_block; evaluation_stage; forecast_daily_max_c; selected_run_key; selected_run_initialisation_utc; selected_run_available_utc; scope_id; fitted_parameter_source; refit_on_holdout_labels; model_specific_holdout_freeze_utc; candidate_id; model_family; scope_type; selection_roles; complexity_rank; residual_q01; residual_q02; residual_q03; residual_q04; residual_q05; residual_q06; residual_q07; residual_q08; residual_q09; residual_q10; residual_q11; residual_q12; residual_q13; residual_q14; residual_q15; residual_q16; residual_q17; residual_q18; residual_q19; residual_q20; residual_q21; residual_q22; residual_q23; residual_q24; residual_q25; residual_q26; residual_q27; residual_q28; residual_q29; residual_q30; residual_q31; residual_q32; residual_q33; residual_q34; residual_q35; residual_q36; residual_q37; residual_q38; residual_q39; residual_q40; residual_q41; residual_q42; residual_q43; residual_q44; residual_q45; residual_q46; residual_q47; residual_q48; residual_q49; residual_q50; residual_q51; residual_q52; residual_q53; residual_q54; residual_q55; residual_q56; residual_q57; residual_q58; residual_q59; residual_q60; residual_q61; residual_q62; residual_q63; residual_q64; residual_q65; residual_q66; residual_q67; residual_q68; residual_q69; residual_q70; residual_q71; residual_q72; residual_q73; residual_q74; residual_q75; residual_q76; residual_q77; residual_q78; residual_q79; residual_q80; residual_q81; residual_q82; residual_q83; residual_q84; residual_q85; residual_q86; residual_q87; residual_q88; residual_q89; residual_q90; residual_q91; residual_q92; residual_q93; residual_q94; residual_q95; residual_q96; residual_q97; residual_q98; residual_q99; hko_q01; hko_q02; hko_q03; hko_q04; hko_q05; hko_q06; hko_q07; hko_q08; hko_q09; hko_q10; hko_q11; hko_q12; hko_q13; hko_q14; hko_q15; hko_q16; hko_q17; hko_q18; hko_q19; hko_q20; hko_q21; hko_q22; hko_q23; hko_q24; hko_q25; hko_q26; hko_q27; hko_q28; hko_q29; hko_q30; hko_q31; hko_q32; hko_q33; hko_q34; hko_q35; hko_q36; hko_q37; hko_q38; hko_q39; hko_q40; hko_q41; hko_q42; hko_q43; hko_q44; hko_q45; hko_q46; hko_q47; hko_q48; hko_q49; hko_q50; hko_q51; hko_q52; hko_q53; hko_q54; hko_q55; hko_q56; hko_q57; hko_q58; hko_q59; hko_q60; hko_q61; hko_q62; hko_q63; hko_q64; hko_q65; hko_q66; hko_q67; hko_q68; hko_q69; hko_q70; hko_q71; hko_q72; hko_q73; hko_q74; hko_q75; hko_q76; hko_q77; hko_q78; hko_q79; hko_q80; hko_q81; hko_q82; hko_q83; hko_q84; hko_q85; hko_q86; hko_q87; hko_q88; hko_q89; hko_q90; hko_q91; hko_q92; hko_q93; hko_q94; hko_q95; hko_q96; hko_q97; hko_q98; hko_q99; predicted_residual_mean_c; predicted_residual_median_c; predicted_hko_mean_c; predicted_hko_median_c; predictive_interval_80_lower_c; predictive_interval_80_upper_c; prediction_status; outcome_blind
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18uB_model_specific_freeze_support/18uB_evaluation_support.csv,other_weather_source,318,35,event_date,40,2026-05-22,2026-06-30,,,decision_rule; decision_rule_order,event_date; sample_block; decision_rule; decision_rule_order; decision_cutoff_hkt; decision_cutoff_utc; candidate_contract_rows; weather_ready_contract_rows; current_prediction_eligible; current_outcome_included_in_information_set; market_information_used_for_residual_history; final_modelling_split; n_admissible_same_rule_residuals; n_distinct_same_rule_history_dates; earliest_same_rule_history_date; latest_same_rule_history_date; latest_same_rule_hko_availability_utc; current_label_availability_source; current_label_available_utc; evaluation_block; minimum_same_rule_history; history_threshold_satisfied; model_ready; planned_contract_cells; final_modelling_split_assigned; model_specification_selected; market_information_required_for_split; probability_bridge_required_for_split; development_fold; row_role; evaluation_stage; date_balanced_evaluation_weight; scope_id; fitted_parameter_source; refit_on_holdout_labels
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vA_residual_model_design_and_features/18vA_blind_evaluation_feature_panel.csv,other_weather_source,159,18,event_date,40,2026-05-22,2026-06-30,run_initialisation_hour_utc; selected_run_initialisation_utc,forecast_daily_max_c,decision_rule; decision_rule_order,event_date; sample_block; decision_rule; decision_rule_order; decision_cutoff_utc; development_fold; forecast_daily_max_c; day_index; forecast_lead_hours; run_initialisation_hour_utc; day_of_year_sin; day_of_year_cos; selected_run_key; selected_run_initialisation_utc; selected_run_available_utc; n_admissible_same_rule_residuals; evaluation_block; row_role
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xC_controlled_unblinding_trading_simulation/18xC_unblinded_signal_outcome_panel.csv,other_weather_source,115,66,event_date,40,2026-05-22,2026-06-30,selected_price_timestamp_utc,forecast_daily_max_c; hko_daily_max_c,decision_rule; decision_rule_order,bound_reference_c; calibration_scale_factor; calibration_uniform_smoothing; calibration_variant; candidate_id; canonical_label; complexity_rank; condition_id; contract_event_type; contract_order; decision_cutoff_utc_x; decision_rule; decision_rule_order; evaluation_block; evaluation_stage; event_date; event_id; event_slug; event_type; fitted_parameter_source; forecast_daily_max_c; lower_bound_c; mapping_distribution; market_id; market_slug; model_family; no_token_id; outcome_blind; p_model; p_model_calibrated; p_model_uncalibrated; p_particle_scaled; particle_count; particle_count_scaled; predicted_residual_mean_c; predicted_residual_median_c; probability_variant; question; refit_on_holdout_labels; sample_block; scope_id; scope_type; selected_yes_token_id; selection_roles; upper_bound_c; strategy_role; selected_threshold; primary_cost_per_share; market_staleness_cap_hours; p_market; decision_cutoff_utc_y; selected_price_timestamp_utc; price_staleness_hours; complete_market_book; book_max_staleness_hours; edge; trade_flag; position_size_shares; assumed_entry_price; assumed_primary_cost; outcome_blind_signal; hko_daily_max_c; y_event_int; y_no_int; gross_pnl_per_share; winning_trade
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xB_blind_trading_signal_release/18xB_blind_trading_signal_panel.csv,other_weather_source,115,61,event_date,40,2026-05-22,2026-06-30,selected_price_timestamp_utc,forecast_daily_max_c,decision_rule; decision_rule_order,bound_reference_c; calibration_scale_factor; calibration_uniform_smoothing; calibration_variant; candidate_id; canonical_label; complexity_rank; condition_id; contract_event_type; contract_order; decision_cutoff_utc_x; decision_rule; decision_rule_order; evaluation_block; evaluation_stage; event_date; event_id; event_slug; event_type; fitted_parameter_source; forecast_daily_max_c; lower_bound_c; mapping_distribution; market_id; market_slug; model_family; no_token_id; outcome_blind; p_model; p_model_calibrated; p_model_uncalibrated; p_particle_scaled; particle_count; particle_count_scaled; predicted_residual_mean_c; predicted_residual_median_c; probability_variant; question; refit_on_holdout_labels; sample_block; scope_id; scope_type; selected_yes_token_id; selection_roles; upper_bound_c; strategy_role; selected_threshold; primary_cost_per_share; market_staleness_cap_hours; p_market; decision_cutoff_utc_y; selected_price_timestamp_utc; price_staleness_hours; complete_market_book; book_max_staleness_hours; edge; trade_flag; position_size_shares; assumed_entry_price; assumed_primary_cost; outcome_blind_signal
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vC_common_support_scoring_and_selection/18vC_all_candidate_oof_predictions.csv,other_weather_source,1296,218,event_date,38,2026-04-12,2026-05-21,,forecast_daily_max_c; hko_daily_max_c,decision_rule; decision_rule_order,event_date; decision_rule; decision_rule_order; development_fold; forecast_daily_max_c; hko_daily_max_c; residual_c; current_label_available_utc; candidate_id; model_family; scope_type; scope_id; complexity_rank; residual_q01; residual_q02; residual_q03; residual_q04; residual_q05; residual_q06; residual_q07; residual_q08; residual_q09; residual_q10; residual_q11; residual_q12; residual_q13; residual_q14; residual_q15; residual_q16; residual_q17; residual_q18; residual_q19; residual_q20; residual_q21; residual_q22; residual_q23; residual_q24; residual_q25; residual_q26; residual_q27; residual_q28; residual_q29; residual_q30; residual_q31; residual_q32; residual_q33; residual_q34; residual_q35; residual_q36; residual_q37; residual_q38; residual_q39; residual_q40; residual_q41; residual_q42; residual_q43; residual_q44; residual_q45; residual_q46; residual_q47; residual_q48; residual_q49; residual_q50; residual_q51; residual_q52; residual_q53; residual_q54; residual_q55; residual_q56; residual_q57; residual_q58; residual_q59; residual_q60; residual_q61; residual_q62; residual_q63; residual_q64; residual_q65; residual_q66; residual_q67; residual_q68; residual_q69; residual_q70; residual_q71; residual_q72; residual_q73; residual_q74; residual_q75; residual_q76; residual_q77; residual_q78; residual_q79; residual_q80; residual_q81; residual_q82; residual_q83; residual_q84; residual_q85; residual_q86; residual_q87; residual_q88; residual_q89; residual_q90; residual_q91; residual_q92; residual_q93; residual_q94; residual_q95; residual_q96; residual_q97; residual_q98; residual_q99; hko_q01; hko_q02; hko_q03; hko_q04; hko_q05; hko_q06; hko_q07; hko_q08; hko_q09; hko_q10; hko_q11; hko_q12; hko_q13; hko_q14; hko_q15; hko_q16; hko_q17; hko_q18; hko_q19; hko_q20; hko_q21; hko_q22; hko_q23; hko_q24; hko_q25; hko_q26; hko_q27; hko_q28; hko_q29; hko_q30; hko_q31; hko_q32; hko_q33; hko_q34; hko_q35; hko_q36; hko_q37; hko_q38; hko_q39; hko_q40; hko_q41; hko_q42; hko_q43; hko_q44; hko_q45; hko_q46; hko_q47; hko_q48; hko_q49; hko_q50; hko_q51; hko_q52; hko_q53; hko_q54; hko_q55; hko_q56; hko_q57; hko_q58; hko_q59; hko_q60; hko_q61; hko_q62; hko_q63; hko_q64; hko_q65; hko_q66; hko_q67; hko_q68; hko_q69; hko_q70; hko_q71; hko_q72; hko_q73; hko_q74; hko_q75; hko_q76; hko_q77; hko_q78; hko_q79; hko_q80; hko_q81; hko_q82; hko_q83; hko_q84; hko_q85; hko_q86; hko_q87; hko_q88; hko_q89; hko_q90; hko_q91; hko_q92; hko_q93; hko_q94; hko_q95; hko_q96; hko_q97; hko_q98; hko_q99; predicted_residual_mean_c; predicted_residual_median_c; prediction_status; freeze_admissible_for_selection; model_specific_holdout_freeze_utc; common_candidate_selection_support; date_balanced_selection_weight
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,other_weather_source,1008,216,event_date,38,2026-04-12,2026-05-21,,forecast_daily_max_c; hko_daily_max_c,decision_rule; decision_rule_order,event_date; decision_rule; decision_rule_order; development_fold; forecast_daily_max_c; hko_daily_max_c; residual_c; current_label_available_utc; candidate_id; model_family; scope_type; scope_id; complexity_rank; residual_q01; residual_q02; residual_q03; residual_q04; residual_q05; residual_q06; residual_q07; residual_q08; residual_q09; residual_q10; residual_q11; residual_q12; residual_q13; residual_q14; residual_q15; residual_q16; residual_q17; residual_q18; residual_q19; residual_q20; residual_q21; residual_q22; residual_q23; residual_q24; residual_q25; residual_q26; residual_q27; residual_q28; residual_q29; residual_q30; residual_q31; residual_q32; residual_q33; residual_q34; residual_q35; residual_q36; residual_q37; residual_q38; residual_q39; residual_q40; residual_q41; residual_q42; residual_q43; residual_q44; residual_q45; residual_q46; residual_q47; residual_q48; residual_q49; residual_q50; residual_q51; residual_q52; residual_q53; residual_q54; residual_q55; residual_q56; residual_q57; residual_q58; residual_q59; residual_q60; residual_q61; residual_q62; residual_q63; residual_q64; residual_q65; residual_q66; residual_q67; residual_q68; residual_q69; residual_q70; residual_q71; residual_q72; residual_q73; residual_q74; residual_q75; residual_q76; residual_q77; residual_q78; residual_q79; residual_q80; residual_q81; residual_q82; residual_q83; residual_q84; residual_q85; residual_q86; residual_q87; residual_q88; residual_q89; residual_q90; residual_q91; residual_q92; residual_q93; residual_q94; residual_q95; residual_q96; residual_q97; residual_q98; residual_q99; hko_q01; hko_q02; hko_q03; hko_q04; hko_q05; hko_q06; hko_q07; hko_q08; hko_q09; hko_q10; hko_q11; hko_q12; hko_q13; hko_q14; hko_q15; hko_q16; hko_q17; hko_q18; hko_q19; hko_q20; hko_q21; hko_q22; hko_q23; hko_q24; hko_q25; hko_q26; hko_q27; hko_q28; hko_q29; hko_q30; hko_q31; hko_q32; hko_q33; hko_q34; hko_q35; hko_q36; hko_q37; hko_q38; hko_q39; hko_q40; hko_q41; hko_q42; hko_q43; hko_q44; hko_q45; hko_q46; hko_q47; hko_q48; hko_q49; hko_q50; hko_q51; hko_q52; hko_q53; hko_q54; hko_q55; hko_q56; hko_q57; hko_q58; hko_q59; hko_q60; hko_q61; hko_q62; hko_q63; hko_q64; hko_q65; hko_q66; hko_q67; hko_q68; hko_q69; hko_q70; hko_q71; hko_q72; hko_q73; hko_q74; hko_q75; hko_q76; hko_q77; hko_q78; hko_q79; hko_q80; hko_q81; hko_q82; hko_q83; hko_q84; hko_q85; hko_q86; hko_q87; hko_q88; hko_q89; hko_q90; hko_q91; hko_q92; hko_q93; hko_q94; hko_q95; hko_q96; hko_q97; hko_q98; hko_q99; predicted_residual_mean_c; predicted_residual_median_c; prediction_status; freeze_admissible_for_selection; model_specific_holdout_freeze_utc
