role,bundle_path,source,column,dtype,non_missing,unique_values,sample_values
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/40_18xA_selected_development_book_panel.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xA_development_trading_selection/18xA_selected_development_book_panel.csv,price_staleness_hours,float64,77,27,1.9852777777777777 | 2.984166666666667 | 0.9988888888888888 | 0.9975 | 0.9941666666666666
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/40_18xA_selected_development_book_panel.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xA_development_trading_selection/18xA_selected_development_book_panel.csv,primary_cost_per_share,float64,77,1,0.01
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/40_18xA_selected_development_book_panel.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xA_development_trading_selection/18xA_selected_development_book_panel.csv,probability_variant,object,77,1,CALIBRATED
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/40_18xA_selected_development_book_panel.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xA_development_trading_selection/18xA_selected_development_book_panel.csv,question,object,77,51,Will the highest temperature in Hong Kong be 28°C on April 15? | Will the highest temperature in Hong Kong be 31°C or higher on April 18? | Will the highest temperature in Hong Kong be 29°C on April 23? | Will the highest temperature in Hong Kong be 22°C on April 24? | Will the highest temperature in Hong Kong be 27°C on April 25?
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/40_18xA_selected_development_book_panel.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xA_development_trading_selection/18xA_selected_development_book_panel.csv,sample_block,object,77,1,march_may_baseline
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/40_18xA_selected_development_book_panel.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xA_development_trading_selection/18xA_selected_development_book_panel.csv,scope_id,object,77,2,pooled_all_rules | rule_specific_24h_prior
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/40_18xA_selected_development_book_panel.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xA_development_trading_selection/18xA_selected_development_book_panel.csv,scope_type,object,77,2,POOLED | RULE_SPECIFIC
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/40_18xA_selected_development_book_panel.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xA_development_trading_selection/18xA_selected_development_book_panel.csv,selected_price_timestamp_utc,object,77,72,2026-04-14 02:00:53+00:00 | 2026-04-17 01:00:57+00:00 | 2026-04-22 03:00:04+00:00 | 2026-04-23 03:00:09+00:00 | 2026-04-24 03:00:21+00:00
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/40_18xA_selected_development_book_panel.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xA_development_trading_selection/18xA_selected_development_book_panel.csv,selected_threshold,float64,77,2,0.04 | 0.08
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/40_18xA_selected_development_book_panel.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xA_development_trading_selection/18xA_selected_development_book_panel.csv,selected_yes_token_id,object,77,51,104664774560479599018761634997702357054043927749807836910462822701891848863380 | 3474367580288780672438083812437126303193794306223425403905998554309317001729 | 115388439934877738882032876010966110345503829875996992172710800572790988435384 | 103594381940394529001100835512787667076510737880243071656685192060187279650043 | 88422693101729190501465161478961233967003148441755650161884298629353051023120
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/40_18xA_selected_development_book_panel.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xA_development_trading_selection/18xA_selected_development_book_panel.csv,source_block,object,77,1,march_may_baseline
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/40_18xA_selected_development_book_panel.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xA_development_trading_selection/18xA_selected_development_book_panel.csv,source_lower_bound_column,object,77,1,event_lower_bound_C
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/40_18xA_selected_development_book_panel.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xA_development_trading_selection/18xA_selected_development_book_panel.csv,source_upper_bound_column,object,77,1,event_upper_bound_C
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/40_18xA_selected_development_book_panel.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xA_development_trading_selection/18xA_selected_development_book_panel.csv,strategy_role,object,77,3,TREE_FAMILY | GAUSSIAN_PROCESS_FAMILY | PRIMARY_OVERALL
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/40_18xA_selected_development_book_panel.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xA_development_trading_selection/18xA_selected_development_book_panel.csv,trade_flag,bool,77,2,True | False
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/40_18xA_selected_development_book_panel.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xA_development_trading_selection/18xA_selected_development_book_panel.csv,upper_bound_c,float64,53,10,29.0 | 30.0 | 23.0 | 28.0 | 27.0
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/40_18xA_selected_development_book_panel.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xA_development_trading_selection/18xA_selected_development_book_panel.csv,y_event_int,int64,77,2,1 | 0
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/40_18xA_selected_development_book_panel.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xA_development_trading_selection/18xA_selected_development_book_panel.csv,y_no_int,int64,77,2,0 | 1
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,absolute_error_c,float64,55,5,0.2999999999999971 | 0.1000000000000014 | 3.3000000000000007 | 3.8000000000000007 | 2.799999999999997
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,canonical_label,object,66,19,28°C or below | 29°C | 30°C | 31°C | 32°C
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,common_support,bool,66,1,False
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,condition_id,object,66,44,0xb6b2df2a6b670b91a3b95f6bd6bf630262c28a37af24397b5ea99bccadfbdb66 | 0xb1ebade7f48fd063974f1394fbefe8c17272f71015655dee75cdb6c4b684b236 | 0x1914c701f6a96578e597f0d2a51e2ab8e7b08f5c57159b186c56051e9fa692af | 0x58adf81fef058ba319cd64edf9e111c0a0bef029a888f1b5cfb13767a33358fc | 0xd1ab87b97a94a5dda0c14c3be2a98139811a7e6447ec71e3e257d0967a0959ab
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,contract_event_type_v2,object,66,3,lower_tail_endpoint | interior_bin | upper_tail
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,decision_cutoff_hkt,object,66,6,2026-06-05 12:00:00+08:00 | 2026-06-05 00:00:00+08:00 | 2026-06-06 12:00:00+08:00 | 2026-06-06 00:00:00+08:00 | 2026-06-07 00:00:00+08:00
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,decision_cutoff_utc,object,66,6,2026-06-05 04:00:00+00:00 | 2026-06-04 16:00:00+00:00 | 2026-06-06 04:00:00+00:00 | 2026-06-05 16:00:00+00:00 | 2026-06-06 16:00:00+00:00
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,decision_rule,object,66,3,12h_prior | 24h_prior | 6h_prior
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,decision_rule_order,int64,66,3,1 | 0 | 2
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,deterministic_forecast_event_indicator,float64,55,2,0.0 | 1.0
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,event_date,object,66,4,2026-06-06 | 2026-06-07 | 2026-06-08 | 2026-06-24
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,event_id,int64,66,4,560841 | 564406 | 566662 | 620937
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,event_slug,object,66,4,highest-temperature-in-hong-kong-on-june-6-2026 | highest-temperature-in-hong-kong-on-june-7-2026 | highest-temperature-in-hong-kong-on-june-8-2026 | highest-temperature-in-hong-kong-on-june-24-2026
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,event_type,object,66,3,lower | interior | upper
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,forecast_daily_max_c,float64,55,5,30.1 | 30.5 | 28.7 | 28.2 | 28.1
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,forecast_error_c,float64,55,5,-0.2999999999999971 | 0.1000000000000014 | -3.3000000000000007 | -3.8000000000000007 | -2.799999999999997
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,hko_daily_max_c,float64,66,4,30.4 | 32.0 | 30.9 | 32.8
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,label_value_c,float64,66,15,28.0 | 29.0 | 30.0 | 31.0 | 32.0
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,lower_bound_c,float64,60,14,29.0 | 30.0 | 31.0 | 32.0 | 33.0
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,market_id,int64,66,44,2440921 | 2440922 | 2440923 | 2440924 | 2440925
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,market_price_ready,bool,66,2,False | True
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,market_slug,object,66,44,highest-temperature-in-hong-kong-on-june-6-2026-28corbelow | highest-temperature-in-hong-kong-on-june-6-2026-29c | highest-temperature-in-hong-kong-on-june-6-2026-30c | highest-temperature-in-hong-kong-on-june-6-2026-31c | highest-temperature-in-hong-kong-on-june-6-2026-32c
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,no_token_id,object,66,44,74035770627866580303136083610278536140301228899667266202501737435589737271729 | 49410224585558326675401025472518998914872677834829154458276333423115781310564 | 42858941930479750958244538305420331650581423747219712926460045300564317613983 | 84447055634639193680729436274278198563029080297968724925117629247962194949922 | 56778228842721139130810404354187500096225878260048866459848878432786493682187
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,p_market,float64,11,8,0.0005 | 0.007 | 0.039 | 0.355 | 0.405
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,price_staleness_hours,float64,11,5,0.9983333333333332 | 0.9991666666666666 | 0.9986111111111112 | 0.9975 | 0.9980555555555556
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,question,object,66,44,Will the highest temperature in Hong Kong be 28°C or below on June 6? | Will the highest temperature in Hong Kong be 29°C on June 6? | Will the highest temperature in Hong Kong be 30°C on June 6? | Will the highest temperature in Hong Kong be 31°C on June 6? | Will the highest temperature in Hong Kong be 32°C on June 6?
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,selected_price_timestamp_hkt,object,11,5,2026-06-23 17:00:06+08:00 | 2026-06-23 17:00:03+08:00 | 2026-06-23 17:00:05+08:00 | 2026-06-23 17:00:09+08:00 | 2026-06-23 17:00:07+08:00
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,selected_price_timestamp_utc,object,11,5,2026-06-23 09:00:06+00:00 | 2026-06-23 09:00:03+00:00 | 2026-06-23 09:00:05+00:00 | 2026-06-23 09:00:09+00:00 | 2026-06-23 09:00:07+00:00
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,selected_run_available_utc,object,66,6,2026-06-05 00:00:00+00:00 | 2026-06-04 12:00:00+00:00 | 2026-06-06 00:00:00+00:00 | 2026-06-05 12:00:00+00:00 | 2026-06-06 12:00:00+00:00
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,selected_run_initialisation_utc,object,66,6,2026-06-04 18:00:00+00:00 | 2026-06-04 06:00:00+00:00 | 2026-06-05 18:00:00+00:00 | 2026-06-05 06:00:00+00:00 | 2026-06-06 06:00:00+00:00
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,selected_run_key,object,66,6,20260604T1800Z | 20260604T0600Z | 20260605T1800Z | 20260605T0600Z | 20260606T0600Z
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,selected_yes_token_id,object,66,44,66411761105489083850284949835207316165747228144676591956132194329686424487911 | 104715256319013960466822163578114020547966859740639661082284642461692003206468 | 102394047929754063122834993419847356881125646394544490466077064814984823422696 | 5972431926294886618906569651057372176238425351608128883216145471796466636505 | 53070912678898383789345794277115351305063933087228407374526063730979887484761
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,support_exclusion_reason,object,66,2,MARKET_PRICE_MISSING | WEATHER_PATH_NOT_READY
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,upper_bound_c,float64,60,14,29.0 | 30.0 | 31.0 | 32.0 | 33.0
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,weather_path_ready,bool,66,2,True | False
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,y_event_int,int64,66,2,0 | 1
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/41_18r_june_2026_support_exclusions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_exclusions.csv,y_no_int,int64,66,2,1 | 0
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/42_hong_kong_raw_weather_benchmark_metrics.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/raw_weather_benchmark/hong_kong_raw_weather_benchmark_metrics.csv,accuracy,float64,8,5,0.9 | 0.7 | 0.8 | 0.4 | 0.5
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/42_hong_kong_raw_weather_benchmark_metrics.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/raw_weather_benchmark/hong_kong_raw_weather_benchmark_metrics.csv,brier_score,float64,8,5,0.1 | 0.3 | 0.2 | 0.6 | 0.5
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/42_hong_kong_raw_weather_benchmark_metrics.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/raw_weather_benchmark/hong_kong_raw_weather_benchmark_metrics.csv,forecast_daily_max_c,float64,8,8,31.2 | 29.6 | 30.5 | 29.9 | 30.0
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/42_hong_kong_raw_weather_benchmark_metrics.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/raw_weather_benchmark/hong_kong_raw_weather_benchmark_metrics.csv,forecast_error_c,float64,8,8,-1.400000000000002 | -3.0 | -2.1000000000000014 | -2.700000000000003 | -2.6000000000000014
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/42_hong_kong_raw_weather_benchmark_metrics.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/raw_weather_benchmark/hong_kong_raw_weather_benchmark_metrics.csv,lead_time_days_previous_run,int64,8,8,0 | 1 | 2 | 3 | 4
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/42_hong_kong_raw_weather_benchmark_metrics.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/raw_weather_benchmark/hong_kong_raw_weather_benchmark_metrics.csv,rows,int64,8,1,10
fetch_inventory,data/interim/notebook02_sources/fetch_inventory/01_18p_june_2026_clob_fetch_inventory.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18p_june_2026_clob_market_price_recovery/18p_june_2026_clob_fetch_inventory.csv,attempt,int64,330,1,1
fetch_inventory,data/interim/notebook02_sources/fetch_inventory/01_18p_june_2026_clob_fetch_inventory.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18p_june_2026_clob_market_price_recovery/18p_june_2026_clob_fetch_inventory.csv,attempt_label,object,330,1,window_7d_fidelity_60
fetch_inventory,data/interim/notebook02_sources/fetch_inventory/01_18p_june_2026_clob_fetch_inventory.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18p_june_2026_clob_market_price_recovery/18p_june_2026_clob_fetch_inventory.csv,end_ts,int64,330,30,1780243200 | 1780329600 | 1780416000 | 1780502400 | 1780588800
fetch_inventory,data/interim/notebook02_sources/fetch_inventory/01_18p_june_2026_clob_fetch_inventory.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18p_june_2026_clob_market_price_recovery/18p_june_2026_clob_fetch_inventory.csv,error,float64,0,0,
fetch_inventory,data/interim/notebook02_sources/fetch_inventory/01_18p_june_2026_clob_fetch_inventory.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18p_june_2026_clob_market_price_recovery/18p_june_2026_clob_fetch_inventory.csv,event_date,object,330,30,2026-06-01 | 2026-06-02 | 2026-06-03 | 2026-06-04 | 2026-06-05
fetch_inventory,data/interim/notebook02_sources/fetch_inventory/01_18p_june_2026_clob_fetch_inventory.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18p_june_2026_clob_market_price_recovery/18p_june_2026_clob_fetch_inventory.csv,fetch_source,object,330,1,api
fetch_inventory,data/interim/notebook02_sources/fetch_inventory/01_18p_june_2026_clob_fetch_inventory.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18p_june_2026_clob_market_price_recovery/18p_june_2026_clob_fetch_inventory.csv,fidelity_minutes,int64,330,1,60
fetch_inventory,data/interim/notebook02_sources/fetch_inventory/01_18p_june_2026_clob_fetch_inventory.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18p_june_2026_clob_market_price_recovery/18p_june_2026_clob_fetch_inventory.csv,group_item_title,object,330,26,23°C or below | 24°C | 25°C | 26°C | 27°C
fetch_inventory,data/interim/notebook02_sources/fetch_inventory/01_18p_june_2026_clob_fetch_inventory.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18p_june_2026_clob_market_price_recovery/18p_june_2026_clob_fetch_inventory.csv,has_history,bool,330,1,True
fetch_inventory,data/interim/notebook02_sources/fetch_inventory/01_18p_june_2026_clob_fetch_inventory.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18p_june_2026_clob_market_price_recovery/18p_june_2026_clob_fetch_inventory.csv,history_points_returned,int64,330,9,35 | 11 | 10 | 20 | 32
fetch_inventory,data/interim/notebook02_sources/fetch_inventory/01_18p_june_2026_clob_fetch_inventory.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18p_june_2026_clob_market_price_recovery/18p_june_2026_clob_fetch_inventory.csv,market_id,int64,330,330,2391357 | 2391358 | 2391359 | 2391360 | 2391361
fetch_inventory,data/interim/notebook02_sources/fetch_inventory/01_18p_june_2026_clob_fetch_inventory.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18p_june_2026_clob_market_price_recovery/18p_june_2026_clob_fetch_inventory.csv,market_slug,object,330,330,highest-temperature-in-hong-kong-on-june-1-2026-23corbelow | highest-temperature-in-hong-kong-on-june-1-2026-24c | highest-temperature-in-hong-kong-on-june-1-2026-25c | highest-temperature-in-hong-kong-on-june-1-2026-26c | highest-temperature-in-hong-kong-on-june-1-2026-27c
fetch_inventory,data/interim/notebook02_sources/fetch_inventory/01_18p_june_2026_clob_fetch_inventory.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18p_june_2026_clob_market_price_recovery/18p_june_2026_clob_fetch_inventory.csv,raw_response_path,object,330,330,data/raw/18p_june_2026_clob_market_price_recovery/2026-06-01__2391357__77160112288143044005152839286732238777445319108798917424851863152908426313312.json | data/raw/18p_june_2026_clob_market_price_recovery/2026-06-01__2391358__4083467477744059191210675199193670406641196383246498410741235460341185852061.json | data/raw/18p_june_2026_clob_market_price_recovery/2026-06-01__2391359__33109649175044586034486784329116112829405915846033117560497923236900323362328.json | data/raw/18p_june_2026_clob_market_price_recovery/2026-06-01__2391360__47821540054251594557173065645442429727707704714747125880476226320159953291632.json | data/raw/18p_june_2026_clob_market_price_recovery/2026-06-01__2391361__45846858499768629814042830516018562042517565256654943720841033824701126342086.json
