row_id,target_date,decision_rule,chronology_block,selected_model,selected_family,dispersion_scale,events,probability_sum,particle_count_sum,occupied_events,zero_probability_events,minimum_probability,maximum_probability,probability_entropy,effective_event_count
2026-06-23|24h_prior,2026-06-23,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.29292929292929293,1.683283665600269,5.383203621324527
2026-06-23|6h_prior,2026-06-23,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.7203619833763355,5.586550336664814
2026-06-23|event_day_open,2026-06-23,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.30303030303030304,1.6927269715003956,5.434279643531802
2026-06-24|12h_prior,2026-06-24,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6968617979291722,5.456795965084232
2026-06-24|24h_prior,2026-06-24,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.7203619833763355,5.586550336664814
2026-06-24|event_day_open,2026-06-24,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.2828282828282828,1.6848114341997404,5.391434196387917
2026-06-25|12h_prior,2026-06-25,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6975998309611968,5.460824747259774
2026-06-25|24h_prior,2026-06-25,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.693291935514898,5.437350683406963
2026-06-25|6h_prior,2026-06-25,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6968617979291722,5.456795965084232
2026-06-25|event_day_open,2026-06-25,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.31313131313131315,1.6725675525120975,5.325824591719563
2026-06-26|12h_prior,2026-06-26,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6968617979291722,5.456795965084232
2026-06-26|24h_prior,2026-06-26,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.7203619833763355,5.586550336664814
2026-06-26|6h_prior,2026-06-26,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.725420784918044,5.614883190840695
2026-06-26|event_day_open,2026-06-26,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6975998309611968,5.460824747259774
2026-06-27|12h_prior,2026-06-27,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6975998309611968,5.460824747259774
2026-06-27|24h_prior,2026-06-27,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.693291935514898,5.437350683406963
2026-06-27|6h_prior,2026-06-27,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6817379443840332,5.374889116884141
2026-06-27|event_day_open,2026-06-27,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.693291935514898,5.437350683406963
2026-06-28|12h_prior,2026-06-28,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6817379443840332,5.374889116884141
2026-06-28|24h_prior,2026-06-28,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.725420784918044,5.614883190840695
2026-06-28|6h_prior,2026-06-28,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.29292929292929293,1.683283665600269,5.383203621324527
2026-06-28|event_day_open,2026-06-28,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.31313131313131315,1.6725675525120975,5.325824591719563
2026-06-29|12h_prior,2026-06-29,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.725420784918044,5.614883190840695
2026-06-29|24h_prior,2026-06-29,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.7203619833763355,5.586550336664814
2026-06-29|6h_prior,2026-06-29,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.693291935514898,5.437350683406963
2026-06-29|event_day_open,2026-06-29,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6975998309611968,5.460824747259774
2026-06-30|12h_prior,2026-06-30,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6968617979291722,5.456795965084232
2026-06-30|24h_prior,2026-06-30,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.693291935514898,5.437350683406963
2026-06-30|6h_prior,2026-06-30,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6817379443840332,5.374889116884141
2026-06-30|event_day_open,2026-06-30,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.693291935514898,5.437350683406963
2026-05-22|12h_prior,2026-05-22,12h_prior,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,5,6,0.0,0.3939393939393939,1.3655905092690732,3.9180360055931063
2026-05-22|24h_prior,2026-05-22,24h_prior,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,5,6,0.0,0.46464646464646464,1.2495822782641257,3.4888852698179567
2026-05-22|6h_prior,2026-05-22,6h_prior,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,5,6,0.0,0.46464646464646464,1.2495822782641257,3.4888852698179567
