target_date,chronology_block,decision_rule,baseline_value,comparator_value,source_rows,effect,estimand,estimand_label,baseline_name,comparator_name,positive_effect_interpretation,rule_order,estimand_order,block_order
2026-06-21,external_test,event_day_open,0.947885097292372,1.6049027572687098,1,-0.6570176599763378,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,3,1
2026-06-22,external_test,event_day_open,0.6307117096191529,1.4233356328002402,1,-0.7926239231810873,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,3,1
2026-06-23,external_test,event_day_open,1.535671762194491,1.2009470834093994,1,0.3347246787850917,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,3,1
2026-06-24,external_test,event_day_open,1.008799789398768,1.2697241818887166,1,-0.2609243924899487,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,3,1
2026-06-25,external_test,event_day_open,0.9659036027950506,1.6049027572687098,1,-0.6389991544736592,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,3,1
2026-06-26,external_test,event_day_open,1.1875483355892094,1.1365974018531655,1,0.05095093373604387,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,3,1
2026-06-27,external_test,event_day_open,1.1390760100609878,1.1365974018531655,1,0.002478608207822308,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,3,1
2026-06-28,external_test,event_day_open,0.6995780708902356,1.168254721723857,1,-0.4686766508336214,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,3,1
2026-06-29,external_test,event_day_open,0.8068598167259559,1.1365974018531655,1,-0.32973758512720963,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,3,1
2026-06-30,external_test,event_day_open,0.990904905000468,1.7097606340619702,1,-0.7188557290615022,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,3,1
2026-05-22,holdout,24h_prior,0.511990765940006,0.4124909090909091,1,0.09949985684909696,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,0
2026-05-23,holdout,24h_prior,0.8678280908153697,0.811690909090909,1,0.056137181724460694,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,0
2026-05-24,holdout,24h_prior,0.5229118658331215,0.6706909090909092,1,-0.14777904325778768,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,0
2026-05-25,holdout,24h_prior,0.7548542380149063,0.7516909090909092,1,0.0031633289239970663,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,0
2026-05-26,holdout,24h_prior,0.6330082563661791,0.777890909090909,1,-0.1448826527247299,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,0
2026-05-27,holdout,24h_prior,0.7589452179930796,0.7302909090909092,1,0.028654308902170356,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,0
2026-05-28,holdout,24h_prior,0.589919569887627,0.4124909090909091,1,0.17742866079671787,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,0
2026-05-29,holdout,24h_prior,0.1626978703534476,0.0330909090909091,1,0.1296069612625385,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,0
2026-05-30,holdout,24h_prior,0.7878114479484847,0.7354909090909092,1,0.05232053885757548,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,0
2026-05-31,holdout,24h_prior,0.8120860037335474,1.132490909090909,1,-0.32040490535736155,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,0
2026-05-22,holdout,12h_prior,0.4286350261674267,0.5066909090909091,1,-0.07805588292348237,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,0
2026-05-23,holdout,12h_prior,0.9979201503572366,0.5670909090909091,1,0.4308292412663275,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,0
2026-05-24,holdout,12h_prior,0.4815751600021946,0.6422909090909092,1,-0.16071574908871467,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,0
2026-05-25,holdout,12h_prior,0.6356764582935384,0.7354909090909092,1,-0.09981445079737084,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,0
2026-05-26,holdout,12h_prior,0.5893863854421814,0.7302909090909092,1,-0.14090452364872785,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,0
2026-05-27,holdout,12h_prior,0.6071971682875572,0.777890909090909,1,-0.17069374080335176,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,0
2026-05-28,holdout,12h_prior,0.4452632920547172,0.202090909090909,1,0.24317238296380822,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,0
2026-05-29,holdout,12h_prior,0.1117777513384889,0.0084909090909091,1,0.1032868422475798,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,0
2026-05-30,holdout,12h_prior,0.852439938684848,0.8486909090909092,1,0.0037490295939388574,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,0
2026-05-31,holdout,12h_prior,0.8564889468806964,0.644290909090909,1,0.2121980377897874,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,0
2026-05-22,holdout,6h_prior,0.2236392036736784,0.4124909090909091,1,-0.18885170541723068,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,0
2026-05-23,holdout,6h_prior,1.1094217687074828,0.568690909090909,1,0.5407308596165737,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,0
2026-05-24,holdout,6h_prior,0.545223527229784,0.670290909090909,1,-0.1250673818611251,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,0
2026-05-25,holdout,6h_prior,0.5710550359009877,0.771890909090909,1,-0.20083587318992124,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,0
2026-05-26,holdout,6h_prior,0.5333558804132984,0.777890909090909,1,-0.24453502867761057,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,0
2026-05-27,holdout,6h_prior,0.5693781742732793,0.7302909090909092,1,-0.1609127348176299,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,0
2026-05-28,holdout,6h_prior,0.0590813484489425,0.3252909090909091,1,-0.26620956064196655,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,0
2026-05-29,holdout,6h_prior,0.0764386018005505,0.0330909090909091,1,0.043347692709641394,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,0
2026-05-30,holdout,6h_prior,0.87093107591219,0.7516909090909092,1,0.1192401668212808,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,0
2026-05-31,holdout,6h_prior,1.2208505691983436,0.7050909090909092,1,0.5157596601074343,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,0
2026-05-22,holdout,event_day_open,0.1227480220396566,0.4124909090909091,1,-0.2897428870512525,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,4,0
2026-05-23,holdout,event_day_open,0.9623489267982632,0.625890909090909,1,0.3364580177073542,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,4,0
2026-05-24,holdout,event_day_open,0.5419676339689724,0.6378909090909091,1,-0.09592327512193666,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,4,0
2026-05-25,holdout,event_day_open,0.526863539514463,0.777890909090909,1,-0.251027369576446,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,4,0
2026-05-26,holdout,event_day_open,0.5308770305040611,0.7302909090909092,1,-0.19941387858684811,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,4,0
2026-05-27,holdout,event_day_open,0.56871697366047,0.7302909090909092,1,-0.1615739354304392,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,4,0
2026-05-28,holdout,event_day_open,0.0497053955128216,0.1546909090909091,1,-0.1049855135780875,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,4,0
2026-05-29,holdout,event_day_open,0.0348286809563382,0.1162909090909091,1,-0.08146222813457091,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,4,0
2026-05-30,holdout,event_day_open,0.7906910594116173,0.7302909090909092,1,0.06040015032070811,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,4,0
2026-05-31,holdout,event_day_open,1.086925971966857,0.5778909090909091,1,0.5090350628759478,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,4,0
2026-06-01,external_test,24h_prior,0.7016614867304836,0.8486909090909092,1,-0.1470294223604256,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-02,external_test,24h_prior,0.6677247392076723,0.7666909090909092,1,-0.09896616988323692,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-03,external_test,24h_prior,0.5900199868336822,0.7978909090909091,1,-0.20787092225722692,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-04,external_test,24h_prior,0.2755431620049718,0.0668909090909091,1,0.2086522529140627,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-05,external_test,24h_prior,0.5532434848410144,0.937890909090909,1,-0.3846474242498946,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-09,external_test,24h_prior,0.6378575481790976,0.7486909090909091,1,-0.11083336091181151,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-10,external_test,24h_prior,0.956519389688939,1.0410909090909088,1,-0.08457151940196983,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-11,external_test,24h_prior,0.6221065763778119,0.7486909090909092,1,-0.12658433271309733,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-12,external_test,24h_prior,0.5679545975256272,0.8010909090909091,1,-0.23313631156528192,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-13,external_test,24h_prior,0.4963254304567154,0.7858909090909089,1,-0.28956547863419346,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-14,external_test,24h_prior,0.5818131487889273,0.785890909090909,1,-0.20407776030198166,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-15,external_test,24h_prior,0.5710379445449133,0.6410909090909088,1,-0.07005296454599552,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-16,external_test,24h_prior,0.9687049488321012,0.6410909090909088,1,0.3276140397411924,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-17,external_test,24h_prior,0.5860134207219649,0.642890909090909,1,-0.05687748836894402,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-18,external_test,24h_prior,0.6686785409830684,0.8470909090909091,1,-0.17841236810784067,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-19,external_test,24h_prior,0.5535563808869886,0.589690909090909,1,-0.03613452820392049,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-20,external_test,24h_prior,0.7685833928930985,0.567090909090909,1,0.20149248380218954,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-21,external_test,24h_prior,0.5927738910952763,0.8486909090909092,1,-0.2559170179956328,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-22,external_test,24h_prior,0.6087713590689626,0.7828909090909091,1,-0.17411955002194646,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-23,external_test,24h_prior,0.7737046903469837,0.6258909090909089,1,0.1478137812560748,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-24,external_test,24h_prior,0.9951474585027292,0.7028909090909092,1,0.29225654941182,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-25,external_test,24h_prior,0.6578231070227653,0.568690909090909,1,0.08913219793185623,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-26,external_test,24h_prior,0.5863995595574262,0.7028909090909092,1,-0.11649134953348306,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-27,external_test,24h_prior,0.6723664973145596,0.848690909090909,1,-0.1763244117763495,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-28,external_test,24h_prior,0.693462038144204,0.6410909090909088,1,0.05237112905329522,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-29,external_test,24h_prior,0.4532908453261454,0.642890909090909,1,-0.18960006376476357,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-30,external_test,24h_prior,0.6969206027049321,0.8486909090909089,1,-0.15177030638597688,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,4,1
2026-06-01,external_test,12h_prior,0.6419900420203433,0.771890909090909,1,-0.1299008670705657,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-02,external_test,12h_prior,0.6652883208811435,0.7516909090909092,1,-0.08640258820976565,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-03,external_test,12h_prior,0.5522633144070206,0.6578909090909092,1,-0.1056275946838886,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-04,external_test,12h_prior,0.2523336853814443,0.3252909090909091,1,-0.07295722370946478,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-05,external_test,12h_prior,0.5007178407799162,0.5866909090909092,1,-0.08597306831099294,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-08,external_test,12h_prior,0.6960970251262714,0.7310909090909092,1,-0.03499388396463787,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-09,external_test,12h_prior,0.8754162161555469,0.7858909090909089,1,0.08952530706463802,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-10,external_test,12h_prior,0.9555551311101502,0.9058909090909092,1,0.04966422201924103,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-11,external_test,12h_prior,0.5825947208168311,0.7310909090909092,1,-0.14849618827407818,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-12,external_test,12h_prior,0.6457978334006552,0.7050909090909091,1,-0.05929307569025388,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-13,external_test,12h_prior,0.6008127108024393,0.6450909090909088,1,-0.04427819828846957,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-14,external_test,12h_prior,0.5218266338473496,0.6258909090909089,1,-0.10406427524355932,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-15,external_test,12h_prior,0.5421674190463597,0.785890909090909,1,-0.2437234900445493,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-16,external_test,12h_prior,1.1367197779602414,0.7028909090909092,1,0.43382886886933214,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-17,external_test,12h_prior,0.5636055871065928,0.5658909090909091,1,-0.002285321984316302,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-18,external_test,12h_prior,0.7150238662263837,0.568690909090909,1,0.14633295713547467,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-19,external_test,12h_prior,0.5512057681661909,0.642890909090909,1,-0.09168514092471802,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-20,external_test,12h_prior,0.8088447395076408,0.5658909090909091,1,0.2429538304167317,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-21,external_test,12h_prior,0.4300408892762818,0.8010909090909091,1,-0.37105001981462726,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-22,external_test,12h_prior,0.4543499161126432,0.785090909090909,1,-0.33074099297826576,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-23,external_test,12h_prior,0.7338175134319916,0.6258909090909089,1,0.1079266043410827,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-24,external_test,12h_prior,1.026411606455374,0.567090909090909,1,0.4593206973644651,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-25,external_test,12h_prior,0.6805669288993232,0.9058909090909092,1,-0.22532398019158595,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-26,external_test,12h_prior,0.6460299254530765,0.567090909090909,1,0.07893901636216749,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-27,external_test,12h_prior,0.6977701867283151,0.5658909090909091,1,0.13187927763740603,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-28,external_test,12h_prior,0.4270312504276099,0.5710909090909091,1,-0.14405965866329917,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-29,external_test,12h_prior,0.5006337832840236,0.7010909090909091,1,-0.20045712580688546,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-30,external_test,12h_prior,0.7513992488426934,0.847090909090909,1,-0.09569166024821563,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,4,1
2026-06-01,external_test,6h_prior,0.5095509803145972,0.8022909090909092,1,-0.29273992877631194,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,1
2026-06-02,external_test,6h_prior,0.3695999305716428,0.7354909090909092,1,-0.3658909785192664,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,1
2026-06-03,external_test,6h_prior,0.2916640706585368,0.6902909090909091,1,-0.3986268384323723,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,1
2026-06-04,external_test,6h_prior,0.1447044271744965,0.085490909090909,1,0.05921351808358749,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,1
2026-06-05,external_test,6h_prior,0.5011473658156705,0.5754909090909092,1,-0.07434354327523862,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,1
2026-06-06,external_test,6h_prior,1.0304833690688349,1.0410909090909088,1,-0.01060754002207398,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,1
2026-06-07,external_test,6h_prior,1.0026006730615145,1.062890909090909,1,-0.06029023602939465,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,1
2026-06-08,external_test,6h_prior,0.6195175782067299,0.8486909090909089,1,-0.22917333088417902,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,1
2026-06-09,external_test,6h_prior,0.7945377233160412,0.5670909090909091,1,0.22744681422513213,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,1
2026-06-10,external_test,6h_prior,0.7532402380606765,0.871090909090909,1,-0.1178506710302325,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,1
2026-06-11,external_test,6h_prior,0.5380294642149882,0.5710909090909091,1,-0.03306144487592089,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,1
2026-06-12,external_test,6h_prior,0.8641571316613562,0.7670909090909088,1,0.09706622257044739,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,1
2026-06-13,external_test,6h_prior,0.5673811606355449,0.5670909090909091,1,0.00029025154463580005,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,1
2026-06-14,external_test,6h_prior,0.4945122702521358,0.5710909090909091,1,-0.0765786388387733,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,1
2026-06-15,external_test,6h_prior,0.4719043288611741,0.7010909090909091,1,-0.22918658022973498,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,1
2026-06-16,external_test,6h_prior,1.0306489152190503,1.005890909090909,1,0.024758006128141385,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,1
2026-06-17,external_test,6h_prior,0.605721879581324,0.7010909090909091,1,-0.09536902950958515,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,1
2026-06-18,external_test,6h_prior,0.721924455944231,0.7010909090909091,1,0.02083354685332195,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,1
2026-06-19,external_test,6h_prior,0.4680324217793246,0.6258909090909089,1,-0.15785848731158436,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,4,1
