target_date,decision_rule,split,total_variation_market_matern,expected_rank_market_minus_matern,modal_disagreement,realised_event_probability_market,realised_event_probability_matern,realised_event_probability_market_minus_matern,categorical_log_matern_minus_market,multiclass_brier_winner_component_matern_minus_market,multiclass_brier_nonwinner_component_matern_minus_market,multiclass_brier_total_matern_minus_market
2026-06-08,12h_prior,june_external,0.3388472610979704,1.2750755100228872,1,0.2550269740068661,0.1896988683048611,0.06532810570200498,0.2959314087697278,0.10160311456905624,0.001037667220103896,0.10264078178916014
2026-06-08,6h_prior,june_external,0.4942528633006006,1.7534468051170782,1,0.31295843520782396,0.13629571460861706,0.1766627205992069,0.8312434895266239,0.2739589808513578,0.012260532514985621,0.2862195133663434
2026-06-08,event_day_open,june_external,0.4068272768013231,1.5876375308980988,1,0.2889625769777357,0.1568600045886531,0.1321025723890826,0.610943471263478,0.20531083492410374,0.03830049407114671,0.24361132899525045
2026-06-09,12h_prior,june_external,0.17746619557730814,0.42965123677633255,0,0.18375241779497098,0.23390740370222274,-0.05015498590725176,-0.24133603029506157,-0.07936224935328651,-0.08574354047919286,-0.16510578983247937
2026-06-09,24h_prior,june_external,0.4464479359184808,1.711822039805047,1,0.28517110266159695,0.21709381617974932,0.06807728648184763,0.27275976760347276,0.10196174019395099,0.00224084766443549,0.10420258785838649
2026-06-09,6h_prior,june_external,0.2672402007639239,0.8279082313345443,1,0.22672455378678244,0.25101720981944114,-0.024292656032658705,-0.10178564054854244,-0.036979695729595696,-0.08130000766947006,-0.11827970339906575
2026-06-09,event_day_open,june_external,0.4712241992382654,-1.6136814071870056,1,0.15977443609022557,0.04206605581404342,0.11770838027618215,1.3345219058580122,0.2116584431761649,-0.014414004068465922,0.19724443910769895
2026-06-10,12h_prior,june_external,0.1980131678747368,0.6091853144340345,1,0.13996138996138996,0.2054218453866529,-0.06546045542526294,-0.3836990485949552,-0.10831196696839218,-0.07997332809178133,-0.1882852950601735
2026-06-10,24h_prior,june_external,0.22510772815251112,-0.7606446301033039,1,0.12770137524557956,0.08371042042415223,0.04399095482142733,0.42233106527926845,0.07868170289083065,-0.026230414570364947,0.05245128832046571
2026-06-10,6h_prior,june_external,0.11560671905586722,0.18006159485813367,0,0.236144578313253,0.21098221743052928,0.025162360882723722,0.11267038507792893,0.03907395597060648,-0.035977353787360195,0.003096602183246283
2026-06-10,event_day_open,june_external,0.15865893017028612,-0.47127483169591944,0,0.2588996763754045,0.17658257925676607,0.08231709711863844,0.38265199865934685,0.12878655910695969,0.017472239831440348,0.14625879893840005
2026-06-11,12h_prior,june_external,0.3388159072434575,1.120579423200815,1,0.3205741626794259,0.19037861305872894,0.13019554962069696,0.5210988567323287,0.1938673217739441,0.020830428771714652,0.21469775054565876
2026-06-11,24h_prior,june_external,0.2449790676560596,0.8695672901028981,1,0.29440154440154437,0.21723229026269777,0.0771692541388466,0.30397738972551935,0.11485610686445585,0.004797511506286921,0.11965361837074277
2026-06-11,6h_prior,june_external,0.1286301311694907,0.016021174591386966,0,0.34580767408810986,0.2509457324439064,0.09486194164420347,0.32064605492299014,0.13311469646198726,0.005272163810655491,0.13838686027264274
2026-06-11,event_day_open,june_external,0.2905614536026702,-0.7741867676265946,1,0.375,0.24422710573124137,0.13077289426875863,0.4288274723732062,0.1805676677113761,0.017299119863533937,0.19786678757491005
2026-06-12,12h_prior,june_external,0.13458143385059645,0.20302309441795963,1,0.28800755429650615,0.2294141228110443,0.05859343148546184,0.2274579430595116,0.08686935138422958,-0.013275820981172727,0.07359353040305686
2026-06-12,24h_prior,june_external,0.2771975587255655,0.8610530075158946,1,0.3363334912363808,0.1476248516718082,0.1887086395645726,0.823428931415521,0.286090158633016,0.02693261134106818,0.3130227699740842
2026-06-12,6h_prior,june_external,0.19665386890812667,-0.051375401191067205,0,0.20121665886757137,0.2181204661692545,-0.016903807301683144,-0.08066527491960662,-0.026719220647302033,-0.09533208170307293,-0.12205130235037497
2026-06-12,event_day_open,june_external,0.1885367798519038,0.23933366168714354,0,0.22030651340996169,0.19026499771089767,0.03004151569906402,0.14660199423326858,0.04774884090120224,-0.07959329033941392,-0.031844449438211686
2026-06-13,12h_prior,june_external,0.17281653911655065,-0.32052630494652146,0,0.3204208512673362,0.2468132040829125,0.07360764718442372,0.26100350019209495,0.10546253015163642,-0.02181963465443668,0.08364289549719975
2026-06-13,24h_prior,june_external,0.20323789488294733,-0.5384952981435607,1,0.36701620591039086,0.23415026659738872,0.13286593931300214,0.44944293066949736,0.18585733057277404,0.02575034011031825,0.21160767068309227
2026-06-13,6h_prior,june_external,0.1727796678050711,0.02179165223120183,0,0.34220532319391633,0.2510264928290511,0.09117883036486524,0.30985243445304467,0.1282674776095315,-0.01943847174302923,0.10882900586650227
2026-06-13,event_day_open,june_external,0.19132580213588787,-0.21887868405835942,0,0.37158984007525875,0.2573394203709924,0.11425041970426636,0.36739475017298173,0.15664540743825456,-0.012778361809264333,0.14386704562899022
2026-06-14,12h_prior,june_external,0.16699507960371648,0.3096445805881345,0,0.36217303822937624,0.24458942400066522,0.11758361422871103,0.39254111939420655,0.16382190517010198,0.003238373630229695,0.16706027880033167
2026-06-14,24h_prior,june_external,0.12536420683637403,-0.23949539102134665,1,0.31529411764705884,0.2341922896854374,0.08110182796162144,0.2973633813107901,0.1176393038485134,0.008705620907782128,0.12634492475629552
2026-06-14,6h_prior,june_external,0.1887174036304667,0.13888120258313918,0,0.3844182470527934,0.25098967705734043,0.133428569995453,0.4263193338649389,0.18207556931311158,-0.0002947864820579628,0.18178078283105362
2026-06-14,event_day_open,june_external,0.35043399483436677,0.6098220248841573,0,0.5091863517060368,0.2630692918345358,0.24611705987150095,0.6603965983908815,0.3021688312856223,0.027577745240428223,0.3297465765260505
2026-06-15,12h_prior,june_external,0.21676695733663642,-0.6135759394604907,1,0.3476907109496627,0.23320382366137374,0.11448688728828896,0.3994004721212703,0.16246896746618128,0.007369563119799699,0.16983853058598097
2026-06-15,24h_prior,june_external,0.16639053098568962,-0.5526556636870295,0,0.32409581963363077,0.24283897453707992,0.08125684509655084,0.2886406442191014,0.11644635744332738,0.003228357315186915,0.1196747147585143
2026-06-15,6h_prior,june_external,0.23214357191306104,0.513022187284526,1,0.4017857142857143,0.23766503705443104,0.16412067723128326,0.5250566224481572,0.22329426409656888,0.007695642190696167,0.23098990628726504
2026-06-15,event_day_open,june_external,0.20987216365503136,-0.04080766908639433,0,0.3903903903903904,0.26880675438755824,0.12158363600283217,0.37315450319407806,0.16301968630087593,-0.014523806658179194,0.14849587964269673
2026-06-16,12h_prior,june_external,0.4001313719643382,1.3663476787319766,1,0.057925223802001054,0.23837017601739866,-0.1804449522153976,-1.4146718928050348,-0.3074248951687415,-0.12807884946319473,-0.4355037446319362
2026-06-16,24h_prior,june_external,0.36560915777463987,1.3629070384225237,1,0.12064965197215777,0.2429763177238065,-0.12232666575164874,-0.7000730732046772,-0.20017217904967988,-0.0782520898159726,-0.27842426886565247
2026-06-16,6h_prior,june_external,0.12941036589546212,0.1521648637951003,0,0.10261672652642381,0.14559186165686377,-0.04297513513043996,-0.34980629296392896,-0.07528347264316737,-0.06831943314385196,-0.14360290578701934
2026-06-16,event_day_open,june_external,0.30140262297534803,1.0643160147284565,1,0.2091254752851711,0.2656090240604038,-0.056483548775232734,-0.2390909611192984,-0.08615240830139403,-0.06437800438249613,-0.15053041268389017
2026-06-17,12h_prior,june_external,0.19951923010747982,0.6250715310063661,0,0.32998565279770437,0.251662905176763,0.07832274762094138,0.2709586629930887,0.11108918203156404,-3.400426541165481e-05,0.11105517776615238
2026-06-17,24h_prior,june_external,0.33060282050868045,1.2438709674094834,1,0.31674208144796384,0.2354261951976734,0.08131588625029043,0.2966903513643422,0.11773171972584534,0.0016319006441658514,0.11936362037001119
2026-06-17,6h_prior,june_external,0.21089874882230011,0.7330559134379566,1,0.3107074569789675,0.23800195833246782,0.0727054986464997,0.26657291476170397,0.10551680564075222,-0.00912773830249842,0.0963890673382538
2026-06-17,event_day_open,june_external,0.15907400934857277,0.015041328959815914,0,0.3320683111954459,0.2681851868353801,0.06388312436006577,0.21366296682660502,0.08942017985786371,-0.01882462030736549,0.07059555955049822
2026-06-18,12h_prior,june_external,0.14408363070877356,-0.28209265564597175,1,0.2507232401157184,0.24925867747848704,0.0014645626372313536,0.005858479175176123,0.0021968704386630122,-0.03769084181454666,-0.03549397137588365
2026-06-18,24h_prior,june_external,0.45520767393824835,1.8096122215905392,1,0.26644915715062534,0.11955071112806485,0.14689844602256047,0.8014428032222378,0.2370941112300684,0.03233829755321164,0.26943240878328006
2026-06-18,6h_prior,june_external,0.1280629097326317,0.44962103304967105,0,0.24426719840478567,0.23786184758692902,0.006405350817856648,0.02657266875656572,0.009722495956657973,-0.029177866171148686,-0.019455370214490713
2026-06-18,event_day_open,june_external,0.17373985316178273,0.10278791293703549,0,0.34220532319391633,0.2630804959589179,0.07912482723499842,0.26295086350135644,0.11035651860173445,-0.02902747950605018,0.08132903909568427
2026-06-19,12h_prior,june_external,0.15059745382481157,0.0715314436140515,0,0.34828244274809156,0.24065448224428582,0.10762796050380574,0.3696515465343806,0.15186984090529915,-0.0063304964976283,0.14553934440767086
2026-06-19,24h_prior,june_external,0.12437336038612386,0.009760134381640917,0,0.33985102420856605,0.24380371750808694,0.09604730670047912,0.33214389237750463,0.13603614741610992,-0.0009619296879527328,0.1350742177281572
2026-06-19,6h_prior,june_external,0.25366753507234885,0.11311448318594586,0,0.41527446300715987,0.2458837432831391,0.16939071972402076,0.524080822327124,0.22678737503308516,-0.00836243209444505,0.21842494293864012
2026-06-19,event_day_open,june_external,0.2098425978283615,0.200971350024572,0,0.4092339979013641,0.26266124588537865,0.14657275201598546,0.44342195096702675,0.1946639690836966,-0.0012588497781237861,0.1934051193055728
2026-06-20,12h_prior,june_external,0.25161459296134553,0.656082083022504,1,0.22988505747126434,0.2517301807555069,-0.021845123284242568,-0.0907783687213859,-0.03316930231385151,-0.10106124143417278,-0.1342305437480243
2026-06-20,24h_prior,june_external,0.2369188826401881,0.3828616677875152,1,0.2587446094873023,0.2489957995968118,0.009748809890490512,0.03840548422994239,0.014547755059099998,-0.10483860040112364,-0.09029084534202364
2026-06-20,6h_prior,june_external,0.2645059086132492,0.5722657826763191,1,0.1729106628242075,0.24255363897874288,-0.06964297615453538,-0.33844781632580867,-0.11035178184554717,-0.12298206701296018,-0.23333384885850733
2026-06-20,event_day_open,june_external,0.4074099942131966,1.01827128738796,1,0.15670910871694416,0.2697325097535367,-0.11302340103659253,-0.5430394872583619,-0.17784892001010244,-0.161659798432673,-0.3395087184427754
2026-06-21,12h_prior,june_external,0.3922934869719399,1.2175307842120393,1,0.4247697031729785,0.15278204102043827,0.2719876621525402,1.0225348099338831,0.3868883756297911,0.055522146011159464,0.44241052164095057
2026-06-21,24h_prior,june_external,0.3610117583288388,1.3364722957154989,1,0.3083491461100569,0.12913868632255926,0.17921045978749767,0.8703458175701093,0.2800185239733105,0.04515667588667191,0.32517519985998244
2026-06-21,6h_prior,june_external,0.32109037876214047,0.7297949475053755,0,0.31954887218045114,0.1735795271054054,0.14596934507504575,0.6102743628394371,0.21995706066842946,-0.04304268069194819,0.17691437997648127
2026-06-21,event_day_open,june_external,0.37448138937195513,0.8795378582892885,1,0.38755980861244027,0.15449354167234525,0.23306626694009502,0.9197178876991643,0.33979818304694354,-0.009788363314638279,0.33000981973230525
2026-06-22,12h_prior,june_external,0.3976910305990832,1.1558623181184604,1,0.4186289900575615,0.14330532261109566,0.27532366744646586,1.0720075851314999,0.395933519064988,0.041123336229162345,0.4370568552941504
2026-06-22,24h_prior,june_external,0.30353992187334067,0.809639081144141,1,0.328879753340185,0.15722993202525598,0.171649821314929,0.7379829234346209,0.2598590019974239,-0.006859737938028062,0.2529992640593958
2026-06-22,6h_prior,june_external,0.3056506008603941,0.6564561589384876,1,0.5048076923076923,0.2083128823431049,0.2964948099645874,0.8851363579416218,0.3815530706662494,0.06336561865369321,0.4449186893199426
2026-06-22,event_day_open,june_external,0.36370902536061545,0.9447061500858185,1,0.5322128851540616,0.19696817476415715,0.33524471038990444,0.9940014030960308,0.4260353275257221,0.0631106526265158,0.48914598015223787
2026-06-23,12h_prior,june_external,0.41371856609850993,1.0761994586105859,1,0.30097087378640774,0.24431744139469078,0.05665343239171697,0.20854512617526,0.08241441008532835,-0.12685897710570407,-0.04444456702037572
2026-06-23,24h_prior,june_external,0.390461814525785,1.2192488601662141,1,0.2634194831013917,0.2400850472835284,0.02333443581786329,0.09275453005729561,0.034919877487456175,-0.11256122053727466,-0.07764134304981848
2026-06-23,6h_prior,june_external,0.4415964664742559,1.2162394412838653,1,0.3000491883915396,0.2413362200084265,0.0587129683831131,0.21775535751419395,0.08563959239976027,-0.13787341280185028,-0.052233820402090014
2026-06-23,event_day_open,june_external,0.43346760034897713,1.0513163051505323,1,0.215311004784689,0.2679618583620855,-0.05265085357739652,-0.21876113405036635,-0.07985697839932304,-0.21429120176527602,-0.2941481801645991
2026-06-24,12h_prior,june_external,0.40102844282601346,0.9958202325205212,1,0.14780835881753313,0.2511277916686972,-0.10331943285116407,-0.5300453778858252,-0.165421008890264,-0.18522045852260546,-0.3506414674128695
2026-06-24,24h_prior,june_external,0.3443996672839792,0.8139189015695667,1,0.15165876777251186,0.23915426025979528,-0.08749549248728342,-0.45547573583618606,-0.14079660661643356,-0.15620796922725097,-0.29700457584368456
2026-06-24,event_day_open,june_external,0.27070137645423176,0.42477726172762775,1,0.36465638148667606,0.2639724405666992,0.10068394091997684,0.3231107836790612,0.13807505465973707,-0.05750166859548251,0.08057338606425457
2026-06-25,12h_prior,june_external,0.30393493162304713,-0.5505492956775857,0,0.3135552339604438,0.20783786041155589,0.10571737354888794,0.41121727096841365,0.1563144385742407,-0.07463461502643454,0.08167982354780617
2026-06-25,24h_prior,june_external,0.2845097563667795,0.3372328019553006,1,0.3253182461103253,0.24795047590315722,0.07736777020716806,0.271574889724149,0.11038301766263997,-0.08788101405797842,0.02250200360466155
2026-06-25,6h_prior,june_external,0.369275225417115,-0.7568138206291142,0,0.38182696955050754,0.19876094607522726,0.18306602347528028,0.6528647200874312,0.2598461259591557,-0.03933240610425561,0.22051371985490006
2026-06-25,event_day_open,june_external,0.29486294604937346,-0.6045521642915155,1,0.3806390977443609,0.2417444621105797,0.13889463563378118,0.45397044962142175,0.19134353349705469,-0.02583595697202141,0.16550757652503328
2026-06-26,12h_prior,june_external,0.2501466954648946,0.42009457839601794,1,0.31715521383950024,0.2510005200783418,0.06615469376115846,0.23393627645407067,0.09472321893633573,-0.0647123305678962,0.03001088836843953
2026-06-26,24h_prior,june_external,0.28095371786999507,0.08633401374572625,1,0.3600973236009732,0.2390063551672595,0.1210909684337137,0.40988419601404247,0.1696358922131817,-0.05781550616538892,0.11182038604779279
2026-06-26,6h_prior,june_external,0.41512372126128216,-0.9035342204253896,0,0.29750479846449135,0.1693663356678466,0.12813846279664476,0.5633663185510802,0.1964527761414458,-0.0996519107855137,0.09680086535593209
2026-06-26,event_day_open,june_external,0.2686340730522799,0.47214848614785243,1,0.3049680275454993,0.2697440693314867,0.035223958214012585,0.12273332529253156,0.05020428154254264,-0.10966563725509347,-0.05946135571255083
2026-06-27,12h_prior,june_external,0.28824378787675864,0.44165670746119456,1,0.30695443645083936,0.2516893493029636,0.05526508714787576,0.19850373490282336,0.07965667679144844,-0.10278276736657234,-0.023126090575123895
2026-06-27,24h_prior,june_external,0.6851448755243004,2.3745018197272865,1,0.3228915662650602,0.12895523612019746,0.19393633014486275,0.9178512213816512,0.3002431496474377,-0.05356297529169482,0.24668017435574288
2026-06-27,6h_prior,june_external,0.20698286843418423,0.30072033213197447,0,0.34144059869036486,0.2510529550238031,0.09038764366656177,0.30750982846969555,0.1272211911252723,-0.033442902821191126,0.09377828830408118
2026-06-27,event_day_open,june_external,0.1984569371697426,-0.35605684565397855,1,0.32011466794075494,0.26577731548473926,0.054337352456015675,0.18602047058524307,0.0768388857074862,-0.04811874845834416,0.028720137249142047
2026-06-28,12h_prior,june_external,0.23640800929572922,0.13157923919038073,0,0.4345749761222541,0.2515022455070714,0.1830727306151827,0.546916569105075,0.24054343085380686,0.007438808826019106,0.24798223967982597
2026-06-28,24h_prior,june_external,0.23733233160516004,-0.1434806192691669,1,0.2974504249291785,0.2428247529330017,0.054625671996176794,0.20290757038785112,0.07973844933877816,-0.08262142818789264,-0.0028829788491144814
2026-06-28,6h_prior,june_external,0.3015453795335883,-0.32028343035630247,1,0.4133466135458167,0.2313159770074972,0.1820306365383195,0.580501857282271,0.24671293136577732,-0.028132669795767406,0.21858026157000993
2026-06-28,event_day_open,june_external,0.3739111015392355,0.6131648555454596,0,0.49679487179487186,0.2664433966041736,0.23035147519069826,0.6230153825266419,0.2848898893336822,0.00038521261592480526,0.285275101949607
2026-06-29,12h_prior,june_external,0.21424842639576863,0.36715405197422246,1,0.38461538461538464,0.23595415524514982,0.14866122937023482,0.4886063052353161,0.2050678280350815,0.0004176117803200253,0.20548543981540152
2026-06-29,24h_prior,june_external,0.2717757101877634,0.5718578512999786,1,0.41869522882181115,0.23563500003181345,0.1830602287899977,0.5748592799861627,0.24633861618183922,0.005333173823235051,0.2516717900050743
2026-06-29,6h_prior,june_external,0.27303099772859046,-0.4692941313368184,0,0.40056550424128184,0.24898792589959795,0.1515775783416839,0.4754729043666194,0.2046974207390792,-0.01611495894652595,0.18858246179255325
2026-06-29,event_day_open,june_external,0.2328309291105158,-0.09365292426976612,0,0.44625719769673705,0.2697468993004517,0.17651029839628535,0.5034113528996583,0.22663849997863417,-0.0016688185885513959,0.22496968139008278
2026-06-30,12h_prior,june_external,0.3802549605816411,0.9537626134539359,1,0.2803738317757009,0.12573545719866774,0.15463837457703317,0.8019436724098841,0.24647666880643548,-0.07130706939919018,0.1751695994072453
2026-06-30,24h_prior,june_external,0.4001809237989703,1.112791000109854,1,0.29535864978902954,0.12916475227048024,0.1661938975185493,0.827101641012673,0.2618345962609946,-0.040834395698171155,0.22100020056282343
2026-06-30,6h_prior,june_external,0.4099086026009574,1.2261139348407575,1,0.33192834562697576,0.11042107136644477,0.221507274260531,1.1006181397405375,0.3450309348921144,-0.006832979231674433,0.33819795566044
2026-06-30,event_day_open,june_external,0.36411511682548847,1.0143916567972555,1,0.37124060150375937,0.13481125192488916,0.2364293495788702,1.0129747077341067,0.3532131885984232,0.023546352424508293,0.3767595410229315
