target_date,split,transition_order,transition,transition_family,early_rule,late_rule,events,market_update_total_variation,matern_update_total_variation,update_dot_product,update_cosine_similarity,event_sign_alignment_fraction,realised_probability_change_market,realised_probability_change_matern,distance_to_updated_matern_before,distance_to_updated_matern_after,market_movement_towards_updated_matern
2026-06-21,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.23910734227322664,0.07826514680820605,0.007276661818905427,0.5133714185064466,0.7272727272727273,0.07921066250238334,0.025354855349785987,0.3150187120124681,0.37448138937195513,-0.059462677359487015
2026-06-22,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.25733362889520317,0.09843523196935627,0.009061903848539736,0.45919974804737407,0.7272727272727273,0.20333313181387663,0.03973824273890117,0.23148387731143732,0.36370902536061545,-0.13222514804917812
2026-06-23,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.14137757188923875,0.07355538428824888,0.0021089087901371498,0.26885538070669657,0.6363636363636364,-0.048108478316702674,0.027876811078557134,0.322544472343218,0.43346760034897713,-0.11092312800575915
2026-06-24,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.24296378030217425,0.052379253763350585,0.009821598555159261,0.7936557278785042,1.0,0.2129976137141642,0.024818180306903942,0.3692611933807061,0.27070137645423176,0.09855981692647436
2026-06-25,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.20670488101441722,0.13817728794760284,-0.017064607988792786,-0.7367547232107211,0.2727272727272727,0.055320851634035606,-0.006206013792577514,0.24518060872816277,0.29486294604937346,-0.04968233732121069
2026-06-26,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.09746937095108324,0.11378820227136888,0.000661474202983816,0.08380967620348875,0.2727272727272727,-0.0551292960554739,0.030737714164227214,0.2682999270932079,0.2686340730522799,-0.0003341459590719964
2026-06-27,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.26708304791070636,0.5019235328831683,-0.05655655897809522,-0.49621860998882955,0.18181818181818182,-0.002776898324305277,0.1368220793645418,0.2655564574217531,0.1984569371697426,0.06709952025201049
2026-06-28,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.2233359967071015,0.1599214774492441,-0.002854769977888571,-0.09693093398009256,0.5454545454545454,0.19934444686569336,0.02361864367117189,0.24366153131091164,0.3739111015392355,-0.13024957022832387
2026-06-29,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.05877488239790533,0.15513760512264244,-0.000980010918659979,-0.17068103862776243,0.36363636363636365,0.027561968874925902,0.03411189926863825,0.19437593188586919,0.2328309291105158,-0.038454997224646625
2026-06-30,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.1130064524884645,0.044015970021176444,-0.0006903982832250224,-0.17668293828120815,0.36363636363636365,0.07588195171472983,0.005646499654408915,0.3789028568530752,0.36411511682548847,0.014787740027586704
