scope_type,scope_value,split,metric,dates,point_estimate,bootstrap_method,block_length_days,bootstrap_lower_95,bootstrap_upper_95,bootstrap_replications,seed
decision_rule,6h_prior,all_exact_support,expected_rank_market_minus_matern,87,0.39228491429772455,ordinary_date,,0.2426841219433858,0.5368550519547743,10000,20471804
decision_rule,6h_prior,all_exact_support,modal_disagreement,87,0.5747126436781609,ordinary_date,,0.47126436781609193,0.6781609195402298,10000,20471804
decision_rule,6h_prior,all_exact_support,realised_event_probability_market_minus_matern,87,0.07626052955415602,ordinary_date,,0.04748204346430092,0.10468573807969743,10000,20471804
decision_rule,6h_prior,all_exact_support,categorical_log_matern_minus_market,87,0.1713797145885352,ordinary_date,,0.02715413028240469,0.30106905638191067,10000,20471804
decision_rule,6h_prior,all_exact_support,multiclass_brier_winner_component_matern_minus_market,87,0.09890537037061,ordinary_date,,0.05989629259710609,0.13731760551054178,10000,20471804
decision_rule,6h_prior,all_exact_support,multiclass_brier_nonwinner_component_matern_minus_market,87,-0.04140295858168314,ordinary_date,,-0.05906049061994136,-0.025191269845295988,10000,20471804
decision_rule,6h_prior,all_exact_support,multiclass_brier_total_matern_minus_market,87,0.05750241178892684,ordinary_date,,0.003967297873308806,0.11002169582895899,10000,20471804
decision_rule,6h_prior,all_exact_support,total_variation_market_matern,87,0.2976913859008618,circular_moving_block,3.0,0.2680358858768448,0.3267729544384052,10000,20471904
decision_rule,6h_prior,all_exact_support,expected_rank_market_minus_matern,87,0.39228491429772455,circular_moving_block,3.0,0.2352910582985,0.5477943079058132,10000,20471904
decision_rule,6h_prior,all_exact_support,modal_disagreement,87,0.5747126436781609,circular_moving_block,3.0,0.45977011494252873,0.6896551724137931,10000,20471904
decision_rule,6h_prior,all_exact_support,realised_event_probability_market_minus_matern,87,0.07626052955415602,circular_moving_block,3.0,0.04524034265627559,0.10602874567606166,10000,20471904
decision_rule,6h_prior,all_exact_support,categorical_log_matern_minus_market,87,0.1713797145885352,circular_moving_block,3.0,0.014004899463521615,0.31043078723674755,10000,20471904
decision_rule,6h_prior,all_exact_support,multiclass_brier_winner_component_matern_minus_market,87,0.09890537037061,circular_moving_block,3.0,0.05769066222696232,0.13919059627189367,10000,20471904
decision_rule,6h_prior,all_exact_support,multiclass_brier_nonwinner_component_matern_minus_market,87,-0.04140295858168314,circular_moving_block,3.0,-0.05812390868981435,-0.026609967578411484,10000,20471904
decision_rule,6h_prior,all_exact_support,multiclass_brier_total_matern_minus_market,87,0.05750241178892684,circular_moving_block,3.0,0.003491978226137164,0.1084206316654006,10000,20471904
decision_rule,6h_prior,all_exact_support,total_variation_market_matern,87,0.2976913859008618,circular_moving_block,5.0,0.2651850593564471,0.3290668876174396,10000,20472004
decision_rule,6h_prior,all_exact_support,expected_rank_market_minus_matern,87,0.39228491429772455,circular_moving_block,5.0,0.2421990595788184,0.5485219426717692,10000,20472004
decision_rule,6h_prior,all_exact_support,modal_disagreement,87,0.5747126436781609,circular_moving_block,5.0,0.45977011494252873,0.6896551724137931,10000,20472004
decision_rule,6h_prior,all_exact_support,realised_event_probability_market_minus_matern,87,0.07626052955415602,circular_moving_block,5.0,0.046210365830068566,0.10620125249921385,10000,20472004
decision_rule,6h_prior,all_exact_support,categorical_log_matern_minus_market,87,0.1713797145885352,circular_moving_block,5.0,0.018526946117976572,0.3102963458170518,10000,20472004
decision_rule,6h_prior,all_exact_support,multiclass_brier_winner_component_matern_minus_market,87,0.09890537037061,circular_moving_block,5.0,0.05901312932976996,0.1384625820179841,10000,20472004
decision_rule,6h_prior,all_exact_support,multiclass_brier_nonwinner_component_matern_minus_market,87,-0.04140295858168314,circular_moving_block,5.0,-0.05668673033246319,-0.026895178999321038,10000,20472004
decision_rule,6h_prior,all_exact_support,multiclass_brier_total_matern_minus_market,87,0.05750241178892684,circular_moving_block,5.0,0.006784052731774543,0.10719180590796908,10000,20472004
decision_rule,6h_prior,all_exact_support,total_variation_market_matern,87,0.2976913859008618,circular_moving_block,7.0,0.2631282221167608,0.32964221228649954,10000,20472104
decision_rule,6h_prior,all_exact_support,expected_rank_market_minus_matern,87,0.39228491429772455,circular_moving_block,7.0,0.23548132860527748,0.5545130976322513,10000,20472104
decision_rule,6h_prior,all_exact_support,modal_disagreement,87,0.5747126436781609,circular_moving_block,7.0,0.45977011494252873,0.7011494252873564,10000,20472104
decision_rule,6h_prior,all_exact_support,realised_event_probability_market_minus_matern,87,0.07626052955415602,circular_moving_block,7.0,0.043584147776861745,0.10613175362318361,10000,20472104
decision_rule,6h_prior,all_exact_support,categorical_log_matern_minus_market,87,0.1713797145885352,circular_moving_block,7.0,0.01041674984327517,0.3127688186003397,10000,20472104
decision_rule,6h_prior,all_exact_support,multiclass_brier_winner_component_matern_minus_market,87,0.09890537037061,circular_moving_block,7.0,0.056920450603237846,0.13808781232964362,10000,20472104
decision_rule,6h_prior,all_exact_support,multiclass_brier_nonwinner_component_matern_minus_market,87,-0.04140295858168314,circular_moving_block,7.0,-0.05677255202297927,-0.027228553481301678,10000,20472104
decision_rule,6h_prior,all_exact_support,multiclass_brier_total_matern_minus_market,87,0.05750241178892684,circular_moving_block,7.0,0.004158551229613268,0.1054358862346186,10000,20472104
decision_rule,event_day_open,development,total_variation_market_matern,63,0.32490387365263484,ordinary_date,,0.29660203273996166,0.35435831542256474,10000,20472804
decision_rule,event_day_open,development,expected_rank_market_minus_matern,63,0.4330361057202621,ordinary_date,,0.2621457018978792,0.5980093080240606,10000,20472804
decision_rule,event_day_open,development,modal_disagreement,63,0.5238095238095238,ordinary_date,,0.3968253968253968,0.6507936507936508,10000,20472804
decision_rule,event_day_open,development,realised_event_probability_market_minus_matern,63,0.04834858636597918,ordinary_date,,0.006742768935791702,0.09084820791567069,10000,20472804
decision_rule,event_day_open,development,categorical_log_matern_minus_market,63,-0.006733934384112404,ordinary_date,,-0.19102400179085618,0.17033350226420496,10000,20472804
decision_rule,event_day_open,development,multiclass_brier_winner_component_matern_minus_market,63,0.047487514043469396,ordinary_date,,-0.004608891953946252,0.10143965705796305,10000,20472804
decision_rule,event_day_open,development,multiclass_brier_nonwinner_component_matern_minus_market,63,-0.06731968588088473,ordinary_date,,-0.09034293643184504,-0.04447339741249583,10000,20472804
decision_rule,event_day_open,development,multiclass_brier_total_matern_minus_market,63,-0.019832171837415313,ordinary_date,,-0.09227811012544794,0.05414493203627911,10000,20472804
decision_rule,event_day_open,development,total_variation_market_matern,63,0.32490387365263484,circular_moving_block,3.0,0.29826515762862144,0.35383379836309053,10000,20472904
decision_rule,event_day_open,development,expected_rank_market_minus_matern,63,0.4330361057202621,circular_moving_block,3.0,0.28088094990089413,0.5836073722669186,10000,20472904
decision_rule,event_day_open,development,modal_disagreement,63,0.5238095238095238,circular_moving_block,3.0,0.3968253968253968,0.6349206349206349,10000,20472904
decision_rule,event_day_open,development,realised_event_probability_market_minus_matern,63,0.04834858636597918,circular_moving_block,3.0,0.0028262970818341577,0.09191558782500835,10000,20472904
decision_rule,event_day_open,development,categorical_log_matern_minus_market,63,-0.006733934384112404,circular_moving_block,3.0,-0.22755595468124584,0.1845207661631263,10000,20472904
decision_rule,event_day_open,development,multiclass_brier_winner_component_matern_minus_market,63,0.047487514043469396,circular_moving_block,3.0,-0.00841878889244696,0.10184052175600765,10000,20472904
decision_rule,event_day_open,development,multiclass_brier_nonwinner_component_matern_minus_market,63,-0.06731968588088473,circular_moving_block,3.0,-0.08951855474406054,-0.04588088934371828,10000,20472904
decision_rule,event_day_open,development,multiclass_brier_total_matern_minus_market,63,-0.019832171837415313,circular_moving_block,3.0,-0.09524377030948464,0.052890285352683246,10000,20472904
decision_rule,event_day_open,development,total_variation_market_matern,63,0.32490387365263484,circular_moving_block,5.0,0.3006500518191457,0.3506264651435301,10000,20473004
decision_rule,event_day_open,development,expected_rank_market_minus_matern,63,0.4330361057202621,circular_moving_block,5.0,0.28785952595375747,0.5778350613312351,10000,20473004
decision_rule,event_day_open,development,modal_disagreement,63,0.5238095238095238,circular_moving_block,5.0,0.3968253968253968,0.6349206349206349,10000,20473004
decision_rule,event_day_open,development,realised_event_probability_market_minus_matern,63,0.04834858636597918,circular_moving_block,5.0,0.0014131421839246885,0.09177089075160354,10000,20473004
decision_rule,event_day_open,development,categorical_log_matern_minus_market,63,-0.006733934384112404,circular_moving_block,5.0,-0.2388835628368463,0.18918569056738832,10000,20473004
decision_rule,event_day_open,development,multiclass_brier_winner_component_matern_minus_market,63,0.047487514043469396,circular_moving_block,5.0,-0.011531367853240512,0.10113366171277603,10000,20473004
decision_rule,event_day_open,development,multiclass_brier_nonwinner_component_matern_minus_market,63,-0.06731968588088473,circular_moving_block,5.0,-0.08777510296463412,-0.04653145773819541,10000,20473004
decision_rule,event_day_open,development,multiclass_brier_total_matern_minus_market,63,-0.019832171837415313,circular_moving_block,5.0,-0.09599803620203069,0.0511612348285669,10000,20473004
decision_rule,event_day_open,development,total_variation_market_matern,63,0.32490387365263484,circular_moving_block,7.0,0.30014979833217126,0.3504770946035988,10000,20473104
decision_rule,event_day_open,development,expected_rank_market_minus_matern,63,0.4330361057202621,circular_moving_block,7.0,0.2806533705429991,0.5807439952034252,10000,20473104
decision_rule,event_day_open,development,modal_disagreement,63,0.5238095238095238,circular_moving_block,7.0,0.4126984126984127,0.6349206349206349,10000,20473104
decision_rule,event_day_open,development,realised_event_probability_market_minus_matern,63,0.04834858636597918,circular_moving_block,7.0,-0.0007847999579720356,0.09241750259362168,10000,20473104
decision_rule,event_day_open,development,categorical_log_matern_minus_market,63,-0.006733934384112404,circular_moving_block,7.0,-0.2464548680435301,0.19447562463854845,10000,20473104
decision_rule,event_day_open,development,multiclass_brier_winner_component_matern_minus_market,63,0.047487514043469396,circular_moving_block,7.0,-0.014493622617858797,0.10263260660453949,10000,20473104
decision_rule,event_day_open,development,multiclass_brier_nonwinner_component_matern_minus_market,63,-0.06731968588088473,circular_moving_block,7.0,-0.08879371992583765,-0.046434250650997516,10000,20473104
decision_rule,event_day_open,development,multiclass_brier_total_matern_minus_market,63,-0.019832171837415313,circular_moving_block,7.0,-0.1002264152155155,0.05178621364481948,10000,20473104
decision_rule,event_day_open,june_external,total_variation_market_matern,30,0.2880141250221249,ordinary_date,,0.25069764890248786,0.32358936443732766,10000,20473804
decision_rule,event_day_open,june_external,expected_rank_market_minus_matern,30,0.3549280991293564,ordinary_date,,0.09417531632327128,0.5978633732517619,10000,20473804
decision_rule,event_day_open,june_external,modal_disagreement,30,0.6,ordinary_date,,0.43333333333333335,0.7666666666666667,10000,20473804
decision_rule,event_day_open,june_external,realised_event_probability_market_minus_matern,30,0.10957861298846393,ordinary_date,,0.06963916003111895,0.14780349131677417,10000,20473804
decision_rule,event_day_open,june_external,categorical_log_matern_minus_market,30,0.4139707550619429,ordinary_date,,0.19878960664420525,0.6075253826441578,10000,20473804
decision_rule,event_day_open,june_external,multiclass_brier_winner_component_matern_minus_market,30,0.14621067720064765,ordinary_date,,0.088897867962019,0.1994067688966997,10000,20473804
decision_rule,event_day_open,june_external,multiclass_brier_nonwinner_component_matern_minus_market,30,-0.025724843161014036,ordinary_date,,-0.04913256381605027,-0.005814507539976148,10000,20473804
decision_rule,event_day_open,june_external,multiclass_brier_total_matern_minus_market,30,0.12048583403963363,ordinary_date,,0.04290493763571261,0.19105696035381117,10000,20473804
decision_rule,event_day_open,june_external,total_variation_market_matern,30,0.2880141250221249,circular_moving_block,3.0,0.25062807900434175,0.3287117688072729,10000,20473904
decision_rule,event_day_open,june_external,expected_rank_market_minus_matern,30,0.3549280991293564,circular_moving_block,3.0,0.06662408275586106,0.6233932699915228,10000,20473904
decision_rule,event_day_open,june_external,modal_disagreement,30,0.6,circular_moving_block,3.0,0.4,0.8,10000,20473904
decision_rule,event_day_open,june_external,realised_event_probability_market_minus_matern,30,0.10957861298846393,circular_moving_block,3.0,0.07489319263026337,0.14500841551265037,10000,20473904
decision_rule,event_day_open,june_external,categorical_log_matern_minus_market,30,0.4139707550619429,circular_moving_block,3.0,0.24707594801733473,0.5951258022872962,10000,20473904
decision_rule,event_day_open,june_external,multiclass_brier_winner_component_matern_minus_market,30,0.14621067720064765,circular_moving_block,3.0,0.09741639782911181,0.19538408563976264,10000,20473904
decision_rule,event_day_open,june_external,multiclass_brier_nonwinner_component_matern_minus_market,30,-0.025724843161014036,circular_moving_block,3.0,-0.044930909614500567,-0.007680844153024922,10000,20473904
decision_rule,event_day_open,june_external,multiclass_brier_total_matern_minus_market,30,0.12048583403963363,circular_moving_block,3.0,0.059621902284571475,0.18285107037983472,10000,20473904
decision_rule,event_day_open,june_external,total_variation_market_matern,30,0.2880141250221249,circular_moving_block,5.0,0.25439573790844505,0.3236154753251437,10000,20474004
decision_rule,event_day_open,june_external,expected_rank_market_minus_matern,30,0.3549280991293564,circular_moving_block,5.0,0.07604190259709494,0.5884755214930998,10000,20474004
decision_rule,event_day_open,june_external,modal_disagreement,30,0.6,circular_moving_block,5.0,0.4,0.8,10000,20474004
decision_rule,event_day_open,june_external,realised_event_probability_market_minus_matern,30,0.10957861298846393,circular_moving_block,5.0,0.07634201828337328,0.14541987368567424,10000,20474004
decision_rule,event_day_open,june_external,categorical_log_matern_minus_market,30,0.4139707550619429,circular_moving_block,5.0,0.26349602058218374,0.5726915334760014,10000,20474004
decision_rule,event_day_open,june_external,multiclass_brier_winner_component_matern_minus_market,30,0.14621067720064765,circular_moving_block,5.0,0.09979855273847157,0.1958121002405872,10000,20474004
decision_rule,event_day_open,june_external,multiclass_brier_nonwinner_component_matern_minus_market,30,-0.025724843161014036,circular_moving_block,5.0,-0.04817001039688943,-0.005972863779543955,10000,20474004
decision_rule,event_day_open,june_external,multiclass_brier_total_matern_minus_market,30,0.12048583403963363,circular_moving_block,5.0,0.06136004646394208,0.18498673228178147,10000,20474004
decision_rule,event_day_open,june_external,total_variation_market_matern,30,0.2880141250221249,circular_moving_block,7.0,0.25739324528999535,0.31663933433812447,10000,20474104
decision_rule,event_day_open,june_external,expected_rank_market_minus_matern,30,0.3549280991293564,circular_moving_block,7.0,0.11052237368796033,0.5686870894872851,10000,20474104
decision_rule,event_day_open,june_external,modal_disagreement,30,0.6,circular_moving_block,7.0,0.36666666666666664,0.8,10000,20474104
decision_rule,event_day_open,june_external,realised_event_probability_market_minus_matern,30,0.10957861298846393,circular_moving_block,7.0,0.08111270585248277,0.14423791421533932,10000,20474104
decision_rule,event_day_open,june_external,categorical_log_matern_minus_market,30,0.4139707550619429,circular_moving_block,7.0,0.28493510347897627,0.5546311049311989,10000,20474104
decision_rule,event_day_open,june_external,multiclass_brier_winner_component_matern_minus_market,30,0.14621067720064765,circular_moving_block,7.0,0.10737676284685768,0.19252902952550066,10000,20474104
decision_rule,event_day_open,june_external,multiclass_brier_nonwinner_component_matern_minus_market,30,-0.025724843161014036,circular_moving_block,7.0,-0.04782589208146462,-0.006121644452079823,10000,20474104
decision_rule,event_day_open,june_external,multiclass_brier_total_matern_minus_market,30,0.12048583403963363,circular_moving_block,7.0,0.07132521925344407,0.18154280149955726,10000,20474104
decision_rule,event_day_open,all_exact_support,total_variation_market_matern,93,0.3130039547395672,ordinary_date,,0.2903763446599639,0.3366265437098188,10000,20474804
decision_rule,event_day_open,all_exact_support,expected_rank_market_minus_matern,93,0.4078399745619054,ordinary_date,,0.2680138022169259,0.5485037138007381,10000,20474804
decision_rule,event_day_open,all_exact_support,modal_disagreement,93,0.5483870967741935,ordinary_date,,0.45161290322580644,0.6451612903225806,10000,20474804
decision_rule,event_day_open,all_exact_support,realised_event_probability_market_minus_matern,93,0.06810020785710329,ordinary_date,,0.036286141390844795,0.10040430006830513,10000,20474804
decision_rule,event_day_open,all_exact_support,categorical_log_matern_minus_market,93,0.12897725575977642,ordinary_date,,-0.01915797006599985,0.2695771266591148,10000,20474804
decision_rule,event_day_open,all_exact_support,multiclass_brier_winner_component_matern_minus_market,93,0.0793336957070753,ordinary_date,,0.03840757944067748,0.12040669544607473,10000,20474804
decision_rule,event_day_open,all_exact_support,multiclass_brier_nonwinner_component_matern_minus_market,93,-0.053901994680926435,ordinary_date,,-0.07187959315913543,-0.03629405652141908,10000,20474804
decision_rule,event_day_open,all_exact_support,multiclass_brier_total_matern_minus_market,93,0.025431701026148865,ordinary_date,,-0.030874927278903456,0.08206382213271421,10000,20474804
decision_rule,event_day_open,all_exact_support,total_variation_market_matern,93,0.3130039547395672,circular_moving_block,3.0,0.2891430449995203,0.3372860790420312,10000,20474904
decision_rule,event_day_open,all_exact_support,expected_rank_market_minus_matern,93,0.4078399745619054,circular_moving_block,3.0,0.26831043123310316,0.5425045347217256,10000,20474904
decision_rule,event_day_open,all_exact_support,modal_disagreement,93,0.5483870967741935,circular_moving_block,3.0,0.44086021505376344,0.6559139784946236,10000,20474904
decision_rule,event_day_open,all_exact_support,realised_event_probability_market_minus_matern,93,0.06810020785710329,circular_moving_block,3.0,0.03616304128292474,0.09875442366618975,10000,20474904
decision_rule,event_day_open,all_exact_support,categorical_log_matern_minus_market,93,0.12897725575977642,circular_moving_block,3.0,-0.03474763787508684,0.2767375070028706,10000,20474904
decision_rule,event_day_open,all_exact_support,multiclass_brier_winner_component_matern_minus_market,93,0.0793336957070753,circular_moving_block,3.0,0.03703274610236018,0.11878261612591604,10000,20474904
decision_rule,event_day_open,all_exact_support,multiclass_brier_nonwinner_component_matern_minus_market,93,-0.053901994680926435,circular_moving_block,3.0,-0.07107934355253735,-0.03749656884562437,10000,20474904
decision_rule,event_day_open,all_exact_support,multiclass_brier_total_matern_minus_market,93,0.025431701026148865,circular_moving_block,3.0,-0.030367330250409465,0.07815242221700562,10000,20474904
decision_rule,event_day_open,all_exact_support,total_variation_market_matern,93,0.3130039547395672,circular_moving_block,5.0,0.2917017669635123,0.3354534451979938,10000,20475004
decision_rule,event_day_open,all_exact_support,expected_rank_market_minus_matern,93,0.4078399745619054,circular_moving_block,5.0,0.2764537541117409,0.5335784070650782,10000,20475004
decision_rule,event_day_open,all_exact_support,modal_disagreement,93,0.5483870967741935,circular_moving_block,5.0,0.44086021505376344,0.6559139784946236,10000,20475004
decision_rule,event_day_open,all_exact_support,realised_event_probability_market_minus_matern,93,0.06810020785710329,circular_moving_block,5.0,0.034203147143025976,0.09835538816335242,10000,20475004
decision_rule,event_day_open,all_exact_support,categorical_log_matern_minus_market,93,0.12897725575977642,circular_moving_block,5.0,-0.05524096729972617,0.28299070703723517,10000,20475004
decision_rule,event_day_open,all_exact_support,multiclass_brier_winner_component_matern_minus_market,93,0.0793336957070753,circular_moving_block,5.0,0.035026994979059235,0.1184384325840105,10000,20475004
decision_rule,event_day_open,all_exact_support,multiclass_brier_nonwinner_component_matern_minus_market,93,-0.053901994680926435,circular_moving_block,5.0,-0.0709035227923697,-0.03768586980203937,10000,20475004
decision_rule,event_day_open,all_exact_support,multiclass_brier_total_matern_minus_market,93,0.025431701026148865,circular_moving_block,5.0,-0.03306902726244167,0.07727971969967778,10000,20475004
decision_rule,event_day_open,all_exact_support,total_variation_market_matern,93,0.3130039547395672,circular_moving_block,7.0,0.2918703341777752,0.3350902898117299,10000,20475104
decision_rule,event_day_open,all_exact_support,expected_rank_market_minus_matern,93,0.4078399745619054,circular_moving_block,7.0,0.2744339544465246,0.5341925941901158,10000,20475104
decision_rule,event_day_open,all_exact_support,modal_disagreement,93,0.5483870967741935,circular_moving_block,7.0,0.45161290322580644,0.6451612903225806,10000,20475104
decision_rule,event_day_open,all_exact_support,realised_event_probability_market_minus_matern,93,0.06810020785710329,circular_moving_block,7.0,0.032739657554001836,0.09843033058277528,10000,20475104
decision_rule,event_day_open,all_exact_support,categorical_log_matern_minus_market,93,0.12897725575977642,circular_moving_block,7.0,-0.053589292409423374,0.28835121651340967,10000,20475104
decision_rule,event_day_open,all_exact_support,multiclass_brier_winner_component_matern_minus_market,93,0.0793336957070753,circular_moving_block,7.0,0.03435367275945084,0.11760813163830366,10000,20475104
decision_rule,event_day_open,all_exact_support,multiclass_brier_nonwinner_component_matern_minus_market,93,-0.053901994680926435,circular_moving_block,7.0,-0.07144898013653965,-0.03706042867825307,10000,20475104
decision_rule,event_day_open,all_exact_support,multiclass_brier_total_matern_minus_market,93,0.025431701026148865,circular_moving_block,7.0,-0.034008065267738696,0.0768836181799266,10000,20475104
