strategy_id,model,decision_rule,rule_filter,side_mode,top_k,sizing_rule,ranking_signal,edge_threshold,stability_filter,execution_track,complexity_score
S052098,matern,12h_prior,none,long_short,2,equal_budget,logit_gap,0.12,robust_0.25c,includes_synthetic_short_yes,4
S052099,matern,12h_prior,none,long_short,2,equal_budget,logit_gap,0.15,none,includes_synthetic_short_yes,3
S052100,matern,12h_prior,none,long_short,2,equal_budget,logit_gap,0.15,robust_0.10c,includes_synthetic_short_yes,4
S052101,matern,12h_prior,none,long_short,2,equal_budget,logit_gap,0.15,robust_0.25c,includes_synthetic_short_yes,4
S052102,matern,12h_prior,none,long_short,2,equal_budget,logit_gap,0.18,none,includes_synthetic_short_yes,3
S052103,matern,12h_prior,none,long_short,2,equal_budget,logit_gap,0.18,robust_0.10c,includes_synthetic_short_yes,4
S052104,matern,12h_prior,none,long_short,2,equal_budget,logit_gap,0.18,robust_0.25c,includes_synthetic_short_yes,4
S052105,matern,12h_prior,none,long_short,2,equal_budget,logit_gap,0.2,none,includes_synthetic_short_yes,3
S052106,matern,12h_prior,none,long_short,2,equal_budget,logit_gap,0.2,robust_0.10c,includes_synthetic_short_yes,4
S052107,matern,12h_prior,none,long_short,2,equal_budget,logit_gap,0.2,robust_0.25c,includes_synthetic_short_yes,4
S052108,matern,12h_prior,none,long_short,2,equal_budget,logit_gap,0.25,none,includes_synthetic_short_yes,3
S052109,matern,12h_prior,none,long_short,2,equal_budget,logit_gap,0.25,robust_0.10c,includes_synthetic_short_yes,4
S052110,matern,12h_prior,none,long_short,2,equal_budget,logit_gap,0.25,robust_0.25c,includes_synthetic_short_yes,4
S052111,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.01,none,includes_synthetic_short_yes,3
S052112,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.01,robust_0.10c,includes_synthetic_short_yes,4
S052113,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.01,robust_0.25c,includes_synthetic_short_yes,4
S052114,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.02,none,includes_synthetic_short_yes,3
S052115,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.02,robust_0.10c,includes_synthetic_short_yes,4
S052116,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.02,robust_0.25c,includes_synthetic_short_yes,4
S052117,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.03,none,includes_synthetic_short_yes,3
S052118,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.03,robust_0.10c,includes_synthetic_short_yes,4
S052119,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.03,robust_0.25c,includes_synthetic_short_yes,4
S052120,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.04,none,includes_synthetic_short_yes,3
S052121,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.04,robust_0.10c,includes_synthetic_short_yes,4
S052122,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.04,robust_0.25c,includes_synthetic_short_yes,4
S052123,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.05,none,includes_synthetic_short_yes,3
S052124,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.05,robust_0.10c,includes_synthetic_short_yes,4
S052125,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.05,robust_0.25c,includes_synthetic_short_yes,4
S052126,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.06,none,includes_synthetic_short_yes,3
S052127,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.06,robust_0.10c,includes_synthetic_short_yes,4
S052128,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.06,robust_0.25c,includes_synthetic_short_yes,4
S052129,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.07,none,includes_synthetic_short_yes,3
S052130,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.07,robust_0.10c,includes_synthetic_short_yes,4
S052131,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.07,robust_0.25c,includes_synthetic_short_yes,4
S052132,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.08,none,includes_synthetic_short_yes,3
S052133,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.08,robust_0.10c,includes_synthetic_short_yes,4
S052134,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.08,robust_0.25c,includes_synthetic_short_yes,4
S052135,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.09,none,includes_synthetic_short_yes,3
S052136,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.09,robust_0.10c,includes_synthetic_short_yes,4
S052137,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.09,robust_0.25c,includes_synthetic_short_yes,4
S052138,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.1,none,includes_synthetic_short_yes,3
S052139,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.1,robust_0.10c,includes_synthetic_short_yes,4
S052140,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.1,robust_0.25c,includes_synthetic_short_yes,4
S052141,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.12,none,includes_synthetic_short_yes,3
S052142,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.12,robust_0.10c,includes_synthetic_short_yes,4
S052143,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.12,robust_0.25c,includes_synthetic_short_yes,4
S052144,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.15,none,includes_synthetic_short_yes,3
S052145,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.15,robust_0.10c,includes_synthetic_short_yes,4
S052146,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.15,robust_0.25c,includes_synthetic_short_yes,4
S052147,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.18,none,includes_synthetic_short_yes,3
S052148,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.18,robust_0.10c,includes_synthetic_short_yes,4
S052149,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.18,robust_0.25c,includes_synthetic_short_yes,4
S052150,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.2,none,includes_synthetic_short_yes,3
S052151,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.2,robust_0.10c,includes_synthetic_short_yes,4
S052152,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.2,robust_0.25c,includes_synthetic_short_yes,4
S052153,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.25,none,includes_synthetic_short_yes,3
S052154,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.25,robust_0.10c,includes_synthetic_short_yes,4
S052155,matern,12h_prior,none,long_short,2,edge_weighted,edge,0.25,robust_0.25c,includes_synthetic_short_yes,4
S052156,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.01,none,includes_synthetic_short_yes,4
S052157,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.01,robust_0.10c,includes_synthetic_short_yes,5
S052158,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.01,robust_0.25c,includes_synthetic_short_yes,5
S052159,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.02,none,includes_synthetic_short_yes,4
S052160,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.02,robust_0.10c,includes_synthetic_short_yes,5
S052161,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.02,robust_0.25c,includes_synthetic_short_yes,5
S052162,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.03,none,includes_synthetic_short_yes,4
S052163,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.03,robust_0.10c,includes_synthetic_short_yes,5
S052164,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.03,robust_0.25c,includes_synthetic_short_yes,5
S052165,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.04,none,includes_synthetic_short_yes,4
S052166,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.04,robust_0.10c,includes_synthetic_short_yes,5
S052167,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.04,robust_0.25c,includes_synthetic_short_yes,5
S052168,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.05,none,includes_synthetic_short_yes,4
S052169,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.05,robust_0.10c,includes_synthetic_short_yes,5
S052170,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.05,robust_0.25c,includes_synthetic_short_yes,5
S052171,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.06,none,includes_synthetic_short_yes,4
S052172,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.06,robust_0.10c,includes_synthetic_short_yes,5
S052173,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.06,robust_0.25c,includes_synthetic_short_yes,5
S052174,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.07,none,includes_synthetic_short_yes,4
S052175,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.07,robust_0.10c,includes_synthetic_short_yes,5
S052176,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.07,robust_0.25c,includes_synthetic_short_yes,5
S052177,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.08,none,includes_synthetic_short_yes,4
S052178,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.08,robust_0.10c,includes_synthetic_short_yes,5
S052179,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.08,robust_0.25c,includes_synthetic_short_yes,5
S052180,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.09,none,includes_synthetic_short_yes,4
S052181,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.09,robust_0.10c,includes_synthetic_short_yes,5
S052182,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.09,robust_0.25c,includes_synthetic_short_yes,5
S052183,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.1,none,includes_synthetic_short_yes,4
S052184,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.1,robust_0.10c,includes_synthetic_short_yes,5
S052185,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.1,robust_0.25c,includes_synthetic_short_yes,5
S052186,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.12,none,includes_synthetic_short_yes,4
S052187,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.12,robust_0.10c,includes_synthetic_short_yes,5
S052188,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.12,robust_0.25c,includes_synthetic_short_yes,5
S052189,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.15,none,includes_synthetic_short_yes,4
S052190,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.15,robust_0.10c,includes_synthetic_short_yes,5
S052191,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.15,robust_0.25c,includes_synthetic_short_yes,5
S052192,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.18,none,includes_synthetic_short_yes,4
S052193,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.18,robust_0.10c,includes_synthetic_short_yes,5
S052194,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.18,robust_0.25c,includes_synthetic_short_yes,5
S052195,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.2,none,includes_synthetic_short_yes,4
S052196,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.2,robust_0.10c,includes_synthetic_short_yes,5
S052197,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.2,robust_0.25c,includes_synthetic_short_yes,5
S052198,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.25,none,includes_synthetic_short_yes,4
S052199,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.25,robust_0.10c,includes_synthetic_short_yes,5
S052200,matern,12h_prior,none,long_short,2,edge_weighted,roi,0.25,robust_0.25c,includes_synthetic_short_yes,5
S052201,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.01,none,includes_synthetic_short_yes,4
S052202,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.01,robust_0.10c,includes_synthetic_short_yes,5
S052203,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.01,robust_0.25c,includes_synthetic_short_yes,5
S052204,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.02,none,includes_synthetic_short_yes,4
S052205,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.02,robust_0.10c,includes_synthetic_short_yes,5
S052206,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.02,robust_0.25c,includes_synthetic_short_yes,5
S052207,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.03,none,includes_synthetic_short_yes,4
S052208,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.03,robust_0.10c,includes_synthetic_short_yes,5
S052209,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.03,robust_0.25c,includes_synthetic_short_yes,5
S052210,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.04,none,includes_synthetic_short_yes,4
S052211,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.04,robust_0.10c,includes_synthetic_short_yes,5
S052212,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.04,robust_0.25c,includes_synthetic_short_yes,5
S052213,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.05,none,includes_synthetic_short_yes,4
S052214,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.05,robust_0.10c,includes_synthetic_short_yes,5
S052215,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.05,robust_0.25c,includes_synthetic_short_yes,5
S052216,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.06,none,includes_synthetic_short_yes,4
S052217,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.06,robust_0.10c,includes_synthetic_short_yes,5
S052218,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.06,robust_0.25c,includes_synthetic_short_yes,5
S052219,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.07,none,includes_synthetic_short_yes,4
S052220,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.07,robust_0.10c,includes_synthetic_short_yes,5
S052221,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.07,robust_0.25c,includes_synthetic_short_yes,5
S052222,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.08,none,includes_synthetic_short_yes,4
S052223,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.08,robust_0.10c,includes_synthetic_short_yes,5
S052224,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.08,robust_0.25c,includes_synthetic_short_yes,5
S052225,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.09,none,includes_synthetic_short_yes,4
S052226,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.09,robust_0.10c,includes_synthetic_short_yes,5
S052227,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.09,robust_0.25c,includes_synthetic_short_yes,5
S052228,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.1,none,includes_synthetic_short_yes,4
S052229,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.1,robust_0.10c,includes_synthetic_short_yes,5
S052230,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.1,robust_0.25c,includes_synthetic_short_yes,5
S052231,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.12,none,includes_synthetic_short_yes,4
S052232,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.12,robust_0.10c,includes_synthetic_short_yes,5
S052233,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.12,robust_0.25c,includes_synthetic_short_yes,5
S052234,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.15,none,includes_synthetic_short_yes,4
S052235,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.15,robust_0.10c,includes_synthetic_short_yes,5
S052236,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.15,robust_0.25c,includes_synthetic_short_yes,5
S052237,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.18,none,includes_synthetic_short_yes,4
S052238,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.18,robust_0.10c,includes_synthetic_short_yes,5
S052239,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.18,robust_0.25c,includes_synthetic_short_yes,5
S052240,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.2,none,includes_synthetic_short_yes,4
S052241,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.2,robust_0.10c,includes_synthetic_short_yes,5
S052242,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.2,robust_0.25c,includes_synthetic_short_yes,5
S052243,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.25,none,includes_synthetic_short_yes,4
S052244,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.25,robust_0.10c,includes_synthetic_short_yes,5
S052245,matern,12h_prior,none,long_short,2,edge_weighted,logit_gap,0.25,robust_0.25c,includes_synthetic_short_yes,5
S052246,matern,12h_prior,none,long_short,2,quarter_kelly,edge,0.01,none,includes_synthetic_short_yes,3
S052247,matern,12h_prior,none,long_short,2,quarter_kelly,edge,0.01,robust_0.10c,includes_synthetic_short_yes,4
S052248,matern,12h_prior,none,long_short,2,quarter_kelly,edge,0.01,robust_0.25c,includes_synthetic_short_yes,4
S052249,matern,12h_prior,none,long_short,2,quarter_kelly,edge,0.02,none,includes_synthetic_short_yes,3
S052250,matern,12h_prior,none,long_short,2,quarter_kelly,edge,0.02,robust_0.10c,includes_synthetic_short_yes,4
S052251,matern,12h_prior,none,long_short,2,quarter_kelly,edge,0.02,robust_0.25c,includes_synthetic_short_yes,4
S052252,matern,12h_prior,none,long_short,2,quarter_kelly,edge,0.03,none,includes_synthetic_short_yes,3
S052253,matern,12h_prior,none,long_short,2,quarter_kelly,edge,0.03,robust_0.10c,includes_synthetic_short_yes,4
S052254,matern,12h_prior,none,long_short,2,quarter_kelly,edge,0.03,robust_0.25c,includes_synthetic_short_yes,4
S052255,matern,12h_prior,none,long_short,2,quarter_kelly,edge,0.04,none,includes_synthetic_short_yes,3
S052256,matern,12h_prior,none,long_short,2,quarter_kelly,edge,0.04,robust_0.10c,includes_synthetic_short_yes,4
S052257,matern,12h_prior,none,long_short,2,quarter_kelly,edge,0.04,robust_0.25c,includes_synthetic_short_yes,4
S052258,matern,12h_prior,none,long_short,2,quarter_kelly,edge,0.05,none,includes_synthetic_short_yes,3
S052259,matern,12h_prior,none,long_short,2,quarter_kelly,edge,0.05,robust_0.10c,includes_synthetic_short_yes,4
S052260,matern,12h_prior,none,long_short,2,quarter_kelly,edge,0.05,robust_0.25c,includes_synthetic_short_yes,4
S052261,matern,12h_prior,none,long_short,2,quarter_kelly,edge,0.06,none,includes_synthetic_short_yes,3
