event_date,market_id,decision_rule,p_market,decision_cutoff_utc,selected_price_timestamp_utc,price_staleness_hours,source_cutoff_column,source_price_timestamp_column,condition_id,event_id,event_slug,market_slug,question,canonical_label,event_type,contract_event_type,lower_bound_c,upper_bound_c,bound_reference_c,bound_reconstruction_applied,bound_reference_source,source_lower_bound_column,source_upper_bound_column,selected_yes_token_id,no_token_id,sample_block,source_block,decision_rule_order
2026-06-26,2663116,24h_prior,0.002,2026-06-24 16:00:00+00:00,2026-06-24 15:00:10+00:00,0.9972222222222222,decision_cutoff_utc,selected_price_timestamp_utc,0x20c241178425880ea37244574dc09f21a098fb28bce2b4cccf015984bbc03de2,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-37corhigher,Will the highest temperature in Hong Kong be 37°C or higher on June 26?,37°C or higher,upper,upper_tail,37.0,,37.0,False,label_value_c,lower_bound_c,upper_bound_c,53939130036069108793875868692879933165935296683353955930826461067738939702071,48617960559165158470656570230981042157730630779108088413548915642766172346438,june_external_extension,june_external_extension,0
2026-06-26,2663106,12h_prior,0.0025,2026-06-25 04:00:00+00:00,2026-06-25 03:00:06+00:00,0.9983333333333332,decision_cutoff_utc,selected_price_timestamp_utc,0xd7893f4a5d4428360be8f9aeb8181253c154550a742ac71ee69ba5139c89fe2d,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-27corbelow,Will the highest temperature in Hong Kong be 27°C or below on June 26?,27°C or below,lower,lower_tail_endpoint,,28.0,27.0,False,label_value_c,lower_bound_c,upper_bound_c,19905058717011812619349131782789023479860786838520759046577439533330065801454,21038709543615880953188112176348665331368554269726165550872502407081467276803,june_external_extension,june_external_extension,1
2026-06-26,2663107,12h_prior,0.003,2026-06-25 04:00:00+00:00,2026-06-25 03:00:03+00:00,0.9991666666666666,decision_cutoff_utc,selected_price_timestamp_utc,0x26e876db3ece1f275dde4d57ecb0de7371b059c45ff9712c61b1c27711d20a0c,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-28c,Will the highest temperature in Hong Kong be 28°C on June 26?,28°C,interior,interior_bin,28.0,29.0,28.0,False,label_value_c,lower_bound_c,upper_bound_c,20761858010191511942265138727399320070829578781279596141900663379037512314505,96594135399571445210239936175159212173052065554932990585565718817902012017750,june_external_extension,june_external_extension,1
2026-06-26,2663108,12h_prior,0.0125,2026-06-25 04:00:00+00:00,2026-06-25 03:00:08+00:00,0.9977777777777778,decision_cutoff_utc,selected_price_timestamp_utc,0x08877a1cfdd84ddb68344b3aed493ea3bd1b6736c5c23daabf3d0ad1f81fd467,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-29c,Will the highest temperature in Hong Kong be 29°C on June 26?,29°C,interior,interior_bin,29.0,30.0,29.0,False,label_value_c,lower_bound_c,upper_bound_c,66219503639381237933981882045647650372942259818533208136365592632250736543556,63193050035756544547543853953115371873095388008440208845640695213051989284387,june_external_extension,june_external_extension,1
2026-06-26,2663109,12h_prior,0.135,2026-06-25 04:00:00+00:00,2026-06-25 03:00:08+00:00,0.9977777777777778,decision_cutoff_utc,selected_price_timestamp_utc,0x72e0c66c5aa37772a4b34e59516033a49bf2536d0bbd768608397bc21937d5c0,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-30c,Will the highest temperature in Hong Kong be 30°C on June 26?,30°C,interior,interior_bin,30.0,31.0,30.0,False,label_value_c,lower_bound_c,upper_bound_c,106730596652570222141016905348574732803679705447337800973466151181632719655479,94443388905302275902809046022157889035568540652100608691746913415080300178711,june_external_extension,june_external_extension,1
2026-06-26,2663110,12h_prior,0.33,2026-06-25 04:00:00+00:00,2026-06-25 03:00:08+00:00,0.9977777777777778,decision_cutoff_utc,selected_price_timestamp_utc,0x336d3a00f204abd086d22c89907331c45094e2c7c59152213d8eb6d4523ec0fa,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-31c,Will the highest temperature in Hong Kong be 31°C on June 26?,31°C,interior,interior_bin,31.0,32.0,31.0,False,label_value_c,lower_bound_c,upper_bound_c,100527024939584479533203995117228876116327132413392735512099297388678663638517,48342002996942215872437300152260046636751249027352261176798372183346848822213,june_external_extension,june_external_extension,1
2026-06-26,2663111,12h_prior,0.39,2026-06-25 04:00:00+00:00,2026-06-25 03:00:03+00:00,0.9991666666666666,decision_cutoff_utc,selected_price_timestamp_utc,0xa1233efd2e4b387afd642917c348b3ca98e849f1f085a9c769fce2b8fb7d0037,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-32c,Will the highest temperature in Hong Kong be 32°C on June 26?,32°C,interior,interior_bin,32.0,33.0,32.0,False,label_value_c,lower_bound_c,upper_bound_c,38544165396388439007168439079079170979171092678535043927269195517620007819683,41782256822293287522476670438382671035595274533318730863081554915609502998672,june_external_extension,june_external_extension,1
2026-06-26,2663112,12h_prior,0.155,2026-06-25 04:00:00+00:00,2026-06-25 03:00:06+00:00,0.9983333333333332,decision_cutoff_utc,selected_price_timestamp_utc,0xb21a7dd2ebe40b6c1ef04a30c9090ce387d058d7a7cd2361461fe9e8a763fb76,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-33c,Will the highest temperature in Hong Kong be 33°C on June 26?,33°C,interior,interior_bin,33.0,34.0,33.0,False,label_value_c,lower_bound_c,upper_bound_c,32174486158965438345094580856697100694561134288212111492783560101476792264550,26240203765938410971396090954289682113733185234905313784952332861370214344031,june_external_extension,june_external_extension,1
2026-06-26,2663113,12h_prior,0.009,2026-06-25 04:00:00+00:00,2026-06-25 03:00:08+00:00,0.9977777777777778,decision_cutoff_utc,selected_price_timestamp_utc,0x127ed79db6bb503e167ece80ca51fc7400702257f832a6b7ce8599d68cfdc69b,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-34c,Will the highest temperature in Hong Kong be 34°C on June 26?,34°C,interior,interior_bin,34.0,35.0,34.0,False,label_value_c,lower_bound_c,upper_bound_c,20994009071327083153475034196382016306145634967579911313129326491189580874395,38622849540188326824649991932439855088268988760154864692429892185335619484337,june_external_extension,june_external_extension,1
2026-06-26,2663114,12h_prior,0.002,2026-06-25 04:00:00+00:00,2026-06-25 03:00:03+00:00,0.9991666666666666,decision_cutoff_utc,selected_price_timestamp_utc,0x6ef9e8efd99fedded03ca1d65c3c69ae2379056a51da8d1cf47c95c09c13f552,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-35c,Will the highest temperature in Hong Kong be 35°C on June 26?,35°C,interior,interior_bin,35.0,36.0,35.0,False,label_value_c,lower_bound_c,upper_bound_c,49476911154761456635904677872641903684224657238107373437636587553463747876983,26062166051393851704318869403336202650391561669593491400394859327233509014327,june_external_extension,june_external_extension,1
2026-06-26,2663115,12h_prior,0.0005,2026-06-25 04:00:00+00:00,2026-06-25 03:00:10+00:00,0.9972222222222222,decision_cutoff_utc,selected_price_timestamp_utc,0xc08dc2a3a26e1c7c7b24243a6bf06b5f7d533bdf2891946465ffa6785cd72012,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-36c,Will the highest temperature in Hong Kong be 36°C on June 26?,36°C,interior,interior_bin,36.0,37.0,36.0,False,label_value_c,lower_bound_c,upper_bound_c,25390471140428761324823989489263535720546878351758198481718082406033112656620,99980499280948522620682118788720073376334981479929794881473083421315904804109,june_external_extension,june_external_extension,1
2026-06-26,2663116,12h_prior,0.001,2026-06-25 04:00:00+00:00,2026-06-25 03:00:10+00:00,0.9972222222222222,decision_cutoff_utc,selected_price_timestamp_utc,0x20c241178425880ea37244574dc09f21a098fb28bce2b4cccf015984bbc03de2,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-37corhigher,Will the highest temperature in Hong Kong be 37°C or higher on June 26?,37°C or higher,upper,upper_tail,37.0,,37.0,False,label_value_c,lower_bound_c,upper_bound_c,53939130036069108793875868692879933165935296683353955930826461067738939702071,48617960559165158470656570230981042157730630779108088413548915642766172346438,june_external_extension,june_external_extension,1
2026-06-26,2663106,6h_prior,0.001,2026-06-25 10:00:00+00:00,2026-06-25 09:00:23+00:00,0.9936111111111112,decision_cutoff_utc,selected_price_timestamp_utc,0xd7893f4a5d4428360be8f9aeb8181253c154550a742ac71ee69ba5139c89fe2d,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-27corbelow,Will the highest temperature in Hong Kong be 27°C or below on June 26?,27°C or below,lower,lower_tail_endpoint,,28.0,27.0,False,label_value_c,lower_bound_c,upper_bound_c,19905058717011812619349131782789023479860786838520759046577439533330065801454,21038709543615880953188112176348665331368554269726165550872502407081467276803,june_external_extension,june_external_extension,2
2026-06-26,2663107,6h_prior,0.0015,2026-06-25 10:00:00+00:00,2026-06-25 09:00:21+00:00,0.9941666666666666,decision_cutoff_utc,selected_price_timestamp_utc,0x26e876db3ece1f275dde4d57ecb0de7371b059c45ff9712c61b1c27711d20a0c,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-28c,Will the highest temperature in Hong Kong be 28°C on June 26?,28°C,interior,interior_bin,28.0,29.0,28.0,False,label_value_c,lower_bound_c,upper_bound_c,20761858010191511942265138727399320070829578781279596141900663379037512314505,96594135399571445210239936175159212173052065554932990585565718817902012017750,june_external_extension,june_external_extension,2
2026-06-26,2663108,6h_prior,0.006,2026-06-25 10:00:00+00:00,2026-06-25 09:00:25+00:00,0.9930555555555556,decision_cutoff_utc,selected_price_timestamp_utc,0x08877a1cfdd84ddb68344b3aed493ea3bd1b6736c5c23daabf3d0ad1f81fd467,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-29c,Will the highest temperature in Hong Kong be 29°C on June 26?,29°C,interior,interior_bin,29.0,30.0,29.0,False,label_value_c,lower_bound_c,upper_bound_c,66219503639381237933981882045647650372942259818533208136365592632250736543556,63193050035756544547543853953115371873095388008440208845640695213051989284387,june_external_extension,june_external_extension,2
2026-06-26,2663109,6h_prior,0.14,2026-06-25 10:00:00+00:00,2026-06-25 09:00:25+00:00,0.9930555555555556,decision_cutoff_utc,selected_price_timestamp_utc,0x72e0c66c5aa37772a4b34e59516033a49bf2536d0bbd768608397bc21937d5c0,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-30c,Will the highest temperature in Hong Kong be 30°C on June 26?,30°C,interior,interior_bin,30.0,31.0,30.0,False,label_value_c,lower_bound_c,upper_bound_c,106730596652570222141016905348574732803679705447337800973466151181632719655479,94443388905302275902809046022157889035568540652100608691746913415080300178711,june_external_extension,june_external_extension,2
2026-06-26,2663110,6h_prior,0.31,2026-06-25 10:00:00+00:00,2026-06-25 09:00:25+00:00,0.9930555555555556,decision_cutoff_utc,selected_price_timestamp_utc,0x336d3a00f204abd086d22c89907331c45094e2c7c59152213d8eb6d4523ec0fa,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-31c,Will the highest temperature in Hong Kong be 31°C on June 26?,31°C,interior,interior_bin,31.0,32.0,31.0,False,label_value_c,lower_bound_c,upper_bound_c,100527024939584479533203995117228876116327132413392735512099297388678663638517,48342002996942215872437300152260046636751249027352261176798372183346848822213,june_external_extension,june_external_extension,2
2026-06-26,2663111,6h_prior,0.495,2026-06-25 10:00:00+00:00,2026-06-25 09:00:21+00:00,0.9941666666666666,decision_cutoff_utc,selected_price_timestamp_utc,0xa1233efd2e4b387afd642917c348b3ca98e849f1f085a9c769fce2b8fb7d0037,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-32c,Will the highest temperature in Hong Kong be 32°C on June 26?,32°C,interior,interior_bin,32.0,33.0,32.0,False,label_value_c,lower_bound_c,upper_bound_c,38544165396388439007168439079079170979171092678535043927269195517620007819683,41782256822293287522476670438382671035595274533318730863081554915609502998672,june_external_extension,june_external_extension,2
2026-06-26,2663112,6h_prior,0.075,2026-06-25 10:00:00+00:00,2026-06-25 09:00:23+00:00,0.9936111111111112,decision_cutoff_utc,selected_price_timestamp_utc,0xb21a7dd2ebe40b6c1ef04a30c9090ce387d058d7a7cd2361461fe9e8a763fb76,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-33c,Will the highest temperature in Hong Kong be 33°C on June 26?,33°C,interior,interior_bin,33.0,34.0,33.0,False,label_value_c,lower_bound_c,upper_bound_c,32174486158965438345094580856697100694561134288212111492783560101476792264550,26240203765938410971396090954289682113733185234905313784952332861370214344031,june_external_extension,june_external_extension,2
2026-06-26,2663113,6h_prior,0.0115,2026-06-25 10:00:00+00:00,2026-06-25 09:00:25+00:00,0.9930555555555556,decision_cutoff_utc,selected_price_timestamp_utc,0x127ed79db6bb503e167ece80ca51fc7400702257f832a6b7ce8599d68cfdc69b,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-34c,Will the highest temperature in Hong Kong be 34°C on June 26?,34°C,interior,interior_bin,34.0,35.0,34.0,False,label_value_c,lower_bound_c,upper_bound_c,20994009071327083153475034196382016306145634967579911313129326491189580874395,38622849540188326824649991932439855088268988760154864692429892185335619484337,june_external_extension,june_external_extension,2
2026-06-26,2663114,6h_prior,0.001,2026-06-25 10:00:00+00:00,2026-06-25 09:00:21+00:00,0.9941666666666666,decision_cutoff_utc,selected_price_timestamp_utc,0x6ef9e8efd99fedded03ca1d65c3c69ae2379056a51da8d1cf47c95c09c13f552,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-35c,Will the highest temperature in Hong Kong be 35°C on June 26?,35°C,interior,interior_bin,35.0,36.0,35.0,False,label_value_c,lower_bound_c,upper_bound_c,49476911154761456635904677872641903684224657238107373437636587553463747876983,26062166051393851704318869403336202650391561669593491400394859327233509014327,june_external_extension,june_external_extension,2
2026-06-26,2663115,6h_prior,0.0005,2026-06-25 10:00:00+00:00,2026-06-25 09:00:27+00:00,0.9925,decision_cutoff_utc,selected_price_timestamp_utc,0xc08dc2a3a26e1c7c7b24243a6bf06b5f7d533bdf2891946465ffa6785cd72012,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-36c,Will the highest temperature in Hong Kong be 36°C on June 26?,36°C,interior,interior_bin,36.0,37.0,36.0,False,label_value_c,lower_bound_c,upper_bound_c,25390471140428761324823989489263535720546878351758198481718082406033112656620,99980499280948522620682118788720073376334981479929794881473083421315904804109,june_external_extension,june_external_extension,2
2026-06-26,2663116,6h_prior,0.0005,2026-06-25 10:00:00+00:00,2026-06-25 09:00:27+00:00,0.9925,decision_cutoff_utc,selected_price_timestamp_utc,0x20c241178425880ea37244574dc09f21a098fb28bce2b4cccf015984bbc03de2,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-37corhigher,Will the highest temperature in Hong Kong be 37°C or higher on June 26?,37°C or higher,upper,upper_tail,37.0,,37.0,False,label_value_c,lower_bound_c,upper_bound_c,53939130036069108793875868692879933165935296683353955930826461067738939702071,48617960559165158470656570230981042157730630779108088413548915642766172346438,june_external_extension,june_external_extension,2
2026-06-26,2663106,event_day_open,0.0005,2026-06-25 16:00:00+00:00,2026-06-25 15:00:06+00:00,0.9983333333333332,decision_cutoff_utc,selected_price_timestamp_utc,0xd7893f4a5d4428360be8f9aeb8181253c154550a742ac71ee69ba5139c89fe2d,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-27corbelow,Will the highest temperature in Hong Kong be 27°C or below on June 26?,27°C or below,lower,lower_tail_endpoint,,28.0,27.0,False,label_value_c,lower_bound_c,upper_bound_c,19905058717011812619349131782789023479860786838520759046577439533330065801454,21038709543615880953188112176348665331368554269726165550872502407081467276803,june_external_extension,june_external_extension,3
2026-06-26,2663107,event_day_open,0.0005,2026-06-25 16:00:00+00:00,2026-06-25 15:00:03+00:00,0.9991666666666666,decision_cutoff_utc,selected_price_timestamp_utc,0x26e876db3ece1f275dde4d57ecb0de7371b059c45ff9712c61b1c27711d20a0c,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-28c,Will the highest temperature in Hong Kong be 28°C on June 26?,28°C,interior,interior_bin,28.0,29.0,28.0,False,label_value_c,lower_bound_c,upper_bound_c,20761858010191511942265138727399320070829578781279596141900663379037512314505,96594135399571445210239936175159212173052065554932990585565718817902012017750,june_external_extension,june_external_extension,3
2026-06-26,2663108,event_day_open,0.004,2026-06-25 16:00:00+00:00,2026-06-25 15:00:08+00:00,0.9977777777777778,decision_cutoff_utc,selected_price_timestamp_utc,0x08877a1cfdd84ddb68344b3aed493ea3bd1b6736c5c23daabf3d0ad1f81fd467,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-29c,Will the highest temperature in Hong Kong be 29°C on June 26?,29°C,interior,interior_bin,29.0,30.0,29.0,False,label_value_c,lower_bound_c,upper_bound_c,66219503639381237933981882045647650372942259818533208136365592632250736543556,63193050035756544547543853953115371873095388008440208845640695213051989284387,june_external_extension,june_external_extension,3
2026-06-26,2663109,event_day_open,0.15,2026-06-25 16:00:00+00:00,2026-06-25 15:00:08+00:00,0.9977777777777778,decision_cutoff_utc,selected_price_timestamp_utc,0x72e0c66c5aa37772a4b34e59516033a49bf2536d0bbd768608397bc21937d5c0,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-30c,Will the highest temperature in Hong Kong be 30°C on June 26?,30°C,interior,interior_bin,30.0,31.0,30.0,False,label_value_c,lower_bound_c,upper_bound_c,106730596652570222141016905348574732803679705447337800973466151181632719655479,94443388905302275902809046022157889035568540652100608691746913415080300178711,june_external_extension,june_external_extension,3
2026-06-26,2663110,event_day_open,0.31,2026-06-25 16:00:00+00:00,2026-06-25 15:00:08+00:00,0.9977777777777778,decision_cutoff_utc,selected_price_timestamp_utc,0x336d3a00f204abd086d22c89907331c45094e2c7c59152213d8eb6d4523ec0fa,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-31c,Will the highest temperature in Hong Kong be 31°C on June 26?,31°C,interior,interior_bin,31.0,32.0,31.0,False,label_value_c,lower_bound_c,upper_bound_c,100527024939584479533203995117228876116327132413392735512099297388678663638517,48342002996942215872437300152260046636751249027352261176798372183346848822213,june_external_extension,june_external_extension,3
2026-06-26,2663111,event_day_open,0.455,2026-06-25 16:00:00+00:00,2026-06-25 15:00:03+00:00,0.9991666666666666,decision_cutoff_utc,selected_price_timestamp_utc,0xa1233efd2e4b387afd642917c348b3ca98e849f1f085a9c769fce2b8fb7d0037,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-32c,Will the highest temperature in Hong Kong be 32°C on June 26?,32°C,interior,interior_bin,32.0,33.0,32.0,False,label_value_c,lower_bound_c,upper_bound_c,38544165396388439007168439079079170979171092678535043927269195517620007819683,41782256822293287522476670438382671035595274533318730863081554915609502998672,june_external_extension,june_external_extension,3
2026-06-26,2663112,event_day_open,0.075,2026-06-25 16:00:00+00:00,2026-06-25 15:00:06+00:00,0.9983333333333332,decision_cutoff_utc,selected_price_timestamp_utc,0xb21a7dd2ebe40b6c1ef04a30c9090ce387d058d7a7cd2361461fe9e8a763fb76,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-33c,Will the highest temperature in Hong Kong be 33°C on June 26?,33°C,interior,interior_bin,33.0,34.0,33.0,False,label_value_c,lower_bound_c,upper_bound_c,32174486158965438345094580856697100694561134288212111492783560101476792264550,26240203765938410971396090954289682113733185234905313784952332861370214344031,june_external_extension,june_external_extension,3
2026-06-26,2663113,event_day_open,0.012,2026-06-25 16:00:00+00:00,2026-06-25 15:00:08+00:00,0.9977777777777778,decision_cutoff_utc,selected_price_timestamp_utc,0x127ed79db6bb503e167ece80ca51fc7400702257f832a6b7ce8599d68cfdc69b,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-34c,Will the highest temperature in Hong Kong be 34°C on June 26?,34°C,interior,interior_bin,34.0,35.0,34.0,False,label_value_c,lower_bound_c,upper_bound_c,20994009071327083153475034196382016306145634967579911313129326491189580874395,38622849540188326824649991932439855088268988760154864692429892185335619484337,june_external_extension,june_external_extension,3
2026-06-26,2663114,event_day_open,0.0035,2026-06-25 16:00:00+00:00,2026-06-25 15:00:03+00:00,0.9991666666666666,decision_cutoff_utc,selected_price_timestamp_utc,0x6ef9e8efd99fedded03ca1d65c3c69ae2379056a51da8d1cf47c95c09c13f552,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-35c,Will the highest temperature in Hong Kong be 35°C on June 26?,35°C,interior,interior_bin,35.0,36.0,35.0,False,label_value_c,lower_bound_c,upper_bound_c,49476911154761456635904677872641903684224657238107373437636587553463747876983,26062166051393851704318869403336202650391561669593491400394859327233509014327,june_external_extension,june_external_extension,3
2026-06-26,2663115,event_day_open,0.003,2026-06-25 16:00:00+00:00,2026-06-25 15:00:08+00:00,0.9977777777777778,decision_cutoff_utc,selected_price_timestamp_utc,0xc08dc2a3a26e1c7c7b24243a6bf06b5f7d533bdf2891946465ffa6785cd72012,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-36c,Will the highest temperature in Hong Kong be 36°C on June 26?,36°C,interior,interior_bin,36.0,37.0,36.0,False,label_value_c,lower_bound_c,upper_bound_c,25390471140428761324823989489263535720546878351758198481718082406033112656620,99980499280948522620682118788720073376334981479929794881473083421315904804109,june_external_extension,june_external_extension,3
2026-06-26,2663116,event_day_open,0.003,2026-06-25 16:00:00+00:00,2026-06-25 15:00:09+00:00,0.9975,decision_cutoff_utc,selected_price_timestamp_utc,0x20c241178425880ea37244574dc09f21a098fb28bce2b4cccf015984bbc03de2,628191.0,highest-temperature-in-hong-kong-on-june-26-2026,highest-temperature-in-hong-kong-on-june-26-2026-37corhigher,Will the highest temperature in Hong Kong be 37°C or higher on June 26?,37°C or higher,upper,upper_tail,37.0,,37.0,False,label_value_c,lower_bound_c,upper_bound_c,53939130036069108793875868692879933165935296683353955930826461067738939702071,48617960559165158470656570230981042157730630779108088413548915642766172346438,june_external_extension,june_external_extension,3
2026-06-27,2677948,24h_prior,0.003,2026-06-25 16:00:00+00:00,2026-06-25 15:00:09+00:00,0.9975,decision_cutoff_utc,selected_price_timestamp_utc,0x8c8578fabfa8029062e6cde89b31755fb36055399f3a92c0bd937872336cf6e7,631928.0,highest-temperature-in-hong-kong-on-june-27-2026,highest-temperature-in-hong-kong-on-june-27-2026-25corbelow,Will the highest temperature in Hong Kong be 25°C or below on June 27?,25°C or below,lower,lower_tail_endpoint,,26.0,25.0,False,label_value_c,lower_bound_c,upper_bound_c,79797058726061581815036982412149189846440459805815912673279098298821948134756,50661971750773943200595979740211049968642640289395033500936470668490240803968,june_external_extension,june_external_extension,0
2026-06-27,2677949,24h_prior,0.0035,2026-06-25 16:00:00+00:00,2026-06-25 15:00:09+00:00,0.9975,decision_cutoff_utc,selected_price_timestamp_utc,0xe88908728b30f32a7fbc322c65661e4e2c71c04ab36687e40c51b0c0f2edd94e,631928.0,highest-temperature-in-hong-kong-on-june-27-2026,highest-temperature-in-hong-kong-on-june-27-2026-26c,Will the highest temperature in Hong Kong be 26°C on June 27?,26°C,interior,interior_bin,26.0,27.0,26.0,False,label_value_c,lower_bound_c,upper_bound_c,54278360031656365725631356715740967685749929242540225667312441708145928885417,81600011978057228935798777587367460971514075554313881677297662840075921854438,june_external_extension,june_external_extension,0
2026-06-27,2677950,24h_prior,0.0065,2026-06-25 16:00:00+00:00,2026-06-25 15:00:06+00:00,0.9983333333333332,decision_cutoff_utc,selected_price_timestamp_utc,0x8f65a0029d9dc6366b64f57455cb3c72341c6e4f93e838e7542bb15c1ebbb3ea,631928.0,highest-temperature-in-hong-kong-on-june-27-2026,highest-temperature-in-hong-kong-on-june-27-2026-27c,Will the highest temperature in Hong Kong be 27°C on June 27?,27°C,interior,interior_bin,27.0,28.0,27.0,False,label_value_c,lower_bound_c,upper_bound_c,112710558842259778108833587163710701686299601546818470687786702656736261828596,78515787485270053414490003264144068115645588308344903219699922193835639473699,june_external_extension,june_external_extension,0
2026-06-27,2677951,24h_prior,0.0135,2026-06-25 16:00:00+00:00,2026-06-25 15:00:08+00:00,0.9977777777777778,decision_cutoff_utc,selected_price_timestamp_utc,0x51c27aa93b48d90823ad42a955adf6b3021fdef3959c6b9b71a3ffce2dd5e7d1,631928.0,highest-temperature-in-hong-kong-on-june-27-2026,highest-temperature-in-hong-kong-on-june-27-2026-28c,Will the highest temperature in Hong Kong be 28°C on June 27?,28°C,interior,interior_bin,28.0,29.0,28.0,False,label_value_c,lower_bound_c,upper_bound_c,73189368094587581843734448954122033924659339389909720434601840994581722370816,15175733936076255956382422857964589191628670978849994313288436673939697724988,june_external_extension,june_external_extension,0
2026-06-27,2677952,24h_prior,0.095,2026-06-25 16:00:00+00:00,2026-06-25 15:00:03+00:00,0.9991666666666666,decision_cutoff_utc,selected_price_timestamp_utc,0x64a3086a466d6bab4d667546a1b7c44110c02207413634cf0764d7dfa1f3760a,631928.0,highest-temperature-in-hong-kong-on-june-27-2026,highest-temperature-in-hong-kong-on-june-27-2026-29c,Will the highest temperature in Hong Kong be 29°C on June 27?,29°C,interior,interior_bin,29.0,30.0,29.0,False,label_value_c,lower_bound_c,upper_bound_c,59956987343149445046286542265694035238275689252885633706857370210618169843949,4768571672810081311270887937540205427488553376458015302343851323302123795563,june_external_extension,june_external_extension,0
2026-06-27,2677953,24h_prior,0.335,2026-06-25 16:00:00+00:00,2026-06-25 15:00:06+00:00,0.9983333333333332,decision_cutoff_utc,selected_price_timestamp_utc,0x6147e93fa67a12b27f30e66b68d2b100e3bce28a5dc540e1794dc4a18cd538d1,631928.0,highest-temperature-in-hong-kong-on-june-27-2026,highest-temperature-in-hong-kong-on-june-27-2026-30c,Will the highest temperature in Hong Kong be 30°C on June 27?,30°C,interior,interior_bin,30.0,31.0,30.0,False,label_value_c,lower_bound_c,upper_bound_c,109425077841944980475650178704727485028681658785939671186098629427213116319246,5714534179268765847304186012464138549587359362193771194731045881346562190540,june_external_extension,june_external_extension,0
2026-06-27,2677954,24h_prior,0.46,2026-06-25 16:00:00+00:00,2026-06-25 15:00:06+00:00,0.9983333333333332,decision_cutoff_utc,selected_price_timestamp_utc,0x0d0bea800f639b3c77a634291e2f121dcfc009307c51b8840b012efff4236469,631928.0,highest-temperature-in-hong-kong-on-june-27-2026,highest-temperature-in-hong-kong-on-june-27-2026-31c,Will the highest temperature in Hong Kong be 31°C on June 27?,31°C,interior,interior_bin,31.0,32.0,31.0,False,label_value_c,lower_bound_c,upper_bound_c,33017879023981560014460242710905451538206845618268039069582818713937530319634,65354555350991108533071797555627691472742312502102725792580958022802895012589,june_external_extension,june_external_extension,0
