repair_order,request_id,run_date,run_init_utc,cycle_utc,repair_role,request_url,cache_path,status,failure_type,attempts,network_retrieved,cache_reused,response_sha256,compressed_file_sha256,compressed_file_bytes,hourly_rows,nonmissing_temperature_rows,missing_temperature_rows,daily_rows,complete_local_day_count,first_complete_local_date,last_complete_local_date,returned_timezone,error,market_price_accessed,outcome_accessed
114,ifs_20250611_06,2025-06-11,2025-06-11 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-11T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250611_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-06-11T06:00Z""}",False,False
115,ifs_20250611_12,2025-06-11,2025-06-11 12:00:00+00:00,12,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-11T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250611_12.json.gz,FAILED,no_complete_local_day,1,False,False,963a293c308ab57239cf7a0783ab2bd336ac3d0d5a0f67f9e0f8f3bf229b39d3,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
116,ifs_20250611_18,2025-06-11,2025-06-11 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-11T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250611_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-06-11T18:00Z""}",False,False
117,ifs_20250612_06,2025-06-12,2025-06-12 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-12T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250612_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-06-12T06:00Z""}",False,False
118,ifs_20250612_18,2025-06-12,2025-06-12 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-12T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250612_18.json.gz,DOWNLOADED_VALID,,1,True,False,93116efaa99555ec7b06e21ec5e149e9fb8f40eb76aaa0de319c19cee564b1cd,9a9839ae09b7e7790110b25a76912a875c04c576db303a88d91ea9438ff2798a,953,240,145,95,11,5,2025-06-14,2025-06-18,Asia/Hong_Kong,,False,False
119,ifs_20250613_06,2025-06-13,2025-06-13 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-13T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250613_06.json.gz,FAILED,no_complete_local_day,1,False,False,dc2a153a6694976f3edb436ac038d8304b5c10eeb79927e5a1bbf5d816417b17,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
120,ifs_20250613_18,2025-06-13,2025-06-13 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-13T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250613_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-06-13T18:00Z"",""error"":true}",False,False
121,ifs_20250614_06,2025-06-14,2025-06-14 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-14T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250614_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-06-14T06:00Z""}",False,False
122,ifs_20250614_18,2025-06-14,2025-06-14 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-14T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250614_18.json.gz,DOWNLOADED_VALID,,1,True,False,92eb1f6141d164e9fb7ceb790745b1df9862a703e7d7626315abb56ba2277cb3,186e4ccc4a2f52252d6b557ee1b05583628c150fa97709bce5a89fd45a91dd4e,959,240,145,95,11,5,2025-06-16,2025-06-20,Asia/Hong_Kong,,False,False
123,ifs_20250615_06,2025-06-15,2025-06-15 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-15T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250615_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-06-15T06:00Z"",""error"":true}",False,False
124,ifs_20250615_12,2025-06-15,2025-06-15 12:00:00+00:00,12,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-15T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250615_12.json.gz,FAILED,no_complete_local_day,1,False,False,463ad3e999c33b6af81660a39aab17ae6fd153c5a19e9c2dbc9afed3195109e5,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
125,ifs_20250615_18,2025-06-15,2025-06-15 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-15T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250615_18.json.gz,FAILED,no_complete_local_day,1,False,False,17b06986da8fc0e0912ed2468686d1050d1e44a2d7b68dc87cf9be680a5f4dc1,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
126,ifs_20250616_06,2025-06-16,2025-06-16 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-16T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250616_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-06-16T06:00Z""}",False,False
127,ifs_20250616_18,2025-06-16,2025-06-16 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-16T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250616_18.json.gz,FAILED,no_complete_local_day,1,False,False,8f87b4c83cf4e2ad08c1b2687955df25924d9b6ecbe989cc4c82b27921057ee1,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
128,ifs_20250618_06,2025-06-18,2025-06-18 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-18T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250618_06.json.gz,DOWNLOADED_VALID,,1,True,False,98808ea1bc41577c18989b7b1014407c95ff55a6a8c456dfa6f6e9195eb2dbda,089c6831ff7c421b10913c118e8a80fd03e7cc8ddb40dd5bad3c3fc8ab0f5333,982,240,145,95,11,5,2025-06-19,2025-06-23,Asia/Hong_Kong,,False,False
129,ifs_20250618_18,2025-06-18,2025-06-18 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-18T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250618_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-06-18T18:00Z""}",False,False
130,ifs_20250619_00,2025-06-19,2025-06-19 00:00:00+00:00,0,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-19T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250619_00.json.gz,FAILED,no_complete_local_day,1,False,False,a54d58e3ea48b2c653ed58e2794aca74a4918c7cdd47a9834dfdc12166501eb5,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
131,ifs_20250619_06,2025-06-19,2025-06-19 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-19T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250619_06.json.gz,DOWNLOADED_VALID,,1,True,False,8d0f501c0f3b9da05711fe37623d6b3bfe2f02fb278b761515c94a897ed3ec89,f5eed0869b7e9ea5ed62bd6c6896f391a3097736a09b391e049536006c712c0f,962,240,145,95,11,5,2025-06-20,2025-06-24,Asia/Hong_Kong,,False,False
132,ifs_20250619_12,2025-06-19,2025-06-19 12:00:00+00:00,12,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-19T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250619_12.json.gz,FAILED,no_complete_local_day,1,False,False,95d749246d37c193f7bc7af99269fd3439920e8c104534057403be4a108d273d,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
133,ifs_20250619_18,2025-06-19,2025-06-19 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-19T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250619_18.json.gz,FAILED,no_complete_local_day,1,False,False,82eae445364721c793140cd8cec6f0427206cde479c301ee04ef8e4096c7eacb,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
134,ifs_20250620_06,2025-06-20,2025-06-20 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-20T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250620_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-06-20T06:00Z"",""error"":true}",False,False
135,ifs_20250620_18,2025-06-20,2025-06-20 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-20T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250620_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-06-20T18:00Z"",""error"":true}",False,False
136,ifs_20250622_06,2025-06-22,2025-06-22 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-22T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250622_06.json.gz,DOWNLOADED_VALID,,1,True,False,1839cfeb2d082155d45a85be338f6a556f45ef2e90d07dbec5512e522bdceaa5,15feafd6e7f30f44fb26f8a27d422cc5b1e5000cb56a99fbdfa76f106c707d31,999,240,145,95,11,5,2025-06-23,2025-06-27,Asia/Hong_Kong,,False,False
137,ifs_20250622_12,2025-06-22,2025-06-22 12:00:00+00:00,12,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-22T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250622_12.json.gz,FAILED,no_complete_local_day,1,False,False,4b72528744f5835fbfe5dfe1f82c9bf4ed067410a3c701dfb231822c5ce53a6d,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
138,ifs_20250622_18,2025-06-22,2025-06-22 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-22T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250622_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-06-22T18:00Z""}",False,False
139,ifs_20250623_06,2025-06-23,2025-06-23 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-23T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250623_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-06-23T06:00Z""}",False,False
140,ifs_20250623_12,2025-06-23,2025-06-23 12:00:00+00:00,12,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-23T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250623_12.json.gz,FAILED,no_complete_local_day,1,False,False,efd0680827fb38afa080a501355496352ac0b2a90fa9c0c720d8584effae07da,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
141,ifs_20250623_18,2025-06-23,2025-06-23 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-23T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250623_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-06-23T18:00Z"",""error"":true}",False,False
142,ifs_20250624_06,2025-06-24,2025-06-24 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-24T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250624_06.json.gz,FAILED,no_complete_local_day,1,False,False,ff3aa3a79bd373d194caab660df311d9b61b8c648240f046dcfd3c4b8919d96d,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
143,ifs_20250624_18,2025-06-24,2025-06-24 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-24T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250624_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-06-24T18:00Z""}",False,False
144,ifs_20250625_00,2025-06-25,2025-06-25 00:00:00+00:00,0,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-25T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250625_00.json.gz,FAILED,no_complete_local_day,1,False,False,06e1f9a856ea05a2c027a1ce0cb06eebd184a38b3d3488865debf403e441c86d,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
