event_date,market_id,market_slug,group_item_title,yes_token_id,contract_event_type,threshold_c,lower_bound_c,upper_bound_c,event_rank,decision_rule,decision_cutoff_utc,target_available,hko_daily_max_c,Y,empirical_period,market_price_available,market_raw_yes,selected_price_timestamp_unix,selected_price_timestamp_utc,record_age_hours,book_contracts,prices_available,market_book_sum,market_book_complete,market_normalised
2026-06-07,2450211,highest-temperature-in-hong-kong-on-june-7-2026-34corhigher,34°C or higher,50885544821691922750775774736996511944540800365695029221706050687796458755568,upper_tail,34,34.0,inf,10,24h_prior,2026-06-05T16:00:00+00:00,True,32.0,0.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450211,highest-temperature-in-hong-kong-on-june-7-2026-34corhigher,34°C or higher,50885544821691922750775774736996511944540800365695029221706050687796458755568,upper_tail,34,34.0,inf,10,12h_prior,2026-06-06T04:00:00+00:00,True,32.0,0.0,market_development,False,,,,,11,0,,False,
2026-06-08,2456230,highest-temperature-in-hong-kong-on-june-8-2026-24corbelow,24°C or below,52913470222408377948829777355096044290317869363555978640846126327031511237469,lower_tail_endpoint,24,-inf,25.0,0,24h_prior,2026-06-06T16:00:00+00:00,True,30.9,0.0,market_development,False,,,,,11,0,,False,
2026-06-08,2456231,highest-temperature-in-hong-kong-on-june-8-2026-25c,25°C,66958211756243757647900611958905354448109489512236215471900603130991679457945,interior_bin,25,25.0,26.0,1,24h_prior,2026-06-06T16:00:00+00:00,True,30.9,0.0,market_development,False,,,,,11,0,,False,
2026-06-08,2456232,highest-temperature-in-hong-kong-on-june-8-2026-26c,26°C,92319394919371932573270748942390509482992429496621814710223606023943095982065,interior_bin,26,26.0,27.0,2,24h_prior,2026-06-06T16:00:00+00:00,True,30.9,0.0,market_development,False,,,,,11,0,,False,
2026-06-08,2456233,highest-temperature-in-hong-kong-on-june-8-2026-27c,27°C,20802585845371514671773636858177507426674590377851853685199244643657475805092,interior_bin,27,27.0,28.0,3,24h_prior,2026-06-06T16:00:00+00:00,True,30.9,0.0,market_development,False,,,,,11,0,,False,
2026-06-08,2456234,highest-temperature-in-hong-kong-on-june-8-2026-28c,28°C,98437406741419295574424218787084417577378886176586287476235108886283950267384,interior_bin,28,28.0,29.0,4,24h_prior,2026-06-06T16:00:00+00:00,True,30.9,0.0,market_development,False,,,,,11,0,,False,
2026-06-08,2456235,highest-temperature-in-hong-kong-on-june-8-2026-29c,29°C,27969075357150440230698777397356282373018144488932276069397354598606782586027,interior_bin,29,29.0,30.0,5,24h_prior,2026-06-06T16:00:00+00:00,True,30.9,0.0,market_development,False,,,,,11,0,,False,
2026-06-08,2456236,highest-temperature-in-hong-kong-on-june-8-2026-30c,30°C,21334640190836344539444478225597528721679303035295967166257026556622379660887,interior_bin,30,30.0,31.0,6,24h_prior,2026-06-06T16:00:00+00:00,True,30.9,1.0,market_development,False,,,,,11,0,,False,
2026-06-08,2456237,highest-temperature-in-hong-kong-on-june-8-2026-31c,31°C,32128662048585409722620593546990380786353004647103874607770848162635144446218,interior_bin,31,31.0,32.0,7,24h_prior,2026-06-06T16:00:00+00:00,True,30.9,0.0,market_development,False,,,,,11,0,,False,
2026-06-08,2456238,highest-temperature-in-hong-kong-on-june-8-2026-32c,32°C,48140034694007827434223917773781643925580738867290232693734309590979756588250,interior_bin,32,32.0,33.0,8,24h_prior,2026-06-06T16:00:00+00:00,True,30.9,0.0,market_development,False,,,,,11,0,,False,
2026-06-08,2456239,highest-temperature-in-hong-kong-on-june-8-2026-33c,33°C,20328141937822918987406193474401064738878424215145465969228741606185244338339,interior_bin,33,33.0,34.0,9,24h_prior,2026-06-06T16:00:00+00:00,True,30.9,0.0,market_development,False,,,,,11,0,,False,
2026-06-08,2456240,highest-temperature-in-hong-kong-on-june-8-2026-34corhigher,34°C or higher,91785469620798827637113095788632611003487333293273412769625180971858759328716,upper_tail,34,34.0,inf,10,24h_prior,2026-06-06T16:00:00+00:00,True,30.9,0.0,market_development,False,,,,,11,0,,False,
2026-08-17,3614608,highest-temperature-in-hong-kong-on-august-17-2026-28corbelow,28°C or below,37709103454612151916741662282768102673391354393506825391039367443806217966368,lower_tail_endpoint,28,-inf,29.0,0,24h_prior,2026-08-15T16:00:00+00:00,True,32.3,0.0,external_validation,False,,,,,11,0,,False,
2026-08-17,3614609,highest-temperature-in-hong-kong-on-august-17-2026-29c,29°C,96348110748830479575273059948546584155817639550204083396068459965180037296463,interior_bin,29,29.0,30.0,1,24h_prior,2026-08-15T16:00:00+00:00,True,32.3,0.0,external_validation,False,,,,,11,0,,False,
2026-08-17,3614610,highest-temperature-in-hong-kong-on-august-17-2026-30c,30°C,21267985525951657240042877472736212235330141133340602854016080538809427873837,interior_bin,30,30.0,31.0,2,24h_prior,2026-08-15T16:00:00+00:00,True,32.3,0.0,external_validation,False,,,,,11,0,,False,
2026-08-17,3614611,highest-temperature-in-hong-kong-on-august-17-2026-31c,31°C,110352741326151127626682653865410280716177636510414901831531390386501707891269,interior_bin,31,31.0,32.0,3,24h_prior,2026-08-15T16:00:00+00:00,True,32.3,0.0,external_validation,False,,,,,11,0,,False,
2026-08-17,3614612,highest-temperature-in-hong-kong-on-august-17-2026-32c,32°C,10669969695854451178113241919857015353649192034542914773013255562161252913745,interior_bin,32,32.0,33.0,4,24h_prior,2026-08-15T16:00:00+00:00,True,32.3,1.0,external_validation,False,,,,,11,0,,False,
2026-08-17,3614613,highest-temperature-in-hong-kong-on-august-17-2026-33c,33°C,92876370338536990436899401607844973311225246918600940167394700086147318078971,interior_bin,33,33.0,34.0,5,24h_prior,2026-08-15T16:00:00+00:00,True,32.3,0.0,external_validation,False,,,,,11,0,,False,
2026-08-17,3614614,highest-temperature-in-hong-kong-on-august-17-2026-34c,34°C,75339582538664943073029715241534978241446868166666685239907199990327001887987,interior_bin,34,34.0,35.0,6,24h_prior,2026-08-15T16:00:00+00:00,True,32.3,0.0,external_validation,False,,,,,11,0,,False,
2026-08-17,3614615,highest-temperature-in-hong-kong-on-august-17-2026-35c,35°C,75425306915941035831166226229137330333518351250194775552316159058068710994234,interior_bin,35,35.0,36.0,7,24h_prior,2026-08-15T16:00:00+00:00,True,32.3,0.0,external_validation,False,,,,,11,0,,False,
2026-08-17,3614616,highest-temperature-in-hong-kong-on-august-17-2026-36c,36°C,114219471117054904811064104148085426655837994276697522955569267603133565002026,interior_bin,36,36.0,37.0,8,24h_prior,2026-08-15T16:00:00+00:00,True,32.3,0.0,external_validation,False,,,,,11,0,,False,
2026-08-17,3614617,highest-temperature-in-hong-kong-on-august-17-2026-37c,37°C,15033042359127461667693206771878548401648561680076330039391209914868725779129,interior_bin,37,37.0,38.0,9,24h_prior,2026-08-15T16:00:00+00:00,True,32.3,0.0,external_validation,False,,,,,11,0,,False,
2026-08-17,3614618,highest-temperature-in-hong-kong-on-august-17-2026-38corhigher,38°C or higher,10706862136202926215042308084915096629848233079582916498067357622798640021361,upper_tail,38,38.0,inf,10,24h_prior,2026-08-15T16:00:00+00:00,True,32.3,0.0,external_validation,False,,,,,11,0,,False,
