run_init_utc,model,cache_path,request_url,fetched_at_utc,used_cache,status_code,success,error,n_hourly_rows
2026-04-09T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260409T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-09T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:16.438214+00:00,False,200,True,,240
2026-04-09T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260409T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-09T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:16.768914+00:00,False,200,True,,240
2026-04-10T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260410T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-10T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:17.067843+00:00,False,200,True,,240
2026-04-10T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260410T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-10T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:17.433778+00:00,False,200,True,,240
2026-04-10T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260410T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-10T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:17.706734+00:00,False,200,True,,240
2026-04-11T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260411T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-11T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:18.018825+00:00,False,200,True,,240
2026-04-11T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260411T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-11T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:18.336653+00:00,False,200,True,,240
2026-04-11T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260411T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-11T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:22.047315+00:00,False,200,True,,240
2026-04-12T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260412T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-12T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:22.779822+00:00,False,200,True,,240
2026-04-12T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260412T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-12T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:23.168052+00:00,False,200,True,,240
2026-04-12T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260412T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-12T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:23.473793+00:00,False,200,True,,240
2026-04-13T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260413T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-13T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:23.760008+00:00,False,200,True,,240
2026-04-13T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260413T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-13T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:27.349778+00:00,False,200,True,,240
2026-04-13T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260413T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-13T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:28.087621+00:00,False,200,True,,240
2026-04-14T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260414T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-14T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:28.483716+00:00,False,200,True,,240
2026-04-14T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260414T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-14T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:28.828673+00:00,False,200,True,,240
2026-04-14T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260414T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-14T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:29.125289+00:00,False,200,True,,240
2026-04-15T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260415T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-15T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:33.274018+00:00,False,200,True,,240
2026-04-15T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260415T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-15T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:33.674487+00:00,False,200,True,,240
2026-04-15T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260415T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-15T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:33.966971+00:00,False,200,True,,240
2026-04-16T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260416T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-16T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:34.247859+00:00,False,200,True,,240
2026-04-16T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260416T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-16T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:34.597762+00:00,False,200,True,,240
2026-04-16T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260416T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-16T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:38.911955+00:00,False,200,True,,240
2026-04-17T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260417T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-17T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:39.307863+00:00,False,200,True,,240
2026-04-17T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260417T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-17T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:39.592350+00:00,False,200,True,,240
2026-04-17T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260417T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-17T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:39.973319+00:00,False,200,True,,240
2026-04-18T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260418T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-18T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:40.363165+00:00,False,200,True,,240
2026-04-18T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260418T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-18T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:40.664964+00:00,False,200,True,,240
2026-04-18T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260418T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-18T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:41.021341+00:00,False,200,True,,240
2026-04-19T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260419T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-19T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:41.284588+00:00,False,200,True,,240
2026-04-19T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260419T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-19T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:41.571477+00:00,False,200,True,,240
2026-04-19T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260419T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-19T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:45.195747+00:00,False,200,True,,240
2026-04-20T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260420T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-20T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:45.904655+00:00,False,200,True,,240
2026-04-20T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260420T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-20T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:46.267583+00:00,False,200,True,,240
2026-04-20T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260420T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-20T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:46.549920+00:00,False,200,True,,240
2026-04-21T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260421T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-21T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:46.837585+00:00,False,200,True,,240
2026-04-21T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260421T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-21T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:47.175366+00:00,False,200,True,,240
2026-04-21T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260421T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-21T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:47.454242+00:00,False,200,True,,240
2026-04-22T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260422T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-22T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:47.837462+00:00,False,200,True,,240
