event_date,date_group_id,decision_rule,market_slug,contract_event_type_v2,target_Y_event,p_market,p_ecmwf_raw,p_ecmwf_bias_fixed_sigma,p_ecmwf_bias_scale,cv_fold,feature_set,candidate_id,p_catboost_oof,brier_catboost_oof,log_catboost_oof,selected,overall_rank,selected_model
2026-04-27,17,24h_prior,highest-temperature-in-hong-kong-on-april-27-2026-26c,interior_bin,0,0.095,0.2605588311462989,0.1482538808490862,0.0786395406789915,1,weather_only,cb_d3_lr03_l2_8,0.005891478880036983,3.470952339392182e-05,0.0059089021078228806,False,11,False
2026-04-27,17,24h_prior,highest-temperature-in-hong-kong-on-april-27-2026-21c,interior_bin,0,0.0025,0.0015176096373156,2.1131432822008023e-05,2.475797344914099e-14,1,weather_only,cb_d3_lr03_l2_8,0.000770653540008265,5.939068787272705e-07,0.0007709506461013492,False,11,False
2026-04-27,17,24h_prior,highest-temperature-in-hong-kong-on-april-27-2026-25c,interior_bin,0,0.0105,0.2195389656117957,0.0596256494246352,0.0044116296338524,1,weather_only,cb_d3_lr03_l2_8,0.0015488855018178532,2.399046297741543e-06,0.0015500862650233863,False,11,False
2026-04-27,17,24h_prior,highest-temperature-in-hong-kong-on-april-27-2026-27c,interior_bin,1,0.315,0.2015170661941665,0.240114028120661,0.3554139203410302,1,weather_only,cb_d3_lr03_l2_8,0.10529657714584197,0.8004942148669464,2.2509743661080233,False,11,False
2026-04-27,17,24h_prior,highest-temperature-in-hong-kong-on-april-27-2026-22c,interior_bin,0,0.0025,0.0100285798530851,0.0002941930943785,1.4559442540473808e-10,1,weather_only,cb_d3_lr03_l2_8,0.0008052430006863228,6.484162901543133e-07,0.0008055673829807776,False,11,False
2026-04-27,17,24h_prior,highest-temperature-in-hong-kong-on-april-27-2026-29c,interior_bin,0,0.205,0.033320683764183,0.1742674152653623,0.1305918014214173,1,weather_only,cb_d3_lr03_l2_8,0.13948772013611976,0.01945682406877247,0.15022739281774752,False,11,False
2026-04-27,17,24h_prior,highest-temperature-in-hong-kong-on-april-27-2026-28c,interior_bin,0,0.375,0.1015429725067298,0.253405068338136,0.4202924759737917,1,weather_only,cb_d3_lr03_l2_8,0.709740366571228,0.5037313879406611,1.2369794688471738,False,11,False
2026-04-27,17,24h_prior,highest-temperature-in-hong-kong-on-april-27-2026-20corbelow,lower_tail_endpoint,0,0.0015,0.0001591085901575,1.0143826563169256e-06,0.0,1,weather_only,cb_d3_lr03_l2_8,0.0028357155365491514,8.041282604226241e-06,0.002839743794983589,False,11,False
2026-04-27,17,24h_prior,highest-temperature-in-hong-kong-on-april-27-2026-30corhigher,upper_tail,0,0.024,0.008197535924596,0.1057480050993051,0.0105900864125543,1,weather_only,cb_d3_lr03_l2_8,0.019585481719920292,0.0003835910942013319,0.019779818910611573,False,11,False
2026-04-27,17,6h_prior,highest-temperature-in-hong-kong-on-april-27-2026-24c,interior_bin,0,0.0025,0.1716158659179379,0.0426985038151349,0.0069229968181481,1,weather_only,cb_d3_lr03_l2_8,0.0016136983658796614,2.6040224160426896e-06,0.0016150017794873417,False,11,False
2026-04-27,17,6h_prior,highest-temperature-in-hong-kong-on-april-27-2026-23c,interior_bin,0,0.0015,0.0760396778111262,0.0099049524782581,0.0002619672546897,1,weather_only,cb_d3_lr03_l2_8,0.0009861685778751433,9.725284639882825e-07,0.0009866551620361173,False,11,False
2026-04-27,17,6h_prior,highest-temperature-in-hong-kong-on-april-27-2026-26c,interior_bin,0,0.0355,0.2417459610648366,0.2189104768509925,0.2631337251627872,1,weather_only,cb_d3_lr03_l2_8,0.048703497277378945,0.0023720306470476583,0.04992948509034756,False,11,False
2026-04-27,17,6h_prior,highest-temperature-in-hong-kong-on-april-27-2026-21c,interior_bin,0,0.0005,0.0041170793712516,0.0001464100075573,1.9180787125261396e-08,1,weather_only,cb_d3_lr03_l2_8,0.0007202157318910302,5.187107004633323e-07,0.0007204752118364764,False,11,False
2026-04-27,17,6h_prior,highest-temperature-in-hong-kong-on-april-27-2026-25c,interior_bin,0,0.0055,0.2523233465502915,0.1197987291357317,0.0690321869992434,1,weather_only,cb_d3_lr03_l2_8,0.003952793694060454,1.5624577987804087e-05,0.003960626631190941,False,11,False
2026-04-27,17,6h_prior,highest-temperature-in-hong-kong-on-april-27-2026-27c,interior_bin,1,0.24,0.150920915401027,0.2606384327048203,0.3872278597280345,1,weather_only,cb_d3_lr03_l2_8,0.36643896140851434,0.40139958962112193,1.0039233161134762,False,11,False
2026-04-27,17,6h_prior,highest-temperature-in-hong-kong-on-april-27-2026-22c,interior_bin,0,0.0015,0.0219363859972909,0.001494125136216,3.692639761410099e-06,1,weather_only,cb_d3_lr03_l2_8,0.0008438287718510314,7.1204699620362e-07,0.0008441849957579283,False,11,False
2026-04-27,17,6h_prior,highest-temperature-in-hong-kong-on-april-27-2026-29c,interior_bin,0,0.135,0.016247944828113,0.1022207922779548,0.0485026337501716,1,weather_only,cb_d3_lr03_l2_8,0.13179485164061291,0.01736988291897117,0.14132724621095108,False,11,False
2026-04-27,17,6h_prior,highest-temperature-in-hong-kong-on-april-27-2026-28c,interior_bin,0,0.595,0.0613738721449523,0.2022191639113706,0.2207201679188477,1,weather_only,cb_d3_lr03_l2_8,0.2894322704726267,0.08377103919093974,0.3416910094191313,False,11,False
2026-04-27,17,6h_prior,highest-temperature-in-hong-kong-on-april-27-2026-20corbelow,lower_tail_endpoint,0,0.0005,0.0005441086524671,9.7035582204974e-06,3.643380042106514e-11,1,weather_only,cb_d3_lr03_l2_8,0.0025569916710977427,6.538206406063227e-06,0.0025602663577228807,False,11,False
2026-04-27,17,6h_prior,highest-temperature-in-hong-kong-on-april-27-2026-30corhigher,upper_tail,0,0.014,0.0031348422607054,0.0419587101237428,0.0041947505110951,1,weather_only,cb_d3_lr03_l2_8,0.006672361600847279,4.4520409332461265e-05,0.006694721322446585,False,11,False
2026-04-27,17,event_day_open,highest-temperature-in-hong-kong-on-april-27-2026-24c,interior_bin,0,0.0025,0.1612813178210551,0.033320683764183,0.0009301648444342,1,weather_only,cb_d3_lr03_l2_8,0.0015101368015774377,2.2805131594785334e-06,0.0015112782074211907,False,11,False
2026-04-27,17,event_day_open,highest-temperature-in-hong-kong-on-april-27-2026-23c,interior_bin,0,0.0025,0.0684610877776886,0.0071152354432029,8.337633570776326e-06,1,weather_only,cb_d3_lr03_l2_8,0.0009871285414227383,9.744227572913827e-07,0.0009876160736657347,False,11,False
2026-04-27,17,event_day_open,highest-temperature-in-hong-kong-on-april-27-2026-26c,interior_bin,0,0.022,0.2475074624530771,0.2015170661941669,0.2086845492709272,1,weather_only,cb_d3_lr03_l2_8,0.02033948424520025,0.0004136946193607492,0.02054917982729043,False,11,False
2026-04-27,17,event_day_open,highest-temperature-in-hong-kong-on-april-27-2026-21c,interior_bin,0,0.0005,0.0034013202343929,8.906858089663405e-05,1.0681733275674787e-11,1,weather_only,cb_d3_lr03_l2_8,0.0007205288941052342,5.191618872405118e-07,0.0007207885998066539,False,11,False
2026-04-27,17,event_day_open,highest-temperature-in-hong-kong-on-april-27-2026-25c,interior_bin,0,0.0045,0.247507462453077,0.1015429725067301,0.0269196560275487,1,weather_only,cb_d3_lr03_l2_8,0.003110988638530845,9.678250309068e-06,0.003115837823469892,False,11,False
2026-04-27,17,event_day_open,highest-temperature-in-hong-kong-on-april-27-2026-27c,interior_bin,1,0.295,0.161281317821055,0.2605588311462989,0.4472431646418395,1,weather_only,cb_d3_lr03_l2_8,0.7186689645360954,0.07914715151519273,0.3303544382200299,False,11,False
2026-04-27,17,event_day_open,highest-temperature-in-hong-kong-on-april-27-2026-22c,interior_bin,0,0.0015,0.0189197513805894,0.0009878193565888,1.891576051349375e-08,1,weather_only,cb_d3_lr03_l2_8,0.0008178600374011396,6.688950407777935e-07,0.000818194667387633,False,11,False
2026-04-27,17,event_day_open,highest-temperature-in-hong-kong-on-april-27-2026-29c,interior_bin,0,0.135,0.0189197513805894,0.1205246531526711,0.0450030959248317,1,weather_only,cb_d3_lr03_l2_8,0.1401663715530845,0.01964661171435734,0.15101636374375713,False,11,False
2026-04-27,17,event_day_open,highest-temperature-in-hong-kong-on-april-27-2026-28c,interior_bin,0,0.535,0.0684610877776886,0.2195389656117956,0.2691578194563292,1,weather_only,cb_d3_lr03_l2_8,0.17219217265507678,0.02965014432367577,0.18897424411312316,False,11,False
2026-04-27,17,event_day_open,highest-temperature-in-hong-kong-on-april-27-2026-20corbelow,lower_tail_endpoint,0,0.0005,0.0004290603331968,5.412543907734602e-06,1.4988010832439613e-15,1,weather_only,cb_d3_lr03_l2_8,0.002884440048834485,8.319994395320285e-06,0.0028886080628860934,False,11,False
2026-04-27,17,event_day_open,highest-temperature-in-hong-kong-on-april-27-2026-30corhigher,upper_tail,0,0.0205,0.0038303805675897,0.0547992916995578,0.0020531932740748,1,weather_only,cb_d3_lr03_l2_8,0.006791793623182609,4.612846061990395e-05,0.006814962820019659,False,11,False
2026-04-28,18,12h_prior,highest-temperature-in-hong-kong-on-april-28-2026-24c,interior_bin,0,0.0015,0.0760396778111262,0.00698676890634,0.0001489858778744,1,weather_only,cb_d3_lr03_l2_8,0.0012603838657546998,1.5885674890547611e-06,0.001261178817532328,False,11,False
2026-04-28,18,12h_prior,highest-temperature-in-hong-kong-on-april-28-2026-23c,interior_bin,0,0.0015,0.0219363859972909,0.0009656683198462,1.959732948753068e-06,1,weather_only,cb_d3_lr03_l2_8,0.0010904260962112243,1.1890290712984502e-06,0.0010910210432834204,False,11,False
2026-04-28,18,12h_prior,highest-temperature-in-hong-kong-on-april-28-2026-26c,interior_bin,0,0.0405,0.2523233465502915,0.1005999151476511,0.0490094160072594,1,weather_only,cb_d3_lr03_l2_8,0.003958263926091727,1.566785330859909e-05,0.003966118586810979,False,11,False
2026-04-28,18,12h_prior,highest-temperature-in-hong-kong-on-april-28-2026-25c,interior_bin,0,0.0045,0.1716158659179379,0.0328649667700855,0.0043400499229157,1,weather_only,cb_d3_lr03_l2_8,0.0018840599350960245,3.549681839034036e-06,0.0018858370084414385,False,11,False
2026-04-28,18,12h_prior,highest-temperature-in-hong-kong-on-april-28-2026-30c,interior_bin,0,0.033,0.016247944828113,0.1215410253472694,0.0737415045580391,1,weather_only,cb_d3_lr03_l2_8,0.14773997220492252,0.02182709938711128,0.1598636017733553,False,11,False
2026-04-28,18,12h_prior,highest-temperature-in-hong-kong-on-april-28-2026-22c,interior_bin,0,0.0005,0.0041170793712516,8.668290212709984e-05,9.78197739476272e-09,1,weather_only,cb_d3_lr03_l2_8,0.0008402874369495395,7.060829766952263e-07,0.0008406406763334819,False,11,False
