pipeline,model,decision_rule,strategy,threshold,robustness_cost,staleness_rule,staleness_quantile,max_staleness_hours,unrestricted_staleness,n_books,n_active_books,n_positions,n_dates,total_net_pnl,mean_net_pnl_per_active_book,positive_book_rate
21b,ecmwf_bias_adaptive_sigma,event_day_open,proportional_positive_edge,0.05,0.005,empirical_q50,0.5,0.9980555555555556,False,10,7,13,7,0.040853635450144976,0.0058362336357349965,0.2857142857142857
21b,ecmwf_bias_adaptive_sigma,event_day_open,proportional_positive_edge,0.1,0.005,empirical_q50,0.5,0.9980555555555556,False,10,6,9,6,0.356890121156482,0.059481686859413664,0.3333333333333333
21b,ecmwf_bias_adaptive_sigma,event_day_open,single_best_edge,0.02,0.005,empirical_q50,0.5,0.9980555555555556,False,10,7,7,7,0.0684999999999999,0.00978571428571427,0.14285714285714285
21b,ecmwf_bias_adaptive_sigma,event_day_open,single_best_edge,0.05,0.005,empirical_q50,0.5,0.9980555555555556,False,10,7,7,7,0.0684999999999999,0.00978571428571427,0.14285714285714285
21b,ecmwf_bias_adaptive_sigma,event_day_open,single_best_edge,0.1,0.005,empirical_q50,0.5,0.9980555555555556,False,10,6,6,6,0.1934999999999999,0.03224999999999998,0.16666666666666666
21b,ecmwf_bias_fixed_sigma,12h_prior,proportional_positive_edge,0.02,0.005,empirical_q50,0.5,0.9980555555555556,False,10,4,9,4,0.3402268952524546,0.08505672381311365,0.5
21b,ecmwf_bias_fixed_sigma,12h_prior,proportional_positive_edge,0.05,0.005,empirical_q50,0.5,0.9980555555555556,False,10,6,11,6,0.7413387678154688,0.12355646130257815,0.5
21b,ecmwf_bias_fixed_sigma,12h_prior,proportional_positive_edge,0.1,0.005,empirical_q50,0.5,0.9980555555555556,False,10,4,5,4,1.1491069023159364,0.2872767255789841,0.75
21b,ecmwf_bias_fixed_sigma,12h_prior,single_best_edge,0.02,0.005,empirical_q50,0.5,0.9980555555555556,False,10,8,8,8,1.1749999999999998,0.14687499999999998,0.375
21b,ecmwf_bias_fixed_sigma,12h_prior,single_best_edge,0.05,0.005,empirical_q50,0.5,0.9980555555555556,False,10,7,7,7,1.2499999999999998,0.17857142857142855,0.42857142857142855
21b,ecmwf_bias_fixed_sigma,12h_prior,single_best_edge,0.1,0.005,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,1.4999999999999998,0.29999999999999993,0.6
21b,ecmwf_bias_fixed_sigma,24h_prior,proportional_positive_edge,0.02,0.005,empirical_q50,0.5,0.9980555555555556,False,10,5,9,5,1.0466073252390569,0.20932146504781138,0.6
21b,ecmwf_bias_fixed_sigma,24h_prior,proportional_positive_edge,0.05,0.005,empirical_q50,0.5,0.9980555555555556,False,10,4,5,4,0.8231507978752677,0.20578769946881692,0.5
21b,ecmwf_bias_fixed_sigma,24h_prior,proportional_positive_edge,0.1,0.005,empirical_q50,0.5,0.9980555555555556,False,10,2,2,2,0.295,0.1475,0.5
21b,ecmwf_bias_fixed_sigma,24h_prior,single_best_edge,0.02,0.005,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,1.585,0.317,0.6
21b,ecmwf_bias_fixed_sigma,24h_prior,single_best_edge,0.05,0.005,empirical_q50,0.5,0.9980555555555556,False,10,4,4,4,0.7899999999999998,0.19749999999999995,0.5
21b,ecmwf_bias_fixed_sigma,24h_prior,single_best_edge,0.1,0.005,empirical_q50,0.5,0.9980555555555556,False,10,2,2,2,0.295,0.1475,0.5
21b,ecmwf_bias_fixed_sigma,6h_prior,proportional_positive_edge,0.02,0.005,empirical_q50,0.5,0.9980555555555556,False,10,3,9,3,0.1706256531114387,0.0568752177038129,0.3333333333333333
21b,ecmwf_bias_fixed_sigma,6h_prior,proportional_positive_edge,0.05,0.005,empirical_q50,0.5,0.9980555555555556,False,10,3,8,3,0.1995985667989619,0.06653285559965397,0.3333333333333333
21b,ecmwf_bias_fixed_sigma,6h_prior,proportional_positive_edge,0.1,0.005,empirical_q50,0.5,0.9980555555555556,False,10,4,6,4,0.18872394324084124,0.04718098581021031,0.25
21b,ecmwf_bias_fixed_sigma,6h_prior,single_best_edge,0.02,0.005,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,0.6290000000000001,0.1258,0.2
21b,ecmwf_bias_fixed_sigma,6h_prior,single_best_edge,0.05,0.005,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,0.6290000000000001,0.1258,0.2
21b,ecmwf_bias_fixed_sigma,6h_prior,single_best_edge,0.1,0.005,empirical_q50,0.5,0.9980555555555556,False,10,4,4,4,0.665,0.16625,0.25
21b,ecmwf_bias_fixed_sigma,event_day_open,proportional_positive_edge,0.02,0.005,empirical_q50,0.5,0.9980555555555556,False,10,3,11,3,-0.041510336829003874,-0.013836778943001291,0.3333333333333333
21b,ecmwf_bias_fixed_sigma,event_day_open,proportional_positive_edge,0.05,0.005,empirical_q50,0.5,0.9980555555555556,False,10,4,11,4,-0.12063948032232098,-0.030159870080580246,0.25
21b,ecmwf_bias_fixed_sigma,event_day_open,proportional_positive_edge,0.1,0.005,empirical_q50,0.5,0.9980555555555556,False,10,5,8,5,0.3510088513725974,0.07020177027451949,0.4
21b,ecmwf_bias_fixed_sigma,event_day_open,single_best_edge,0.02,0.005,empirical_q50,0.5,0.9980555555555556,False,10,8,8,8,-0.5675,-0.0709375,0.0
21b,ecmwf_bias_fixed_sigma,event_day_open,single_best_edge,0.05,0.005,empirical_q50,0.5,0.9980555555555556,False,10,8,8,8,-0.5675,-0.0709375,0.0
21b,ecmwf_bias_fixed_sigma,event_day_open,single_best_edge,0.1,0.005,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,-0.3185,-0.0637,0.0
21b,ecmwf_raw,12h_prior,proportional_positive_edge,0.02,0.005,empirical_q50,0.5,0.9980555555555556,False,10,2,9,2,-0.07225711438563989,-0.036128557192819946,0.5
21b,ecmwf_raw,12h_prior,proportional_positive_edge,0.05,0.005,empirical_q50,0.5,0.9980555555555556,False,10,2,9,2,-0.07225711438563989,-0.036128557192819946,0.5
21b,ecmwf_raw,12h_prior,proportional_positive_edge,0.1,0.005,empirical_q50,0.5,0.9980555555555556,False,10,2,5,2,-0.1184323836013391,-0.05921619180066955,0.0
21b,ecmwf_raw,12h_prior,single_best_edge,0.02,0.005,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,-0.232,-0.046400000000000004,0.0
21b,ecmwf_raw,12h_prior,single_best_edge,0.05,0.005,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,-0.232,-0.046400000000000004,0.0
21b,ecmwf_raw,12h_prior,single_best_edge,0.1,0.005,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,-0.232,-0.046400000000000004,0.0
21b,ecmwf_raw,24h_prior,proportional_positive_edge,0.02,0.005,empirical_q50,0.5,0.9980555555555556,False,10,1,5,1,0.0158684547669029,0.0158684547669029,1.0
21b,ecmwf_raw,24h_prior,proportional_positive_edge,0.05,0.005,empirical_q50,0.5,0.9980555555555556,False,10,2,7,2,-0.008696094036303097,-0.004348047018151549,0.5
21b,ecmwf_raw,24h_prior,proportional_positive_edge,0.1,0.005,empirical_q50,0.5,0.9980555555555556,False,10,3,6,3,-0.17393196943381609,-0.05797732314460536,0.0
21b,ecmwf_raw,24h_prior,single_best_edge,0.02,0.005,empirical_q50,0.5,0.9980555555555556,False,10,6,6,6,-0.3605,-0.06008333333333333,0.0
21b,ecmwf_raw,24h_prior,single_best_edge,0.05,0.005,empirical_q50,0.5,0.9980555555555556,False,10,6,6,6,-0.3605,-0.06008333333333333,0.0
21b,ecmwf_raw,24h_prior,single_best_edge,0.1,0.005,empirical_q50,0.5,0.9980555555555556,False,10,6,6,6,-0.3605,-0.06008333333333333,0.0
21b,ecmwf_raw,6h_prior,proportional_positive_edge,0.02,0.005,empirical_q50,0.5,0.9980555555555556,False,10,3,14,3,-0.04282989717693841,-0.014276632392312803,0.3333333333333333
21b,ecmwf_raw,6h_prior,proportional_positive_edge,0.05,0.005,empirical_q50,0.5,0.9980555555555556,False,10,3,13,3,-0.03973517686862811,-0.013245058956209371,0.3333333333333333
21b,ecmwf_raw,6h_prior,proportional_positive_edge,0.1,0.005,empirical_q50,0.5,0.9980555555555556,False,10,3,9,3,-0.1339577957021072,-0.04465259856736906,0.0
21b,ecmwf_raw,6h_prior,single_best_edge,0.02,0.005,empirical_q50,0.5,0.9980555555555556,False,10,6,6,6,-0.16649999999999998,-0.027749999999999997,0.0
21b,ecmwf_raw,6h_prior,single_best_edge,0.05,0.005,empirical_q50,0.5,0.9980555555555556,False,10,6,6,6,-0.16649999999999998,-0.027749999999999997,0.0
21b,ecmwf_raw,6h_prior,single_best_edge,0.1,0.005,empirical_q50,0.5,0.9980555555555556,False,10,6,6,6,-0.16649999999999998,-0.027749999999999997,0.0
21b,ecmwf_raw,event_day_open,proportional_positive_edge,0.02,0.005,empirical_q50,0.5,0.9980555555555556,False,10,1,5,1,-0.040757367382883006,-0.040757367382883006,0.0
21b,ecmwf_raw,event_day_open,proportional_positive_edge,0.05,0.005,empirical_q50,0.5,0.9980555555555556,False,10,1,4,1,-0.036460287919961504,-0.036460287919961504,0.0
21b,ecmwf_raw,event_day_open,proportional_positive_edge,0.1,0.005,empirical_q50,0.5,0.9980555555555556,False,10,2,7,2,-0.08875207314793021,-0.044376036573965105,0.0
21b,ecmwf_raw,event_day_open,single_best_edge,0.02,0.005,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,-0.0805,-0.0161,0.0
21b,ecmwf_raw,event_day_open,single_best_edge,0.05,0.005,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,-0.0805,-0.0161,0.0
21b,ecmwf_raw,event_day_open,single_best_edge,0.1,0.005,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,-0.0805,-0.0161,0.0
21b,catboost_platt,12h_prior,proportional_positive_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,6,29,6,-0.5592434736900052,-0.09320724561500086,0.0
21b,catboost_platt,12h_prior,proportional_positive_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,10,7,-0.8089111981410364,-0.11555874259157664,0.0
21b,catboost_platt,12h_prior,proportional_positive_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,4,4,4,-0.6100000000000001,-0.15250000000000002,0.0
21b,catboost_platt,12h_prior,single_best_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,7,7,-0.855,-0.12214285714285718,0.0
21b,catboost_platt,12h_prior,single_best_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,7,7,-0.855,-0.12214285714285718,0.0
21b,catboost_platt,12h_prior,single_best_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,4,4,4,-0.6100000000000001,-0.15250000000000002,0.0
21b,catboost_platt,24h_prior,proportional_positive_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,5,24,5,-0.3945218111224498,-0.07890436222448996,0.0
21b,catboost_platt,24h_prior,proportional_positive_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,4,7,4,-0.3598533906305685,-0.08996334765764212,0.0
21b,catboost_platt,24h_prior,proportional_positive_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,2,2,2,-0.27,-0.135,0.0
21b,catboost_platt,24h_prior,single_best_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,7,7,-0.6995,-0.09992857142857144,0.0
21b,catboost_platt,24h_prior,single_best_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,4,4,4,-0.43,-0.1075,0.0
21b,catboost_platt,24h_prior,single_best_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,2,2,2,-0.27,-0.135,0.0
21b,catboost_platt,6h_prior,proportional_positive_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,4,24,4,-0.21177376079664362,-0.052943440199160904,0.25
21b,catboost_platt,6h_prior,proportional_positive_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,12,7,-0.612846065857201,-0.08754943797960014,0.14285714285714285
21b,catboost_platt,6h_prior,proportional_positive_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,4,5,4,-0.6652410344923124,-0.1663102586230781,0.0
21b,catboost_platt,6h_prior,single_best_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,7,7,-1.04,-0.14857142857142858,0.0
21b,catboost_platt,6h_prior,single_best_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,7,7,-1.04,-0.14857142857142858,0.0
21b,catboost_platt,6h_prior,single_best_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,4,4,4,-0.7100000000000001,-0.17750000000000002,0.0
21b,catboost_platt,event_day_open,proportional_positive_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,6,32,6,-0.3633709244030831,-0.06056182073384719,0.16666666666666666
21b,catboost_platt,event_day_open,proportional_positive_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,6,8,6,-0.41595314369202524,-0.06932552394867088,0.16666666666666666
21b,catboost_platt,event_day_open,proportional_positive_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,3,3,3,-0.565,-0.18833333333333332,0.0
21b,catboost_platt,event_day_open,single_best_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,8,8,8,-1.061,-0.132625,0.0
21b,catboost_platt,event_day_open,single_best_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,7,7,-0.9895,-0.14135714285714288,0.0
21b,catboost_platt,event_day_open,single_best_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,4,4,4,-0.72,-0.18,0.0
21b,catboost_raw,12h_prior,proportional_positive_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,6,12,6,-0.8197775577565949,-0.13662959295943247,0.0
21b,catboost_raw,12h_prior,proportional_positive_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,9,7,-0.8890184538965092,-0.1270026362709299,0.0
21b,catboost_raw,12h_prior,proportional_positive_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,4,4,4,-0.6100000000000001,-0.15250000000000002,0.0
21b,catboost_raw,12h_prior,single_best_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,7,7,-0.855,-0.12214285714285718,0.0
21b,catboost_raw,12h_prior,single_best_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,7,7,-0.855,-0.12214285714285718,0.0
21b,catboost_raw,12h_prior,single_best_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,4,4,4,-0.6100000000000001,-0.15250000000000002,0.0
21b,catboost_raw,24h_prior,proportional_positive_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,15,7,-0.631663551236789,-0.09023765017668414,0.2857142857142857
21b,catboost_raw,24h_prior,proportional_positive_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,9,7,-0.7986464997074489,-0.11409235710106413,0.14285714285714285
21b,catboost_raw,24h_prior,proportional_positive_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,3,3,3,0.32,0.10666666666666667,0.3333333333333333
21b,catboost_raw,24h_prior,single_best_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,7,7,-0.545,-0.07785714285714286,0.14285714285714285
21b,catboost_raw,24h_prior,single_best_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,7,7,-0.545,-0.07785714285714286,0.14285714285714285
21b,catboost_raw,24h_prior,single_best_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,3,3,3,0.32,0.10666666666666667,0.3333333333333333
21b,catboost_raw,6h_prior,proportional_positive_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,13,7,-0.5911056783156892,-0.08444366833081274,0.14285714285714285
21b,catboost_raw,6h_prior,proportional_positive_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,8,11,8,-0.9228213979082986,-0.11535267473853733,0.125
21b,catboost_raw,6h_prior,proportional_positive_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,4,5,4,-0.6636516076754657,-0.16591290191886643,0.0
21b,catboost_raw,6h_prior,single_best_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,8,8,8,-1.35,-0.16875,0.0
21b,catboost_raw,6h_prior,single_best_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,8,8,8,-1.35,-0.16875,0.0
21b,catboost_raw,6h_prior,single_best_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,4,4,4,-0.7100000000000001,-0.17750000000000002,0.0
21b,catboost_raw,event_day_open,proportional_positive_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,14,7,-0.3279585212160736,-0.04685121731658194,0.14285714285714285
21b,catboost_raw,event_day_open,proportional_positive_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,6,9,6,-0.33153078411490866,-0.05525513068581811,0.16666666666666666
21b,catboost_raw,event_day_open,proportional_positive_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,5,5,5,0.04999999999999999,0.009999999999999986,0.2
21b,catboost_raw,event_day_open,single_best_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,9,9,9,-0.8800000000000001,-0.09777777777777778,0.1111111111111111
21b,catboost_raw,event_day_open,single_best_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,7,7,-0.20500000000000007,-0.029285714285714297,0.14285714285714285
21b,catboost_raw,event_day_open,single_best_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,6,6,6,-0.10499999999999998,-0.017500000000000016,0.16666666666666666
21b,ecmwf_bias_adaptive_sigma,12h_prior,proportional_positive_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,8,15,8,0.5959860423790406,0.07449825529738008,0.5
21b,ecmwf_bias_adaptive_sigma,12h_prior,proportional_positive_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,8,13,8,0.5603359266307322,0.07004199082884152,0.5
21b,ecmwf_bias_adaptive_sigma,12h_prior,proportional_positive_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,5,8,5,1.159036860786637,0.2318073721573274,0.8
21b,ecmwf_bias_adaptive_sigma,12h_prior,single_best_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,8,8,8,0.7649999999999999,0.09562499999999999,0.375
21b,ecmwf_bias_adaptive_sigma,12h_prior,single_best_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,8,8,8,0.7649999999999999,0.09562499999999999,0.375
21b,ecmwf_bias_adaptive_sigma,12h_prior,single_best_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,5,5,5,1.36,0.272,0.6
21b,ecmwf_bias_adaptive_sigma,24h_prior,proportional_positive_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,9,14,9,0.3761946579698208,0.0417994064410912,0.4444444444444444
21b,ecmwf_bias_adaptive_sigma,24h_prior,proportional_positive_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,8,10,8,0.8354598987062907,0.10443248733828633,0.5
21b,ecmwf_bias_adaptive_sigma,24h_prior,proportional_positive_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,3,3,3,0.595,0.19833333333333333,0.6666666666666666
21b,ecmwf_bias_adaptive_sigma,24h_prior,single_best_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,9,9,9,0.1849999999999999,0.020555555555555542,0.3333333333333333
21b,ecmwf_bias_adaptive_sigma,24h_prior,single_best_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,8,8,8,0.39999999999999997,0.049999999999999996,0.375
21b,ecmwf_bias_adaptive_sigma,24h_prior,single_best_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,3,3,3,0.595,0.19833333333333333,0.6666666666666666
21b,ecmwf_bias_adaptive_sigma,6h_prior,proportional_positive_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,16,7,0.10314975884743172,0.014735679835347392,0.2857142857142857
21b,ecmwf_bias_adaptive_sigma,6h_prior,proportional_positive_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,8,14,8,-0.1568533573296159,-0.019606669666201986,0.25
21b,ecmwf_bias_adaptive_sigma,6h_prior,proportional_positive_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,6,9,6,0.008950089822824692,0.001491681637137444,0.16666666666666666
21b,ecmwf_bias_adaptive_sigma,6h_prior,single_best_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,9,9,9,0.1099999999999999,0.01222222222222221,0.2222222222222222
21b,ecmwf_bias_adaptive_sigma,6h_prior,single_best_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,9,9,9,0.1099999999999999,0.01222222222222221,0.2222222222222222
21b,ecmwf_bias_adaptive_sigma,6h_prior,single_best_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,7,7,0.23,0.032857142857142856,0.14285714285714285
21b,ecmwf_bias_adaptive_sigma,event_day_open,proportional_positive_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,18,7,0.5260428464983377,0.0751489780711911,0.42857142857142855
21b,ecmwf_bias_adaptive_sigma,event_day_open,proportional_positive_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,9,16,9,0.236949937621714,0.026327770846857116,0.3333333333333333
21b,ecmwf_bias_adaptive_sigma,event_day_open,proportional_positive_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,10,7,0.20189012115648203,0.028841445879497423,0.2857142857142857
21b,ecmwf_bias_adaptive_sigma,event_day_open,single_best_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,9,9,9,0.6484999999999999,0.07205555555555554,0.2222222222222222
21b,ecmwf_bias_adaptive_sigma,event_day_open,single_best_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,9,9,9,0.6484999999999999,0.07205555555555554,0.2222222222222222
21b,ecmwf_bias_adaptive_sigma,event_day_open,single_best_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,7,7,0.03849999999999998,0.0054999999999999815,0.14285714285714285
21b,ecmwf_bias_fixed_sigma,12h_prior,proportional_positive_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,8,22,8,0.581463139758278,0.07268289246978477,0.5
21b,ecmwf_bias_fixed_sigma,12h_prior,proportional_positive_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,13,7,0.6869654856809325,0.09813792652584752,0.42857142857142855
21b,ecmwf_bias_fixed_sigma,12h_prior,proportional_positive_edge,0.1,0.005,empirical_q75,0.75,0.9986111111111112,False,10,5,7,5,1.0947336201814,0.21894672403628,0.6
21b,ecmwf_bias_fixed_sigma,12h_prior,single_best_edge,0.02,0.005,empirical_q75,0.75,0.9986111111111112,False,10,8,8,8,1.1749999999999998,0.14687499999999998,0.375
21b,ecmwf_bias_fixed_sigma,12h_prior,single_best_edge,0.05,0.005,empirical_q75,0.75,0.9986111111111112,False,10,7,7,7,1.2499999999999998,0.17857142857142855,0.42857142857142855
