pipeline,model,decision_rule,strategy,threshold,robustness_cost,staleness_rule,staleness_quantile,max_staleness_hours,unrestricted_staleness,n_opportunities,n_trades,n_dates,total_net_pnl,mean_net_pnl_per_trade,positive_trade_rate
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.02,0.005,empirical_q90,0.9,0.9991666666666666,False,110,43,10,0.44399999999999984,0.010325581395348844,0.3488372093023256
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.05,0.005,empirical_q90,0.9,0.9991666666666666,False,110,30,9,0.9145,0.030483333333333324,0.43333333333333335
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.1,0.005,empirical_q90,0.9,0.9991666666666666,False,110,22,9,2.2950000000000004,0.10431818181818184,0.5909090909090909
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.02,0.005,empirical_q90,0.9,0.9991666666666666,False,110,41,10,0.019499999999999795,0.0004756097560975614,0.43902439024390244
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.05,0.005,empirical_q90,0.9,0.9991666666666666,False,110,25,10,2.3265000000000002,0.09306,0.6
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.1,0.005,empirical_q90,0.9,0.9991666666666666,False,110,12,9,1.8750000000000002,0.15624999999999997,0.75
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.02,0.005,empirical_q90,0.9,0.9991666666666666,False,110,51,10,0.3850000000000001,0.007549019607843139,0.27450980392156865
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.05,0.005,empirical_q90,0.9,0.9991666666666666,False,110,41,9,0.8064999999999998,0.01967073170731707,0.2926829268292683
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.1,0.005,empirical_q90,0.9,0.9991666666666666,False,110,27,9,1.0104999999999997,0.03742592592592594,0.37037037037037035
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.02,0.005,empirical_q90,0.9,0.9991666666666666,False,110,51,10,0.15650000000000008,0.003068627450980385,0.23529411764705882
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.05,0.005,empirical_q90,0.9,0.9991666666666666,False,110,41,10,0.4005000000000003,0.009768292682926831,0.2682926829268293
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.1,0.005,empirical_q90,0.9,0.9991666666666666,False,110,23,10,1.279,0.05560869565217391,0.391304347826087
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.02,0.005,empirical_q90,0.9,0.9991666666666666,False,110,67,10,-1.6189999999999998,-0.024164179104477615,0.2537313432835821
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.05,0.005,empirical_q90,0.9,0.9991666666666666,False,110,59,10,-2.3755000000000006,-0.040262711864406775,0.2711864406779661
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.1,0.005,empirical_q90,0.9,0.9991666666666666,False,110,44,9,-2.0600000000000005,-0.04681818181818182,0.2727272727272727
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.02,0.005,empirical_q90,0.9,0.9991666666666666,False,110,67,10,-2.0900000000000003,-0.03119402985074626,0.2537313432835821
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.05,0.005,empirical_q90,0.9,0.9991666666666666,False,110,53,10,-1.5780000000000005,-0.029773584905660386,0.3018867924528302
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.1,0.005,empirical_q90,0.9,0.9991666666666666,False,110,40,10,-1.842,-0.04605,0.325
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.02,0.005,empirical_q90,0.9,0.9991666666666666,False,110,68,10,0.1859999999999996,0.002735294117647059,0.25
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.05,0.005,empirical_q90,0.9,0.9991666666666666,False,110,60,10,-0.15800000000000025,-0.0026333333333333265,0.25
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.1,0.005,empirical_q90,0.9,0.9991666666666666,False,110,45,10,-1.1715,-0.02603333333333332,0.2222222222222222
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.02,0.005,empirical_q90,0.9,0.9991666666666666,False,110,65,10,-1.9900000000000002,-0.03061538461538461,0.2
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.05,0.005,empirical_q90,0.9,0.9991666666666666,False,110,56,10,-1.0065000000000004,-0.01797321428571429,0.21428571428571427
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.1,0.005,empirical_q90,0.9,0.9991666666666666,False,110,45,10,-0.8515,-0.018922222222222222,0.2222222222222222
21a,catboost_platt,12h_prior,binary_contract_edge,0.02,0.005,unrestricted,,inf,True,110,96,10,-3.9324999999999997,-0.04096354166666666,0.08333333333333333
21a,catboost_platt,12h_prior,binary_contract_edge,0.05,0.005,unrestricted,,inf,True,110,51,10,-3.5084999999999997,-0.06879411764705883,0.09803921568627451
21a,catboost_platt,12h_prior,binary_contract_edge,0.1,0.005,unrestricted,,inf,True,110,33,10,-0.7170000000000001,-0.02172727272727273,0.15151515151515152
21a,catboost_platt,24h_prior,binary_contract_edge,0.02,0.005,unrestricted,,inf,True,110,89,10,-3.541,-0.039786516853932585,0.07865168539325842
21a,catboost_platt,24h_prior,binary_contract_edge,0.05,0.005,unrestricted,,inf,True,110,49,10,-2.3335,-0.04762244897959184,0.12244897959183673
21a,catboost_platt,24h_prior,binary_contract_edge,0.1,0.005,unrestricted,,inf,True,110,31,10,-0.5730000000000004,-0.01848387096774194,0.16129032258064516
21a,catboost_platt,6h_prior,binary_contract_edge,0.02,0.005,unrestricted,,inf,True,110,94,10,1.9659999999999997,0.020914893617021275,0.11702127659574468
21a,catboost_platt,6h_prior,binary_contract_edge,0.05,0.005,unrestricted,,inf,True,110,51,10,1.9309999999999996,0.03786274509803922,0.17647058823529413
21a,catboost_platt,6h_prior,binary_contract_edge,0.1,0.005,unrestricted,,inf,True,110,34,10,0.75,0.022058823529411766,0.17647058823529413
21a,catboost_platt,event_day_open,binary_contract_edge,0.02,0.005,unrestricted,,inf,True,110,95,10,1.2304999999999997,0.012952631578947375,0.11578947368421053
21a,catboost_platt,event_day_open,binary_contract_edge,0.05,0.005,unrestricted,,inf,True,110,50,10,0.1140000000000001,0.002279999999999993,0.14
21a,catboost_platt,event_day_open,binary_contract_edge,0.1,0.005,unrestricted,,inf,True,110,26,10,-0.34450000000000025,-0.01325000000000001,0.11538461538461539
21a,catboost_raw,12h_prior,binary_contract_edge,0.02,0.005,unrestricted,,inf,True,110,53,10,-2.4670000000000005,-0.04654716981132077,0.1509433962264151
21a,catboost_raw,12h_prior,binary_contract_edge,0.05,0.005,unrestricted,,inf,True,110,44,10,-2.1820000000000004,-0.0495909090909091,0.18181818181818182
21a,catboost_raw,12h_prior,binary_contract_edge,0.1,0.005,unrestricted,,inf,True,110,32,10,-1.062,-0.03318750000000001,0.21875
21a,catboost_raw,24h_prior,binary_contract_edge,0.02,0.005,unrestricted,,inf,True,110,56,10,-1.9755000000000005,-0.03527678571428571,0.19642857142857142
21a,catboost_raw,24h_prior,binary_contract_edge,0.05,0.005,unrestricted,,inf,True,110,46,10,-1.723,-0.037456521739130444,0.2391304347826087
21a,catboost_raw,24h_prior,binary_contract_edge,0.1,0.005,unrestricted,,inf,True,110,35,10,-0.5985000000000004,-0.017100000000000008,0.22857142857142856
21a,catboost_raw,6h_prior,binary_contract_edge,0.02,0.005,unrestricted,,inf,True,110,51,10,-0.10849999999999993,-0.0021274509803921597,0.17647058823529413
21a,catboost_raw,6h_prior,binary_contract_edge,0.05,0.005,unrestricted,,inf,True,110,43,10,-0.046499999999999875,-0.0010813953488372115,0.20930232558139536
21a,catboost_raw,6h_prior,binary_contract_edge,0.1,0.005,unrestricted,,inf,True,110,35,10,0.4734999999999999,0.013528571428571426,0.2571428571428571
21a,catboost_raw,event_day_open,binary_contract_edge,0.02,0.005,unrestricted,,inf,True,110,55,10,0.20049999999999968,0.0036454545454545416,0.2
21a,catboost_raw,event_day_open,binary_contract_edge,0.05,0.005,unrestricted,,inf,True,110,43,10,0.8694999999999997,0.020220930232558134,0.2558139534883721
21a,catboost_raw,event_day_open,binary_contract_edge,0.1,0.005,unrestricted,,inf,True,110,31,9,-0.2845000000000003,-0.00917741935483872,0.22580645161290322
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.02,0.005,unrestricted,,inf,True,110,39,10,0.9835000000000002,0.025217948717948715,0.48717948717948717
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.05,0.005,unrestricted,,inf,True,110,32,10,0.8110000000000002,0.025343749999999998,0.46875
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.1,0.005,unrestricted,,inf,True,110,14,5,4.275,0.3053571428571429,0.7857142857142857
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.02,0.005,unrestricted,,inf,True,110,36,10,1.8944999999999996,0.05262499999999999,0.6111111111111112
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.05,0.005,unrestricted,,inf,True,110,22,8,1.9400000000000002,0.08818181818181817,0.6363636363636364
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.1,0.005,unrestricted,,inf,True,110,7,5,1.64,0.2342857142857143,0.8571428571428571
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.02,0.005,unrestricted,,inf,True,110,43,10,0.21250000000000002,0.00494186046511628,0.3488372093023256
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.05,0.005,unrestricted,,inf,True,110,34,10,0.9309999999999996,0.027382352941176476,0.38235294117647056
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.1,0.005,unrestricted,,inf,True,110,23,8,1.0305000000000002,0.04480434782608696,0.34782608695652173
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.02,0.005,unrestricted,,inf,True,110,41,10,1.217,0.029682926829268288,0.34146341463414637
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.05,0.005,unrestricted,,inf,True,110,30,9,1.4665,0.04888333333333333,0.36666666666666664
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.1,0.005,unrestricted,,inf,True,110,19,9,1.3464999999999998,0.07086842105263157,0.42105263157894735
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.02,0.005,unrestricted,,inf,True,110,43,10,0.44399999999999984,0.010325581395348844,0.3488372093023256
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.05,0.005,unrestricted,,inf,True,110,30,9,0.9145,0.030483333333333324,0.43333333333333335
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.1,0.005,unrestricted,,inf,True,110,22,9,2.2950000000000004,0.10431818181818184,0.5909090909090909
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.02,0.005,unrestricted,,inf,True,110,41,10,0.019499999999999795,0.0004756097560975614,0.43902439024390244
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.05,0.005,unrestricted,,inf,True,110,25,10,2.3265000000000002,0.09306,0.6
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.1,0.005,unrestricted,,inf,True,110,12,9,1.8750000000000002,0.15624999999999997,0.75
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.02,0.005,unrestricted,,inf,True,110,51,10,0.3850000000000001,0.007549019607843139,0.27450980392156865
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.05,0.005,unrestricted,,inf,True,110,41,9,0.8064999999999998,0.01967073170731707,0.2926829268292683
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.1,0.005,unrestricted,,inf,True,110,27,9,1.0104999999999997,0.03742592592592594,0.37037037037037035
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.02,0.005,unrestricted,,inf,True,110,51,10,0.15650000000000008,0.003068627450980385,0.23529411764705882
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.05,0.005,unrestricted,,inf,True,110,41,10,0.4005000000000003,0.009768292682926831,0.2682926829268293
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.1,0.005,unrestricted,,inf,True,110,23,10,1.279,0.05560869565217391,0.391304347826087
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.02,0.005,unrestricted,,inf,True,110,67,10,-1.6189999999999998,-0.024164179104477615,0.2537313432835821
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.05,0.005,unrestricted,,inf,True,110,59,10,-2.3755000000000006,-0.040262711864406775,0.2711864406779661
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.1,0.005,unrestricted,,inf,True,110,44,9,-2.0600000000000005,-0.04681818181818182,0.2727272727272727
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.02,0.005,unrestricted,,inf,True,110,67,10,-2.0900000000000003,-0.03119402985074626,0.2537313432835821
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.05,0.005,unrestricted,,inf,True,110,53,10,-1.5780000000000005,-0.029773584905660386,0.3018867924528302
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.1,0.005,unrestricted,,inf,True,110,40,10,-1.842,-0.04605,0.325
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.02,0.005,unrestricted,,inf,True,110,68,10,0.1859999999999996,0.002735294117647059,0.25
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.05,0.005,unrestricted,,inf,True,110,60,10,-0.15800000000000025,-0.0026333333333333265,0.25
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.1,0.005,unrestricted,,inf,True,110,45,10,-1.1715,-0.02603333333333332,0.2222222222222222
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.02,0.005,unrestricted,,inf,True,110,65,10,-1.9900000000000002,-0.03061538461538461,0.2
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.05,0.005,unrestricted,,inf,True,110,56,10,-1.0065000000000004,-0.01797321428571429,0.21428571428571427
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.1,0.005,unrestricted,,inf,True,110,45,10,-0.8515,-0.018922222222222222,0.2222222222222222
21a,catboost_platt,12h_prior,binary_contract_edge,0.02,0.01,empirical_q25,0.25,0.9975,False,110,27,7,-2.1260000000000003,-0.07874074074074074,0.07407407407407407
21a,catboost_platt,12h_prior,binary_contract_edge,0.05,0.01,empirical_q25,0.25,0.9975,False,110,13,5,-2.1245000000000003,-0.16342307692307695,0.07692307692307693
21a,catboost_platt,12h_prior,binary_contract_edge,0.1,0.01,empirical_q25,0.25,0.9975,False,110,8,5,-1.0750000000000002,-0.13437500000000002,0.125
21a,catboost_platt,24h_prior,binary_contract_edge,0.02,0.01,empirical_q25,0.25,0.9975,False,110,18,6,-1.709,-0.09494444444444444,0.0
21a,catboost_platt,24h_prior,binary_contract_edge,0.05,0.01,empirical_q25,0.25,0.9975,False,110,12,6,-1.642,-0.13683333333333333,0.0
21a,catboost_platt,24h_prior,binary_contract_edge,0.1,0.01,empirical_q25,0.25,0.9975,False,110,5,4,-0.9750000000000001,-0.195,0.0
21a,catboost_platt,6h_prior,binary_contract_edge,0.02,0.01,empirical_q25,0.25,0.9975,False,110,31,4,-0.9625,-0.03104838709677419,0.06451612903225806
21a,catboost_platt,6h_prior,binary_contract_edge,0.05,0.01,empirical_q25,0.25,0.9975,False,110,14,4,-0.6415,-0.045821428571428555,0.07142857142857142
21a,catboost_platt,6h_prior,binary_contract_edge,0.1,0.01,empirical_q25,0.25,0.9975,False,110,10,4,-0.5549999999999999,-0.05549999999999997,0.1
21a,catboost_platt,event_day_open,binary_contract_edge,0.02,0.01,empirical_q25,0.25,0.9975,False,110,23,6,-1.5745,-0.06845652173913043,0.0
21a,catboost_platt,event_day_open,binary_contract_edge,0.05,0.01,empirical_q25,0.25,0.9975,False,110,13,5,-1.468,-0.1129230769230769,0.0
21a,catboost_platt,event_day_open,binary_contract_edge,0.1,0.01,empirical_q25,0.25,0.9975,False,110,8,5,-1.3765,-0.1720625,0.0
21a,catboost_raw,12h_prior,binary_contract_edge,0.02,0.01,empirical_q25,0.25,0.9975,False,110,15,6,-1.5295,-0.10196666666666668,0.13333333333333333
21a,catboost_raw,12h_prior,binary_contract_edge,0.05,0.01,empirical_q25,0.25,0.9975,False,110,12,6,-1.2700000000000002,-0.10583333333333335,0.16666666666666666
21a,catboost_raw,12h_prior,binary_contract_edge,0.1,0.01,empirical_q25,0.25,0.9975,False,110,8,6,-1.435,-0.179375,0.125
21a,catboost_raw,24h_prior,binary_contract_edge,0.02,0.01,empirical_q25,0.25,0.9975,False,110,14,6,-0.8405000000000001,-0.06003571428571431,0.14285714285714285
21a,catboost_raw,24h_prior,binary_contract_edge,0.05,0.01,empirical_q25,0.25,0.9975,False,110,11,6,-0.7400000000000001,-0.06727272727272728,0.18181818181818182
21a,catboost_raw,24h_prior,binary_contract_edge,0.1,0.01,empirical_q25,0.25,0.9975,False,110,8,6,-0.5100000000000001,-0.06375000000000003,0.25
21a,catboost_raw,6h_prior,binary_contract_edge,0.02,0.01,empirical_q25,0.25,0.9975,False,110,14,4,-0.6204999999999998,-0.04432142857142856,0.14285714285714285
21a,catboost_raw,6h_prior,binary_contract_edge,0.05,0.01,empirical_q25,0.25,0.9975,False,110,12,4,-0.5949999999999999,-0.04958333333333333,0.16666666666666666
21a,catboost_raw,6h_prior,binary_contract_edge,0.1,0.01,empirical_q25,0.25,0.9975,False,110,10,4,-0.19499999999999995,-0.0195,0.2
21a,catboost_raw,event_day_open,binary_contract_edge,0.02,0.01,empirical_q25,0.25,0.9975,False,110,11,5,-0.9165000000000001,-0.08331818181818182,0.09090909090909091
21a,catboost_raw,event_day_open,binary_contract_edge,0.05,0.01,empirical_q25,0.25,0.9975,False,110,10,5,-0.9059999999999999,-0.0906,0.1
21a,catboost_raw,event_day_open,binary_contract_edge,0.1,0.01,empirical_q25,0.25,0.9975,False,110,7,4,-1.1115000000000002,-0.15878571428571428,0.0
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.02,0.01,empirical_q25,0.25,0.9975,False,110,14,6,0.7464999999999999,0.053321428571428575,0.5
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.05,0.01,empirical_q25,0.25,0.9975,False,110,11,5,0.42499999999999993,0.03863636363636364,0.45454545454545453
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.1,0.01,empirical_q25,0.25,0.9975,False,110,7,3,1.52,0.21714285714285714,0.7142857142857143
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.02,0.01,empirical_q25,0.25,0.9975,False,110,10,5,2.262,0.2262,0.9
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.05,0.01,empirical_q25,0.25,0.9975,False,110,7,5,2.145,0.30642857142857144,0.8571428571428571
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.1,0.01,empirical_q25,0.25,0.9975,False,110,3,2,1.105,0.36833333333333335,1.0
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.02,0.01,empirical_q25,0.25,0.9975,False,110,15,4,0.8299999999999998,0.055333333333333325,0.4
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.05,0.01,empirical_q25,0.25,0.9975,False,110,13,4,0.8599999999999999,0.06615384615384615,0.46153846153846156
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.1,0.01,empirical_q25,0.25,0.9975,False,110,9,3,0.6749999999999999,0.07499999999999998,0.3333333333333333
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.02,0.01,empirical_q25,0.25,0.9975,False,110,10,5,-0.5805,-0.058050000000000004,0.2
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.05,0.01,empirical_q25,0.25,0.9975,False,110,9,5,-0.5515,-0.06127777777777779,0.2222222222222222
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.1,0.01,empirical_q25,0.25,0.9975,False,110,6,4,-0.24650000000000005,-0.04108333333333334,0.3333333333333333
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.02,0.01,empirical_q25,0.25,0.9975,False,110,12,5,0.607,0.05058333333333335,0.4166666666666667
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.05,0.01,empirical_q25,0.25,0.9975,False,110,8,4,1.58,0.1975,0.625
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.1,0.01,empirical_q25,0.25,0.9975,False,110,6,2,1.83,0.305,0.8333333333333334
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.02,0.01,empirical_q25,0.25,0.9975,False,110,8,4,1.81,0.22625,0.625
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.05,0.01,empirical_q25,0.25,0.9975,False,110,5,4,1.785,0.35700000000000004,0.8
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.1,0.01,empirical_q25,0.25,0.9975,False,110,3,2,1.325,0.4416666666666667,1.0
