model,scope,scope_value,nominal_probability,empirical_probability,calibration_error,absolute_calibration_error,squared_calibration_error,dates
matern32,decision_rule,12h_prior,0.48,0.5150684931506849,0.0350684931506849,0.0350684931506849,0.0012297992118596,365
matern32,decision_rule,12h_prior,0.49,0.5205479452054794,0.0305479452054794,0.0305479452054794,0.0009331769562769,365
matern32,decision_rule,12h_prior,0.5,0.5287671232876713,0.0287671232876712,0.0287671232876712,0.000827547382248,365
matern32,decision_rule,12h_prior,0.51,0.5452054794520548,0.0352054794520547,0.0352054794520547,0.001239425783449,365
matern32,decision_rule,12h_prior,0.52,0.5506849315068493,0.0306849315068492,0.0306849315068492,0.00094156502158,365
matern32,decision_rule,12h_prior,0.53,0.5589041095890411,0.0289041095890411,0.0289041095890411,0.0008354475511352,365
matern32,decision_rule,12h_prior,0.54,0.5671232876712329,0.0271232876712328,0.0271232876712328,0.0007356727340964,365
matern32,decision_rule,12h_prior,0.55,0.5726027397260274,0.0226027397260273,0.0226027397260273,0.0005108838431225,365
matern32,decision_rule,12h_prior,0.56,0.5863013698630137,0.0263013698630136,0.0263013698630136,0.000691762056671,365
matern32,decision_rule,12h_prior,0.57,0.6054794520547945,0.0354794520547945,0.0354794520547945,0.0012587915181084,365
matern32,decision_rule,12h_prior,0.58,0.6082191780821918,0.0282191780821918,0.0282191780821918,0.0007963220116344,365
matern32,decision_rule,12h_prior,0.59,0.6273972602739726,0.0373972602739726,0.0373972602739726,0.0013985550759992,365
matern32,decision_rule,12h_prior,0.6,0.6328767123287671,0.0328767123287671,0.0328767123287671,0.0010808782135485,365
matern32,decision_rule,12h_prior,0.61,0.6438356164383562,0.0338356164383562,0.0338356164383562,0.0011448489397635,365
matern32,decision_rule,12h_prior,0.62,0.6438356164383562,0.0238356164383561,0.0238356164383561,0.0005681366109964,365
matern32,decision_rule,12h_prior,0.63,0.6438356164383562,0.0138356164383561,0.0138356164383561,0.0001914242822293,365
matern32,decision_rule,12h_prior,0.64,0.6520547945205479,0.0120547945205479,0.0120547945205479,0.0001453180709326,365
matern32,decision_rule,12h_prior,0.65,0.6602739726027397,0.0102739726027396,0.0102739726027396,0.0001055545130418,365
matern32,decision_rule,12h_prior,0.66,0.6684931506849315,0.0084931506849315,0.0084931506849315,7.213360855695249e-05,365
matern32,decision_rule,12h_prior,0.67,0.6794520547945205,0.0094520547945204,0.0094520547945204,8.934133983861783e-05,365
matern32,decision_rule,12h_prior,0.68,0.6876712328767123,0.0076712328767122,0.0076712328767122,5.8847813848750606e-05,365
matern32,decision_rule,12h_prior,0.69,0.6958904109589041,0.0058904109589041,0.0058904109589041,3.469694126477859e-05,365
matern32,decision_rule,12h_prior,0.7,0.7041095890410959,0.0041095890410959,0.0041095890410959,1.6888722086695757e-05,365
matern32,decision_rule,12h_prior,0.71,0.7178082191780822,0.0078082191780822,0.0078082191780822,6.0968286732971855e-05,365
matern32,decision_rule,12h_prior,0.72,0.7232876712328767,0.0032876712328767,0.0032876712328767,1.080878213548543e-05,365
matern32,decision_rule,12h_prior,0.73,0.736986301369863,0.006986301369863,0.006986301369863,4.880840683054965e-05,365
matern32,decision_rule,12h_prior,0.74,0.7506849315068493,0.0106849315068493,0.0106849315068493,0.000114167761306,365
matern32,decision_rule,12h_prior,0.75,0.7616438356164383,0.0116438356164383,0.0116438356164383,0.0001355789078626,365
matern32,decision_rule,12h_prior,0.76,0.7726027397260274,0.0126027397260274,0.0126027397260274,0.0001588290486019,365
matern32,decision_rule,12h_prior,0.77,0.7808219178082192,0.0108219178082191,0.0108219178082191,0.0001171139050478,365
matern32,decision_rule,12h_prior,0.78,0.7808219178082192,0.0008219178082191,0.0008219178082191,6.755488834677938e-07,365
matern32,decision_rule,12h_prior,0.79,0.7863013698630137,-0.0036986301369863,0.0036986301369863,1.3679864890223646e-05,365
matern32,decision_rule,12h_prior,0.8,0.8027397260273973,0.0027397260273972,0.0027397260273972,7.506098705197912e-06,365
matern32,decision_rule,12h_prior,0.81,0.8082191780821918,-0.0017808219178082,0.0017808219178082,3.171326702946296e-06,365
matern32,decision_rule,12h_prior,0.82,0.8164383561643835,-0.0035616438356164,0.0035616438356164,1.2685306811784391e-05,365
matern32,decision_rule,12h_prior,0.83,0.8273972602739726,-0.0026027397260273,0.0026027397260273,6.77425408144074e-06,365
matern32,decision_rule,12h_prior,0.84,0.8356164383561644,-0.0043835616438355,0.0043835616438355,1.921561268530646e-05,365
matern32,decision_rule,12h_prior,0.85,0.8438356164383561,-0.0061643835616438,0.0061643835616438,3.799962469506477e-05,365
matern32,decision_rule,12h_prior,0.86,0.863013698630137,0.003013698630137,0.003013698630137,9.082379433289674e-06,365
matern32,decision_rule,12h_prior,0.87,0.873972602739726,0.0039726027397259,0.0039726027397259,1.5781572527678478e-05,365
matern32,decision_rule,12h_prior,0.88,0.8821917808219178,0.0021917808219178,0.0021917808219178,4.803903171326858e-06,365
matern32,decision_rule,12h_prior,0.89,0.8931506849315068,0.0031506849315068,0.0031506849315068,9.926815537624204e-06,365
matern32,decision_rule,12h_prior,0.9,0.9095890410958904,0.0095890410958904,0.0095890410958904,9.194970913867548e-05,365
matern32,decision_rule,12h_prior,0.91,0.9095890410958904,-0.0004109589041095,0.0004109589041095,1.6888722086694846e-07,365
matern32,decision_rule,12h_prior,0.92,0.9123287671232876,-0.0076712328767123,0.0076712328767123,5.884781384875231e-05,365
matern32,decision_rule,12h_prior,0.93,0.9205479452054794,-0.0094520547945206,0.0094520547945206,8.934133983861993e-05,365
matern32,decision_rule,12h_prior,0.94,0.9315068493150684,-0.0084931506849315,0.0084931506849315,7.213360855695249e-05,365
matern32,decision_rule,12h_prior,0.95,0.9397260273972604,-0.0102739726027396,0.0102739726027396,0.0001055545130418,365
matern32,decision_rule,12h_prior,0.96,0.9534246575342464,-0.0065753424657534,0.0065753424657534,4.323512854194026e-05,365
matern32,decision_rule,12h_prior,0.97,0.9808219178082191,0.0108219178082191,0.0108219178082191,0.0001171139050478,365
matern32,decision_rule,12h_prior,0.98,0.9917808219178084,0.0117808219178082,0.0117808219178082,0.0001387877650591,365
matern32,decision_rule,12h_prior,0.99,0.9972602739726028,0.0072602739726027,0.0072602739726027,5.271157815725306e-05,365
matern32,decision_rule,6h_prior,0.01,0.0191780821917808,0.0091780821917808,0.0091780821917808,8.423719271908428e-05,365
matern32,decision_rule,6h_prior,0.02,0.0356164383561643,0.0156164383561643,0.0156164383561643,0.0002438731469318,365
matern32,decision_rule,6h_prior,0.03,0.0465753424657534,0.0165753424657534,0.0165753424657534,0.000274741977857,365
matern32,decision_rule,6h_prior,0.04,0.0602739726027397,0.0202739726027397,0.0202739726027397,0.0004110339650966,365
matern32,decision_rule,6h_prior,0.05,0.0767123287671232,0.0267123287671232,0.0267123287671232,0.0007135485081628,365
matern32,decision_rule,6h_prior,0.06,0.0821917808219178,0.0221917808219178,0.0221917808219178,0.000492475136048,365
matern32,decision_rule,6h_prior,0.07,0.0931506849315068,0.0231506849315068,0.0231506849315068,0.0005359542127978,365
matern32,decision_rule,6h_prior,0.08,0.1013698630136986,0.0213698630136986,0.0213698630136986,0.0004566710452242,365
matern32,decision_rule,6h_prior,0.09,0.1068493150684931,0.0168493150684931,0.0168493150684931,0.0002838994182773,365
matern32,decision_rule,6h_prior,0.1,0.1178082191780822,0.0178082191780821,0.0178082191780821,0.0003171326702946,365
matern32,decision_rule,6h_prior,0.11,0.136986301369863,0.026986301369863,0.026986301369863,0.000728260461625,365
matern32,decision_rule,6h_prior,0.12,0.147945205479452,0.027945205479452,0.027945205479452,0.0007809345092887,365
matern32,decision_rule,6h_prior,0.13,0.1616438356164383,0.0316438356164383,0.0316438356164383,0.0010013323325201,365
matern32,decision_rule,6h_prior,0.14,0.1643835616438356,0.0243835616438355,0.0243835616438355,0.0005945580784387,365
matern32,decision_rule,6h_prior,0.15,0.1808219178082191,0.0308219178082191,0.0308219178082191,0.0009499906173766,365
matern32,decision_rule,6h_prior,0.16,0.1890410958904109,0.0290410958904109,0.0290410958904109,0.000843385250516,365
matern32,decision_rule,6h_prior,0.17,0.2,0.03,0.03,0.0009,365
matern32,decision_rule,6h_prior,0.18,0.2164383561643835,0.0364383561643835,0.0364383561643835,0.0013277537999624,365
matern32,decision_rule,6h_prior,0.19,0.2191780821917808,0.0291780821917808,0.0291780821917808,0.0008513604803903,365
matern32,decision_rule,6h_prior,0.2,0.2328767123287671,0.0328767123287671,0.0328767123287671,0.0010808782135485,365
matern32,decision_rule,6h_prior,0.21,0.2410958904109589,0.0310958904109589,0.0310958904109589,0.0009669544004503,365
matern32,decision_rule,6h_prior,0.22,0.2520547945205479,0.0320547945205479,0.0320547945205479,0.0010275098517545,365
matern32,decision_rule,6h_prior,0.23,0.2575342465753424,0.0275342465753424,0.0275342465753424,0.0007581347344717,365
matern32,decision_rule,6h_prior,0.24,0.273972602739726,0.033972602739726,0.033972602739726,0.0011541377369112,365
matern32,decision_rule,6h_prior,0.25,0.284931506849315,0.034931506849315,0.034931506849315,0.0012202101707637,365
matern32,decision_rule,6h_prior,0.26,0.2958904109589041,0.0358904109589041,0.0358904109589041,0.001288121598799,365
matern32,decision_rule,6h_prior,0.27,0.3095890410958904,0.0395890410958904,0.0395890410958904,0.001567292174892,365
matern32,decision_rule,6h_prior,0.28,0.3123287671232876,0.0323287671232876,0.0323287671232876,0.0010451491837117,365
matern32,decision_rule,6h_prior,0.29,0.3287671232876712,0.0387671232876712,0.0387671232876712,0.0015028898480015,365
matern32,decision_rule,6h_prior,0.3,0.3397260273972602,0.0397260273972602,0.0397260273972602,0.0015781572527678,365
matern32,decision_rule,6h_prior,0.31,0.3424657534246575,0.0324657534246575,0.0324657534246575,0.0010540251454306,365
matern32,decision_rule,6h_prior,0.32,0.3534246575342465,0.0334246575342465,0.0334246575342465,0.0011172077312816,365
matern32,decision_rule,6h_prior,0.33,0.3671232876712328,0.0371232876712328,0.0371232876712328,0.0013781384875211,365
matern32,decision_rule,6h_prior,0.34,0.3726027397260274,0.0326027397260274,0.0326027397260274,0.001062938637643,365
matern32,decision_rule,6h_prior,0.35,0.3863013698630137,0.0363013698630137,0.0363013698630137,0.0013177894539313,365
matern32,decision_rule,6h_prior,0.36,0.3972602739726027,0.0372602739726027,0.0372602739726027,0.0013883280165134,365
matern32,decision_rule,6h_prior,0.37,0.4,0.03,0.03,0.0009,365
matern32,decision_rule,6h_prior,0.38,0.4027397260273972,0.0227397260273972,0.0227397260273972,0.000517095139801,365
matern32,decision_rule,6h_prior,0.39,0.4136986301369863,0.0236986301369863,0.0236986301369863,0.0005616250703696,365
matern32,decision_rule,6h_prior,0.4,0.4301369863013699,0.0301369863013698,0.0301369863013698,0.0009082379433289,365
matern32,decision_rule,6h_prior,0.41,0.4410958904109589,0.0310958904109589,0.0310958904109589,0.0009669544004503,365
matern32,decision_rule,6h_prior,0.42,0.4465753424657534,0.0265753424657534,0.0265753424657534,0.000706248827172,365
matern32,decision_rule,6h_prior,0.43,0.4547945205479452,0.0247945205479452,0.0247945205479452,0.0006147682492024,365
matern32,decision_rule,6h_prior,0.44,0.4657534246575342,0.0257534246575342,0.0257534246575342,0.0006632388815912,365
matern32,decision_rule,6h_prior,0.45,0.4794520547945205,0.0294520547945205,0.0294520547945205,0.0008674235316194,365
matern32,decision_rule,6h_prior,0.46,0.4876712328767123,0.0276712328767123,0.0276712328767123,0.0007656971289172,365
matern32,decision_rule,6h_prior,0.47,0.5013698630136987,0.0313698630136987,0.0313698630136987,0.0009840683054982,365
matern32,decision_rule,6h_prior,0.48,0.5068493150684932,0.0268493150684931,0.0268493150684931,0.0007208857196472,365
matern32,decision_rule,6h_prior,0.49,0.5068493150684932,0.0168493150684931,0.0168493150684931,0.0002838994182773,365
matern32,decision_rule,6h_prior,0.5,0.5095890410958904,0.0095890410958904,0.0095890410958904,9.194970913867548e-05,365
matern32,decision_rule,6h_prior,0.51,0.5260273972602739,0.0160273972602739,0.0160273972602739,0.0002568774629386,365
matern32,decision_rule,6h_prior,0.52,0.5342465753424658,0.0142465753424657,0.0142465753424657,0.0002029649089885,365
matern32,decision_rule,6h_prior,0.53,0.5424657534246575,0.0124657534246575,0.0124657534246575,0.0001553950084443,365
matern32,decision_rule,6h_prior,0.54,0.5506849315068493,0.0106849315068492,0.0106849315068492,0.000114167761306,365
matern32,decision_rule,6h_prior,0.55,0.5589041095890411,0.008904109589041,0.008904109589041,7.928316757365343e-05,365
matern32,decision_rule,6h_prior,0.56,0.5698630136986301,0.00986301369863,0.00986301369863,9.727903921936448e-05,365
matern32,decision_rule,6h_prior,0.57,0.5863013698630137,0.0163013698630137,0.0163013698630137,0.0002657346594107,365
matern32,decision_rule,6h_prior,0.58,0.5972602739726027,0.0172602739726027,0.0172602739726027,0.0002979170576093,365
matern32,decision_rule,6h_prior,0.59,0.6109589041095891,0.0209589041095891,0.0209589041095891,0.0004392756614749,365
matern32,decision_rule,6h_prior,0.6,0.6191780821917808,0.0191780821917808,0.0191780821917808,0.0003677988365547,365
matern32,decision_rule,6h_prior,0.61,0.6246575342465753,0.0146575342465753,0.0146575342465753,0.0002148433101895,365
matern32,decision_rule,6h_prior,0.62,0.6328767123287671,0.012876712328767,0.012876712328767,0.0001658097203978,365
matern32,decision_rule,6h_prior,0.63,0.6328767123287671,0.002876712328767,0.002876712328767,8.275473822480474e-06,365
matern32,decision_rule,6h_prior,0.64,0.6465753424657534,0.0065753424657534,0.0065753424657534,4.323512854194026e-05,365
matern32,decision_rule,6h_prior,0.65,0.6547945205479452,0.0047945205479451,0.0047945205479451,2.298742728466834e-05,365
matern32,decision_rule,6h_prior,0.66,0.6602739726027397,0.0002739726027396,0.0002739726027396,7.506098705193653e-08,365
matern32,decision_rule,6h_prior,0.67,0.673972602739726,0.0039726027397259,0.0039726027397259,1.5781572527678478e-05,365
matern32,decision_rule,6h_prior,0.68,0.684931506849315,0.0049315068493149,0.0049315068493149,2.4319759804840578e-05,365
matern32,decision_rule,6h_prior,0.69,0.6931506849315069,0.0031506849315069,0.0031506849315069,9.926815537624902e-06,365
matern32,decision_rule,6h_prior,0.7,0.7041095890410959,0.0041095890410959,0.0041095890410959,1.6888722086695757e-05,365
matern32,decision_rule,6h_prior,0.71,0.7123287671232876,0.0023287671232876,0.0023287671232876,5.4231563145055175e-06,365
matern32,decision_rule,6h_prior,0.72,0.7205479452054795,0.0005479452054795,0.0005479452054795,3.002439482079895e-07,365
matern32,decision_rule,6h_prior,0.73,0.7397260273972602,0.0097260273972602,0.0097260273972602,9.4595608932257e-05,365
matern32,decision_rule,6h_prior,0.74,0.7506849315068493,0.0106849315068493,0.0106849315068493,0.000114167761306,365
matern32,decision_rule,6h_prior,0.75,0.7616438356164383,0.0116438356164383,0.0116438356164383,0.0001355789078626,365
matern32,decision_rule,6h_prior,0.76,0.7753424657534247,0.0153424657534246,0.0153424657534246,0.000235391255395,365
matern32,decision_rule,6h_prior,0.77,0.7835616438356164,0.0135616438356164,0.0135616438356164,0.0001839181835241,365
matern32,decision_rule,6h_prior,0.78,0.7835616438356164,0.0035616438356164,0.0035616438356164,1.2685306811784391e-05,365
matern32,decision_rule,6h_prior,0.79,0.7863013698630137,-0.0036986301369863,0.0036986301369863,1.3679864890223646e-05,365
matern32,decision_rule,6h_prior,0.8,0.8082191780821918,0.0082191780821917,0.0082191780821917,6.755488834678121e-05,365
matern32,decision_rule,6h_prior,0.81,0.810958904109589,0.0009589041095889,0.0009589041095889,9.194970913866484e-07,365
matern32,decision_rule,6h_prior,0.82,0.821917808219178,0.001917808219178,0.001917808219178,3.677988365547019e-06,365
matern32,decision_rule,6h_prior,0.83,0.8328767123287671,0.0028767123287671,0.0028767123287671,8.275473822481113e-06,365
matern32,decision_rule,6h_prior,0.84,0.8410958904109589,0.0010958904109589,0.0010958904109589,1.2009757928317144e-06,365
matern32,decision_rule,6h_prior,0.85,0.8493150684931506,-0.0006849315068493,0.0006849315068493,4.691311690749075e-07,365
matern32,decision_rule,6h_prior,0.86,0.8657534246575342,0.0057534246575342,0.0057534246575342,3.310189528992317e-05,365
matern32,decision_rule,6h_prior,0.87,0.8767123287671232,0.0067123287671232,0.0067123287671232,4.505535747795024e-05,365
matern32,decision_rule,6h_prior,0.88,0.8849315068493151,0.004931506849315,0.004931506849315,2.4319759804841672e-05,365
matern32,decision_rule,6h_prior,0.89,0.8958904109589041,0.005890410958904,0.005890410958904,3.4696941264777284e-05,365
matern32,decision_rule,6h_prior,0.9,0.9095890410958904,0.0095890410958904,0.0095890410958904,9.194970913867548e-05,365
matern32,decision_rule,6h_prior,0.91,0.9123287671232876,0.0023287671232876,0.0023287671232876,5.4231563145055175e-06,365
matern32,decision_rule,6h_prior,0.92,0.915068493150685,-0.004931506849315,0.004931506849315,2.4319759804841672e-05,365
matern32,decision_rule,6h_prior,0.93,0.9205479452054794,-0.0094520547945206,0.0094520547945206,8.934133983861993e-05,365
matern32,decision_rule,6h_prior,0.94,0.9315068493150684,-0.0084931506849315,0.0084931506849315,7.213360855695249e-05,365
matern32,decision_rule,6h_prior,0.95,0.9397260273972604,-0.0102739726027396,0.0102739726027396,0.0001055545130418,365
matern32,decision_rule,6h_prior,0.96,0.9561643835616438,-0.0038356164383561,0.0038356164383561,1.4711953462188077e-05,365
matern32,decision_rule,6h_prior,0.97,0.9808219178082191,0.0108219178082191,0.0108219178082191,0.0001171139050478,365
matern32,decision_rule,6h_prior,0.98,0.9945205479452056,0.0145205479452055,0.0145205479452055,0.000210846312629,365
matern32,decision_rule,6h_prior,0.99,0.9972602739726028,0.0072602739726027,0.0072602739726027,5.271157815725306e-05,365
matern32,decision_rule,event_day_open,0.01,0.010958904109589,0.000958904109589,0.000958904109589,9.194970913867516e-07,365
matern32,decision_rule,event_day_open,0.02,0.0164383561643835,-0.0035616438356164,0.0035616438356164,1.268530681178459e-05,365
matern32,decision_rule,event_day_open,0.03,0.021917808219178,-0.0080821917808219,0.0080821917808219,6.532182398198534e-05,365
matern32,decision_rule,event_day_open,0.04,0.0301369863013698,-0.0098630136986301,0.0098630136986301,9.727903921936573e-05,365
matern32,decision_rule,event_day_open,0.05,0.0438356164383561,-0.0061643835616438,0.0061643835616438,3.799962469506477e-05,365
matern32,decision_rule,event_day_open,0.06,0.0602739726027397,0.0002739726027397,0.0002739726027397,7.506098705198215e-08,365
matern32,decision_rule,event_day_open,0.07,0.0630136986301369,-0.006986301369863,0.006986301369863,4.880840683054985e-05,365
matern32,decision_rule,event_day_open,0.08,0.0712328767123287,-0.0087671232876712,0.0087671232876712,7.68624507412273e-05,365
matern32,decision_rule,event_day_open,0.09,0.0904109589041095,0.0004109589041095,0.0004109589041095,1.6888722086695985e-07,365
matern32,decision_rule,event_day_open,0.1,0.1068493150684931,0.0068493150684931,0.0068493150684931,4.691311690748733e-05,365
matern32,decision_rule,event_day_open,0.11,0.1205479452054794,0.0105479452054794,0.0105479452054794,0.0001112591480577,365
matern32,decision_rule,event_day_open,0.12,0.1260273972602739,0.0060273972602739,0.0060273972602739,3.632951773315836e-05,365
matern32,decision_rule,event_day_open,0.13,0.1342465753424657,0.0042465753424657,0.0042465753424657,1.8033402139238123e-05,365
matern32,decision_rule,event_day_open,0.14,0.1452054794520547,0.0052054794520547,0.0052054794520547,2.7097016325764405e-05,365
matern32,decision_rule,event_day_open,0.15,0.1561643835616438,0.0061643835616438,0.0061643835616438,3.799962469506477e-05,365
matern32,decision_rule,event_day_open,0.16,0.1698630136986301,0.0098630136986301,0.0098630136986301,9.72790392193656e-05,365
matern32,decision_rule,event_day_open,0.17,0.1753424657534246,0.0053424657534246,0.0053424657534246,2.8541940326515177e-05,365
matern32,decision_rule,event_day_open,0.18,0.1863013698630137,0.0063013698630137,0.0063013698630137,3.970726215049752e-05,365
matern32,decision_rule,event_day_open,0.19,0.1945205479452054,0.0045205479452054,0.0045205479452054,2.0435353724901515e-05,365
matern32,decision_rule,event_day_open,0.2,0.2191780821917808,0.0191780821917808,0.0191780821917808,0.0003677988365546,365
matern32,decision_rule,event_day_open,0.21,0.2301369863013698,0.0201369863013698,0.0201369863013698,0.0004054982173015,365
matern32,decision_rule,event_day_open,0.22,0.2438356164383561,0.0238356164383561,0.0238356164383561,0.0005681366109964,365
matern32,decision_rule,event_day_open,0.23,0.2520547945205479,0.0220547945205479,0.0220547945205479,0.0004864139613435,365
matern32,decision_rule,event_day_open,0.24,0.2547945205479452,0.0147945205479452,0.0147945205479452,0.0002188778382435,365
matern32,decision_rule,event_day_open,0.25,0.2684931506849315,0.0184931506849315,0.0184931506849315,0.0003419966222555,365
matern32,decision_rule,event_day_open,0.26,0.273972602739726,0.013972602739726,0.013972602739726,0.0001952336273221,365
matern32,decision_rule,event_day_open,0.27,0.2876712328767123,0.0176712328767122,0.0176712328767122,0.0003122724713829,365
matern32,decision_rule,event_day_open,0.28,0.2986301369863013,0.0186301369863013,0.0186301369863013,0.0003470820041283,365
matern32,decision_rule,event_day_open,0.29,0.3068493150684931,0.0168493150684931,0.0168493150684931,0.0002838994182773,365
matern32,decision_rule,event_day_open,0.3,0.3205479452054794,0.0205479452054794,0.0205479452054794,0.0004222180521673,365
matern32,decision_rule,event_day_open,0.31,0.3260273972602739,0.0160273972602739,0.0160273972602739,0.0002568774629386,365
matern32,decision_rule,event_day_open,0.32,0.3287671232876712,0.0087671232876712,0.0087671232876712,7.686245074122681e-05,365
matern32,decision_rule,event_day_open,0.33,0.3452054794520548,0.0152054794520548,0.0152054794520548,0.0002312066053668,365
matern32,decision_rule,event_day_open,0.34,0.3589041095890411,0.018904109589041,0.018904109589041,0.0003573653593544,365
matern32,decision_rule,event_day_open,0.35,0.3698630136986301,0.0198630136986301,0.0198630136986301,0.0003945393131919,365
matern32,decision_rule,event_day_open,0.36,0.3835616438356164,0.0235616438356164,0.0235616438356164,0.0005551510602364,365
matern32,decision_rule,event_day_open,0.37,0.3890410958904109,0.0190410958904109,0.0190410958904109,0.0003625633327078,365
matern32,decision_rule,event_day_open,0.38,0.3972602739726027,0.0172602739726027,0.0172602739726027,0.0002979170576093,365
matern32,decision_rule,event_day_open,0.39,0.4027397260273972,0.0127397260273972,0.0127397260273972,0.0001623006192531,365
matern32,decision_rule,event_day_open,0.4,0.421917808219178,0.021917808219178,0.021917808219178,0.0004803903171326,365
matern32,decision_rule,event_day_open,0.41,0.4383561643835616,0.0283561643835616,0.0283561643835616,0.0008040720585475,365
matern32,decision_rule,event_day_open,0.42,0.4493150684931506,0.0293150684931506,0.0293150684931506,0.0008593732407581,365
matern32,decision_rule,event_day_open,0.43,0.4547945205479452,0.0247945205479452,0.0247945205479452,0.0006147682492024,365
matern32,decision_rule,event_day_open,0.44,0.4684931506849315,0.0284931506849315,0.0284931506849315,0.0008118596359542,365
matern32,decision_rule,event_day_open,0.45,0.4712328767123288,0.0212328767123287,0.0212328767123287,0.0004508350534809,365
matern32,decision_rule,event_day_open,0.46,0.4849315068493151,0.024931506849315,0.024931506849315,0.0006215800337774,365
matern32,decision_rule,event_day_open,0.47,0.4958904109589041,0.0258904109589041,0.0258904109589041,0.0006703133796209,365
matern32,decision_rule,event_day_open,0.48,0.5068493150684932,0.0268493150684931,0.0268493150684931,0.0007208857196472,365
matern32,decision_rule,event_day_open,0.49,0.5205479452054794,0.0305479452054794,0.0305479452054794,0.0009331769562769,365
matern32,decision_rule,event_day_open,0.5,0.5287671232876713,0.0287671232876712,0.0287671232876712,0.000827547382248,365
matern32,decision_rule,event_day_open,0.51,0.5397260273972603,0.0297260273972602,0.0297260273972602,0.0008836367048226,365
matern32,decision_rule,event_day_open,0.52,0.547945205479452,0.027945205479452,0.027945205479452,0.0007809345092887,365
matern32,decision_rule,event_day_open,0.53,0.5506849315068493,0.0206849315068492,0.0206849315068492,0.000427866391443,365
matern32,decision_rule,event_day_open,0.54,0.5616438356164384,0.0216438356164383,0.0216438356164383,0.0004684556201914,365
matern32,decision_rule,event_day_open,0.55,0.5698630136986301,0.01986301369863,0.01986301369863,0.0003945393131919,365
matern32,decision_rule,event_day_open,0.56,0.5726027397260274,0.0126027397260273,0.0126027397260273,0.0001588290486019,365
matern32,decision_rule,event_day_open,0.57,0.5835616438356165,0.0135616438356165,0.0135616438356165,0.0001839181835241,365
matern32,decision_rule,event_day_open,0.58,0.5917808219178082,0.0117808219178082,0.0117808219178082,0.0001387877650591,365
matern32,decision_rule,event_day_open,0.59,0.6027397260273972,0.0127397260273972,0.0127397260273972,0.0001623006192531,365
matern32,decision_rule,event_day_open,0.6,0.6054794520547945,0.0054794520547944,0.0054794520547944,3.0024394820791647e-05,365
matern32,decision_rule,event_day_open,0.61,0.6164383561643836,0.0064383561643835,0.0064383561643835,4.1452430099456256e-05,365
matern32,decision_rule,event_day_open,0.62,0.6219178082191781,0.001917808219178,0.001917808219178,3.677988365547019e-06,365
matern32,decision_rule,event_day_open,0.63,0.6273972602739726,-0.0026027397260274,0.0026027397260274,6.774254081441317e-06,365
matern32,decision_rule,event_day_open,0.64,0.6383561643835617,-0.0016438356164383,0.0016438356164383,2.702195533871175e-06,365
matern32,decision_rule,event_day_open,0.65,0.6438356164383562,-0.0061643835616438,0.0061643835616438,3.799962469506477e-05,365
matern32,decision_rule,event_day_open,0.66,0.6547945205479452,-0.0052054794520548,0.0052054794520548,2.709701632576527e-05,365
matern32,decision_rule,event_day_open,0.67,0.6657534246575343,-0.0042465753424657,0.0042465753424657,1.8033402139238123e-05,365
matern32,decision_rule,event_day_open,0.68,0.6821917808219178,0.0021917808219177,0.0021917808219177,4.803903171326372e-06,365
matern32,decision_rule,event_day_open,0.69,0.684931506849315,-0.0050684931506849,0.0050684931506849,2.568962281853991e-05,365
matern32,decision_rule,event_day_open,0.7,0.6986301369863014,-0.0013698630136985,0.0013698630136985,1.8765246762993257e-06,365
matern32,decision_rule,event_day_open,0.71,0.7068493150684931,-0.0031506849315068,0.0031506849315068,9.926815537624204e-06,365
matern32,decision_rule,event_day_open,0.72,0.7123287671232876,-0.0076712328767123,0.0076712328767123,5.884781384875231e-05,365
matern32,decision_rule,event_day_open,0.73,0.7342465753424657,0.0042465753424657,0.0042465753424657,1.8033402139238123e-05,365
matern32,decision_rule,event_day_open,0.74,0.736986301369863,-0.003013698630137,0.003013698630137,9.082379433289674e-06,365
matern32,decision_rule,event_day_open,0.75,0.7424657534246575,-0.0075342465753425,0.0075342465753425,5.676487145806046e-05,365
matern32,decision_rule,event_day_open,0.76,0.7534246575342466,-0.0065753424657534,0.0065753424657534,4.323512854194026e-05,365
matern32,decision_rule,event_day_open,0.77,0.7616438356164383,-0.0083561643835616,0.0083561643835616,6.982548320510478e-05,365
matern32,decision_rule,event_day_open,0.78,0.7753424657534247,-0.0046575342465753,0.0046575342465753,2.169262525802207e-05,365
matern32,decision_rule,event_day_open,0.79,0.7808219178082192,-0.0091780821917808,0.0091780821917808,8.423719271908468e-05,365
matern32,decision_rule,event_day_open,0.8,0.8027397260273973,0.0027397260273972,0.0027397260273972,7.506098705197912e-06,365
matern32,decision_rule,event_day_open,0.81,0.8164383561643835,0.0064383561643834,0.0064383561643834,4.1452430099454826e-05,365
matern32,decision_rule,event_day_open,0.82,0.8246575342465754,0.0046575342465754,0.0046575342465754,2.1692625258023103e-05,365
matern32,decision_rule,event_day_open,0.83,0.8246575342465754,-0.0053424657534245,0.0053424657534245,2.854194032651429e-05,365
matern32,decision_rule,event_day_open,0.84,0.8328767123287671,-0.0071232876712328,0.0071232876712328,5.0741227247137565e-05,365
matern32,decision_rule,event_day_open,0.85,0.8356164383561644,-0.0143835616438355,0.0143835616438355,0.000206886845562,365
matern32,decision_rule,event_day_open,0.86,0.8438356164383561,-0.0161643835616438,0.0161643835616438,0.0002612872959279,365
