scope_type,scope_value,contrast,model,benchmark,primary,dates,metric,point_estimate,bootstrap_method,block_parameter_days,bootstrap_lower_95,bootstrap_upper_95,bootstrap_replications,seed,bootstrap_unit
overall,all_dates,rbf_minus_static,rbf,static,False,365,mean_improvement_c,0.03419308160811756,stationary_bootstrap,7.0,0.004809749371589379,0.0658516976606914,10000,20261402,settlement_date
overall,all_dates,rbf_minus_static,rbf,static,False,365,median_loss_difference_c,-0.0037003404648978666,stationary_bootstrap,7.0,-0.010506375490577424,0.0007178412053138183,10000,20261402,settlement_date
overall,all_dates,rbf_minus_static,rbf,static,False,365,model_better_fraction,0.5643835616438356,stationary_bootstrap,7.0,0.4876712328767123,0.6410958904109589,10000,20261402,settlement_date
overall,all_dates,matern_minus_static,matern,static,True,365,mean_loss_difference_c,-0.04841455108832304,stationary_bootstrap,7.0,-0.0852362498584568,-0.012904621697308058,10000,20261402,settlement_date
overall,all_dates,matern_minus_static,matern,static,True,365,mean_improvement_c,0.04841455108832304,stationary_bootstrap,7.0,0.012904621697308051,0.0852362498584568,10000,20261402,settlement_date
overall,all_dates,matern_minus_static,matern,static,True,365,median_loss_difference_c,-0.0147809350191217,stationary_bootstrap,7.0,-0.045568491817746026,0.004193654013055261,10000,20261402,settlement_date
overall,all_dates,matern_minus_static,matern,static,True,365,model_better_fraction,0.5589041095890411,stationary_bootstrap,7.0,0.46301369863013697,0.6547945205479452,10000,20261402,settlement_date
overall,all_dates,matern_minus_rbf,matern,rbf,True,365,mean_loss_difference_c,-0.014221469480205487,stationary_bootstrap,7.0,-0.026423789631606156,-0.003211962371482886,10000,20261402,settlement_date
overall,all_dates,matern_minus_rbf,matern,rbf,True,365,mean_improvement_c,0.014221469480205487,stationary_bootstrap,7.0,0.0032119623714828853,0.026423789631606152,10000,20261402,settlement_date
overall,all_dates,matern_minus_rbf,matern,rbf,True,365,median_loss_difference_c,-0.007223284425000087,stationary_bootstrap,7.0,-0.019278438049999957,0.0029973416500000405,10000,20261402,settlement_date
overall,all_dates,matern_minus_rbf,matern,rbf,True,365,model_better_fraction,0.5671232876712329,stationary_bootstrap,7.0,0.473972602739726,0.6602739726027397,10000,20261402,settlement_date
overall,all_dates,rbf_minus_raw,rbf,raw,False,365,mean_loss_difference_c,-0.8681234630680137,stationary_bootstrap,7.0,-1.1262608890095693,-0.6129972942762999,10000,20261402,settlement_date
overall,all_dates,rbf_minus_raw,rbf,raw,False,365,mean_improvement_c,0.8681234630680137,stationary_bootstrap,7.0,0.6129972942762999,1.1262608890095693,10000,20261402,settlement_date
overall,all_dates,rbf_minus_raw,rbf,raw,False,365,median_loss_difference_c,-0.9972931454749986,stationary_bootstrap,7.0,-1.4161955880250017,-0.47976093532500086,10000,20261402,settlement_date
overall,all_dates,rbf_minus_raw,rbf,raw,False,365,model_better_fraction,0.7041095890410959,stationary_bootstrap,7.0,0.6273287671232882,0.7808219178082192,10000,20261402,settlement_date
overall,all_dates,matern_minus_raw,matern,raw,False,365,mean_loss_difference_c,-0.8823449325482193,stationary_bootstrap,7.0,-1.1374224657957028,-0.6306715554543422,10000,20261402,settlement_date
overall,all_dates,matern_minus_raw,matern,raw,False,365,mean_improvement_c,0.8823449325482193,stationary_bootstrap,7.0,0.6306715554543422,1.1374224657957028,10000,20261402,settlement_date
overall,all_dates,matern_minus_raw,matern,raw,False,365,median_loss_difference_c,-0.9890612448000002,stationary_bootstrap,7.0,-1.4032590406250005,-0.4843481289750006,10000,20261402,settlement_date
overall,all_dates,matern_minus_raw,matern,raw,False,365,model_better_fraction,0.7123287671232876,stationary_bootstrap,7.0,0.6356164383561644,0.7863013698630137,10000,20261402,settlement_date
decision_rule,24h_prior,static_minus_raw,static,raw,True,365,mean_loss_difference_c,-0.8522999165416942,ordinary_date,,-0.9744035277988234,-0.7319932401019953,10000,20270802,settlement_date
decision_rule,24h_prior,static_minus_raw,static,raw,True,365,mean_improvement_c,0.8522999165416942,ordinary_date,,0.7319932401019952,0.9744035277988234,10000,20270802,settlement_date
decision_rule,24h_prior,static_minus_raw,static,raw,True,365,median_loss_difference_c,-1.033236128076207,ordinary_date,,-1.3372195468370804,-0.8089291565855103,10000,20270802,settlement_date
decision_rule,24h_prior,static_minus_raw,static,raw,True,365,model_better_fraction,0.6958904109589041,ordinary_date,,0.6465753424657534,0.7424657534246575,10000,20270802,settlement_date
decision_rule,24h_prior,rbf_minus_static,rbf,static,False,365,mean_loss_difference_c,-0.019500877614470304,ordinary_date,,-0.034865468324226975,-0.00452189638047718,10000,20270802,settlement_date
decision_rule,24h_prior,rbf_minus_static,rbf,static,False,365,mean_improvement_c,0.019500877614470304,ordinary_date,,0.004521896380477179,0.034865468324226975,10000,20270802,settlement_date
decision_rule,24h_prior,rbf_minus_static,rbf,static,False,365,median_loss_difference_c,-0.0006102648538411914,ordinary_date,,-0.001192134424074398,-3.1829095351709746e-05,10000,20270802,settlement_date
decision_rule,24h_prior,rbf_minus_static,rbf,static,False,365,model_better_fraction,0.5561643835616439,ordinary_date,,0.5041095890410959,0.6054794520547945,10000,20270802,settlement_date
decision_rule,24h_prior,matern_minus_static,matern,static,True,365,mean_loss_difference_c,-0.031093406118305935,ordinary_date,,-0.047271876114805704,-0.01564038787296135,10000,20270802,settlement_date
decision_rule,24h_prior,matern_minus_static,matern,static,True,365,mean_improvement_c,0.031093406118305935,ordinary_date,,0.015640387872961348,0.0472718761148057,10000,20270802,settlement_date
decision_rule,24h_prior,matern_minus_static,matern,static,True,365,median_loss_difference_c,-0.000399305423130214,ordinary_date,,-0.0013488175839411198,-0.000134688040399622,10000,20270802,settlement_date
decision_rule,24h_prior,matern_minus_static,matern,static,True,365,model_better_fraction,0.5863013698630137,ordinary_date,,0.5369178082191787,0.6356164383561644,10000,20270802,settlement_date
decision_rule,24h_prior,matern_minus_rbf,matern,rbf,True,365,mean_loss_difference_c,-0.01159252850383562,ordinary_date,,-0.015758675250904124,-0.0076455294622602725,10000,20270802,settlement_date
decision_rule,24h_prior,matern_minus_rbf,matern,rbf,True,365,mean_improvement_c,0.01159252850383562,ordinary_date,,0.007645529462260271,0.01575867525090412,10000,20270802,settlement_date
decision_rule,24h_prior,matern_minus_rbf,matern,rbf,True,365,median_loss_difference_c,-0.0007050291999999292,ordinary_date,,-0.0013938213000000421,-0.0004219725999999868,10000,20270802,settlement_date
decision_rule,24h_prior,matern_minus_rbf,matern,rbf,True,365,model_better_fraction,0.5917808219178082,ordinary_date,,0.5424657534246575,0.6410958904109589,10000,20270802,settlement_date
decision_rule,24h_prior,rbf_minus_raw,rbf,raw,False,365,mean_loss_difference_c,-0.8718007941561643,ordinary_date,,-0.996525566101136,-0.7481031141640413,10000,20270802,settlement_date
decision_rule,24h_prior,rbf_minus_raw,rbf,raw,False,365,mean_improvement_c,0.8718007941561643,ordinary_date,,0.7481031141640413,0.9965255661011359,10000,20270802,settlement_date
decision_rule,24h_prior,rbf_minus_raw,rbf,raw,False,365,median_loss_difference_c,-1.0301610591000003,ordinary_date,,-1.3354711865999993,-0.8058169918999993,10000,20270802,settlement_date
decision_rule,24h_prior,rbf_minus_raw,rbf,raw,False,365,model_better_fraction,0.6958904109589041,ordinary_date,,0.6465753424657534,0.7424657534246575,10000,20270802,settlement_date
decision_rule,24h_prior,matern_minus_raw,matern,raw,False,365,mean_loss_difference_c,-0.8833933226600001,ordinary_date,,-1.0082524869383973,-0.7598275497160752,10000,20270802,settlement_date
decision_rule,24h_prior,matern_minus_raw,matern,raw,False,365,mean_improvement_c,0.8833933226600001,ordinary_date,,0.7598275497160752,1.0082524869383973,10000,20270802,settlement_date
decision_rule,24h_prior,matern_minus_raw,matern,raw,False,365,median_loss_difference_c,-1.0296347172000004,ordinary_date,,-1.3369021576000029,-0.8045029612999992,10000,20270802,settlement_date
decision_rule,24h_prior,matern_minus_raw,matern,raw,False,365,model_better_fraction,0.6958904109589041,ordinary_date,,0.6465753424657534,0.7424657534246575,10000,20270802,settlement_date
decision_rule,24h_prior,static_minus_raw,static,raw,True,365,mean_loss_difference_c,-0.8522999165416942,circular_moving_block,3.0,-1.0181657213559239,-0.6904494931165276,10000,20270902,settlement_date
decision_rule,24h_prior,static_minus_raw,static,raw,True,365,mean_improvement_c,0.8522999165416942,circular_moving_block,3.0,0.6904494931165274,1.0181657213559236,10000,20270902,settlement_date
decision_rule,24h_prior,static_minus_raw,static,raw,True,365,median_loss_difference_c,-1.033236128076207,circular_moving_block,3.0,-1.4318344661628584,-0.7159519688046658,10000,20270902,settlement_date
decision_rule,24h_prior,static_minus_raw,static,raw,True,365,model_better_fraction,0.6958904109589041,circular_moving_block,3.0,0.6410958904109589,0.7506849315068493,10000,20270902,settlement_date
decision_rule,24h_prior,rbf_minus_static,rbf,static,False,365,mean_loss_difference_c,-0.019500877614470304,circular_moving_block,3.0,-0.042063164156122684,0.001194444201685704,10000,20270902,settlement_date
decision_rule,24h_prior,rbf_minus_static,rbf,static,False,365,mean_improvement_c,0.019500877614470304,circular_moving_block,3.0,-0.0011944442016857055,0.04206316415612268,10000,20270902,settlement_date
decision_rule,24h_prior,rbf_minus_static,rbf,static,False,365,median_loss_difference_c,-0.0006102648538411914,circular_moving_block,3.0,-0.0012999976374996614,-2.5831473448145736e-05,10000,20270902,settlement_date
decision_rule,24h_prior,rbf_minus_static,rbf,static,False,365,model_better_fraction,0.5561643835616439,circular_moving_block,3.0,0.5013698630136987,0.6136986301369863,10000,20270902,settlement_date
decision_rule,24h_prior,matern_minus_static,matern,static,True,365,mean_loss_difference_c,-0.031093406118305935,circular_moving_block,3.0,-0.05504378651658412,-0.009794066377003663,10000,20270902,settlement_date
decision_rule,24h_prior,matern_minus_static,matern,static,True,365,mean_improvement_c,0.031093406118305935,circular_moving_block,3.0,0.009794066377003662,0.05504378651658412,10000,20270902,settlement_date
decision_rule,24h_prior,matern_minus_static,matern,static,True,365,median_loss_difference_c,-0.000399305423130214,circular_moving_block,3.0,-0.0016224979135202044,-0.0001256233883024649,10000,20270902,settlement_date
decision_rule,24h_prior,matern_minus_static,matern,static,True,365,model_better_fraction,0.5863013698630137,circular_moving_block,3.0,0.5315068493150685,0.6410958904109589,10000,20270902,settlement_date
decision_rule,24h_prior,matern_minus_rbf,matern,rbf,True,365,mean_loss_difference_c,-0.01159252850383562,circular_moving_block,3.0,-0.0171249628261096,-0.006379937531801375,10000,20270902,settlement_date
decision_rule,24h_prior,matern_minus_rbf,matern,rbf,True,365,mean_improvement_c,0.01159252850383562,circular_moving_block,3.0,0.006379937531801374,0.017124962826109598,10000,20270902,settlement_date
decision_rule,24h_prior,matern_minus_rbf,matern,rbf,True,365,median_loss_difference_c,-0.0007050291999999292,circular_moving_block,3.0,-0.001512303699999995,-0.00034562719999997604,10000,20270902,settlement_date
decision_rule,24h_prior,matern_minus_rbf,matern,rbf,True,365,model_better_fraction,0.5917808219178082,circular_moving_block,3.0,0.5315068493150685,0.6493150684931507,10000,20270902,settlement_date
decision_rule,24h_prior,rbf_minus_raw,rbf,raw,False,365,mean_loss_difference_c,-0.8718007941561643,circular_moving_block,3.0,-1.042916510823076,-0.7036192153762739,10000,20270902,settlement_date
decision_rule,24h_prior,rbf_minus_raw,rbf,raw,False,365,mean_improvement_c,0.8718007941561643,circular_moving_block,3.0,0.7036192153762739,1.042916510823076,10000,20270902,settlement_date
decision_rule,24h_prior,rbf_minus_raw,rbf,raw,False,365,median_loss_difference_c,-1.0301610591000003,circular_moving_block,3.0,-1.4282101625000008,-0.714833383399998,10000,20270902,settlement_date
decision_rule,24h_prior,rbf_minus_raw,rbf,raw,False,365,model_better_fraction,0.6958904109589041,circular_moving_block,3.0,0.6383561643835617,0.7506849315068493,10000,20270902,settlement_date
decision_rule,24h_prior,matern_minus_raw,matern,raw,False,365,mean_loss_difference_c,-0.8833933226600001,circular_moving_block,3.0,-1.0549074630816158,-0.714959007224082,10000,20270902,settlement_date
decision_rule,24h_prior,matern_minus_raw,matern,raw,False,365,mean_improvement_c,0.8833933226600001,circular_moving_block,3.0,0.714959007224082,1.0549074630816158,10000,20270902,settlement_date
decision_rule,24h_prior,matern_minus_raw,matern,raw,False,365,median_loss_difference_c,-1.0296347172000004,circular_moving_block,3.0,-1.4265226533000006,-0.7120546417999981,10000,20270902,settlement_date
decision_rule,24h_prior,matern_minus_raw,matern,raw,False,365,model_better_fraction,0.6958904109589041,circular_moving_block,3.0,0.6383561643835617,0.7506849315068493,10000,20270902,settlement_date
decision_rule,24h_prior,static_minus_raw,static,raw,True,365,mean_loss_difference_c,-0.8522999165416942,circular_moving_block,5.0,-1.0428015328556866,-0.6662096727414868,10000,20271002,settlement_date
decision_rule,24h_prior,static_minus_raw,static,raw,True,365,mean_improvement_c,0.8522999165416942,circular_moving_block,5.0,0.6662096727414868,1.0428015328556866,10000,20271002,settlement_date
decision_rule,24h_prior,static_minus_raw,static,raw,True,365,median_loss_difference_c,-1.033236128076207,circular_moving_block,5.0,-1.4318344661628615,-0.6892009655281401,10000,20271002,settlement_date
decision_rule,24h_prior,static_minus_raw,static,raw,True,365,model_better_fraction,0.6958904109589041,circular_moving_block,5.0,0.6356164383561644,0.7561643835616438,10000,20271002,settlement_date
decision_rule,24h_prior,rbf_minus_static,rbf,static,False,365,mean_loss_difference_c,-0.019500877614470304,circular_moving_block,5.0,-0.045290360297152485,0.002601442604032869,10000,20271002,settlement_date
decision_rule,24h_prior,rbf_minus_static,rbf,static,False,365,mean_improvement_c,0.019500877614470304,circular_moving_block,5.0,-0.0026014426040328726,0.045290360297152485,10000,20271002,settlement_date
decision_rule,24h_prior,rbf_minus_static,rbf,static,False,365,median_loss_difference_c,-0.0006102648538411914,circular_moving_block,5.0,-0.001437731158606459,1.8465076403906266e-05,10000,20271002,settlement_date
decision_rule,24h_prior,rbf_minus_static,rbf,static,False,365,model_better_fraction,0.5561643835616439,circular_moving_block,5.0,0.4931506849315068,0.6164383561643836,10000,20271002,settlement_date
decision_rule,24h_prior,matern_minus_static,matern,static,True,365,mean_loss_difference_c,-0.031093406118305935,circular_moving_block,5.0,-0.05879651184255036,-0.007195882789480514,10000,20271002,settlement_date
decision_rule,24h_prior,matern_minus_static,matern,static,True,365,mean_improvement_c,0.031093406118305935,circular_moving_block,5.0,0.007195882789480514,0.05879651184255036,10000,20271002,settlement_date
decision_rule,24h_prior,matern_minus_static,matern,static,True,365,median_loss_difference_c,-0.000399305423130214,circular_moving_block,5.0,-0.0017554385059839195,-8.595349611917324e-05,10000,20271002,settlement_date
decision_rule,24h_prior,matern_minus_static,matern,static,True,365,model_better_fraction,0.5863013698630137,circular_moving_block,5.0,0.5260273972602739,0.6465753424657534,10000,20271002,settlement_date
decision_rule,24h_prior,matern_minus_rbf,matern,rbf,True,365,mean_loss_difference_c,-0.01159252850383562,circular_moving_block,5.0,-0.017935340988013703,-0.005759486686746593,10000,20271002,settlement_date
decision_rule,24h_prior,matern_minus_rbf,matern,rbf,True,365,mean_improvement_c,0.01159252850383562,circular_moving_block,5.0,0.00575948668674659,0.017935340988013703,10000,20271002,settlement_date
decision_rule,24h_prior,matern_minus_rbf,matern,rbf,True,365,median_loss_difference_c,-0.0007050291999999292,circular_moving_block,5.0,-0.0016116527000000214,-0.0003420754999999831,10000,20271002,settlement_date
