model,scope_type,scope_value,nominal_probability,empirical_probability,calibration_error,absolute_calibration_error,squared_calibration_error,rows,dates
matern,decision_rule,24h_prior,0.77,0.7287671232876712,-0.04123287671232878,0.04123287671232878,0.0017001501219741052,365,365
matern,decision_rule,24h_prior,0.78,0.7616438356164383,-0.01835616438356169,0.01835616438356169,0.00033694877087633873,365,365
matern,decision_rule,24h_prior,0.79,0.7643835616438356,-0.02561643835616445,0.02561643835616445,0.0006562019140551733,365,365
matern,decision_rule,24h_prior,0.8,0.7863013698630137,-0.013698630136986356,0.013698630136986356,0.00018765246762995083,365,365
matern,decision_rule,24h_prior,0.81,0.7917808219178082,-0.018219178082191867,0.018219178082191867,0.0003319384499906205,365,365
matern,decision_rule,24h_prior,0.82,0.8027397260273973,-0.017260273972602658,0.017260273972602658,0.0002979170576093047,365,365
matern,decision_rule,24h_prior,0.83,0.8027397260273973,-0.027260273972602667,0.027260273972602667,0.0007431225370613584,365,365
matern,decision_rule,24h_prior,0.84,0.821917808219178,-0.018082191780821932,0.018082191780821932,0.00032696565959842424,365,365
matern,decision_rule,24h_prior,0.85,0.8465753424657534,-0.003424657534246589,0.003424657534246589,1.1728279226871927e-05,365,365
matern,decision_rule,24h_prior,0.86,0.8547945205479452,-0.00520547945205474,0.00520547945205474,2.7097016325764113e-05,365,365
matern,decision_rule,24h_prior,0.87,0.8657534246575342,-0.004246575342465753,0.004246575342465753,1.8033402139238123e-05,365,365
matern,decision_rule,24h_prior,0.88,0.873972602739726,-0.0060273972602740145,0.0060273972602740145,3.6329517733158697e-05,365,365
matern,decision_rule,24h_prior,0.89,0.8794520547945206,-0.010547945205479414,0.010547945205479414,0.00011125914805779617,365,365
matern,decision_rule,24h_prior,0.9,0.8904109589041096,-0.009589041095890427,0.009589041095890427,9.194970913867548e-05,365,365
matern,decision_rule,24h_prior,0.91,0.8931506849315068,-0.016849315068493187,0.016849315068493187,0.00028389941827735156,365,365
matern,decision_rule,24h_prior,0.92,0.9068493150684932,-0.01315068493150684,0.01315068493150684,0.00017294051416776106,365,365
matern,decision_rule,24h_prior,0.93,0.9178082191780822,-0.012191780821917853,0.012191780821917853,0.00014863951960968395,365,365
matern,decision_rule,24h_prior,0.94,0.9287671232876712,-0.011232876712328754,0.011232876712328754,0.00012617751923437766,365,365
matern,decision_rule,24h_prior,0.95,0.936986301369863,-0.013013698630136905,0.013013698630136905,0.00016935635203602716,365,365
matern,decision_rule,24h_prior,0.96,0.9506849315068493,-0.009315068493150669,0.009315068493150669,8.677050103208828e-05,365,365
matern,decision_rule,24h_prior,0.97,0.9698630136986301,-0.0001369863013698236,0.0001369863013698236,1.8765246762984133e-08,365,365
matern,decision_rule,24h_prior,0.98,0.9808219178082191,0.0008219178082191636,0.0008219178082191636,6.755488834677938e-07,365,365
matern,decision_rule,24h_prior,0.99,0.9917808219178083,0.0017808219178082618,0.0017808219178082618,3.1713267029462956e-06,365,365
matern,decision_rule,12h_prior,0.01,0.019178082191780823,0.009178082191780823,0.009178082191780823,8.423719271908428e-05,365,365
matern,decision_rule,12h_prior,0.02,0.030136986301369864,0.010136986301369864,0.010136986301369864,0.00010275849127416026,365,365
matern,decision_rule,12h_prior,0.03,0.043835616438356165,0.013835616438356166,0.013835616438356166,0.00019142428222931136,365,365
matern,decision_rule,12h_prior,0.04,0.0547945205479452,0.014794520547945202,0.014794520547945202,0.00021887783824357278,365,365
matern,decision_rule,12h_prior,0.05,0.07123287671232877,0.021232876712328763,0.021232876712328763,0.0004508350534809531,365,365
matern,decision_rule,12h_prior,0.06,0.07945205479452055,0.019452054794520557,0.019452054794520557,0.0003783824357290302,365,365
matern,decision_rule,12h_prior,0.07,0.09315068493150686,0.02315068493150685,0.02315068493150685,0.0005359542127978983,365,365
matern,decision_rule,12h_prior,0.08,0.10410958904109589,0.02410958904109589,0.02410958904109589,0.0005812722837305311,365,365
matern,decision_rule,12h_prior,0.09,0.1095890410958904,0.019589041095890408,0.019589041095890408,0.0003837305310564833,365,365
matern,decision_rule,12h_prior,0.1,0.1232876712328767,0.0232876712328767,0.0232876712328767,0.000542315631450553,365,365
matern,decision_rule,12h_prior,0.11,0.14246575342465753,0.03246575342465753,0.03246575342465753,0.0010540251454306622,365,365
matern,decision_rule,12h_prior,0.12,0.1506849315068493,0.03068493150684931,0.03068493150684931,0.0009415650215800336,365,365
matern,decision_rule,12h_prior,0.13,0.1643835616438356,0.0343835616438356,0.0343835616438356,0.001182229311315443,365,365
matern,decision_rule,12h_prior,0.14,0.16986301369863013,0.02986301369863012,0.02986301369863012,0.0008917995871645702,365,365
matern,decision_rule,12h_prior,0.15,0.1863013698630137,0.036301369863013716,0.036301369863013716,0.0013177894539313205,365,365
matern,decision_rule,12h_prior,0.16,0.2,0.04000000000000001,0.04000000000000001,0.0016000000000000007,365,365
matern,decision_rule,12h_prior,0.17,0.2054794520547945,0.0354794520547945,0.0354794520547945,0.0012587915181084615,365,365
matern,decision_rule,12h_prior,0.18,0.21643835616438356,0.03643835616438357,0.03643835616438357,0.0013277537999624698,365,365
matern,decision_rule,12h_prior,0.19,0.22465753424657534,0.03465753424657533,0.03465753424657533,0.001201144680052542,365,365
matern,decision_rule,12h_prior,0.2,0.23835616438356164,0.038356164383561625,0.038356164383561625,0.0014711953462188013,365,365
matern,decision_rule,12h_prior,0.21,0.2465753424657534,0.03657534246575342,0.03657534246575342,0.0013377556764871453,365,365
matern,decision_rule,12h_prior,0.22,0.2493150684931507,0.029315068493150687,0.029315068493150687,0.0008593732407581161,365,365
matern,decision_rule,12h_prior,0.23,0.2602739726027397,0.0302739726027397,0.0302739726027397,0.000916513417151434,365,365
matern,decision_rule,12h_prior,0.24,0.273972602739726,0.03397260273972602,0.03397260273972602,0.0011541377369112399,365,365
matern,decision_rule,12h_prior,0.25,0.2876712328767123,0.03767123287671231,0.03767123287671231,0.0014191217864514907,365,365
matern,decision_rule,12h_prior,0.26,0.2958904109589041,0.035890410958904106,0.035890410958904106,0.001288121598799024,365,365
matern,decision_rule,12h_prior,0.27,0.30684931506849317,0.03684931506849315,0.03684931506849315,0.0013578720210170763,365,365
matern,decision_rule,12h_prior,0.28,0.32054794520547947,0.04054794520547944,0.04054794520547944,0.0016441358603865631,365,365
matern,decision_rule,12h_prior,0.29,0.336986301369863,0.04698630136986304,0.04698630136986304,0.002207712516419593,365,365
matern,decision_rule,12h_prior,0.3,0.34794520547945207,0.04794520547945208,0.04794520547945208,0.0022987427284668818,365,365
matern,decision_rule,12h_prior,0.31,0.35342465753424657,0.04342465753424657,0.04342465753424657,0.0018857008819665973,365,365
matern,decision_rule,12h_prior,0.32,0.36164383561643837,0.04164383561643836,0.04164383561643836,0.0017342090448489403,365,365
matern,decision_rule,12h_prior,0.33,0.36712328767123287,0.03712328767123285,0.03712328767123285,0.001378138487521109,365,365
matern,decision_rule,12h_prior,0.34,0.38082191780821917,0.040821917808219144,0.040821917808219144,0.0016664289735409993,365,365
matern,decision_rule,12h_prior,0.35,0.39452054794520547,0.04452054794520549,0.04452054794520549,0.0019820791893413407,365,365
matern,decision_rule,12h_prior,0.36,0.40273972602739727,0.042739726027397285,0.042739726027397285,0.0018266841808969808,365,365
matern,decision_rule,12h_prior,0.37,0.40821917808219177,0.038219178082191774,0.038219178082191774,0.001460705573278288,365,365
matern,decision_rule,12h_prior,0.38,0.410958904109589,0.030958904109589014,0.030958904109589014,0.0009584537436667275,365,365
matern,decision_rule,12h_prior,0.39,0.42191780821917807,0.03191780821917806,0.03191780821917806,0.0010187464815162304,365,365
matern,decision_rule,12h_prior,0.4,0.43561643835616437,0.03561643835616435,0.03561643835616435,0.001268530681178455,365,365
matern,decision_rule,12h_prior,0.41,0.4465753424657534,0.036575342465753446,0.036575342465753446,0.0013377556764871475,365,365
matern,decision_rule,12h_prior,0.42,0.4547945205479452,0.03479452054794524,0.03479452054794524,0.0012106586601613835,365,365
matern,decision_rule,12h_prior,0.43,0.46301369863013697,0.03301369863013698,0.03301369863013698,0.0010899042972415081,365,365
matern,decision_rule,12h_prior,0.44,0.4712328767123288,0.031232876712328772,0.031232876712328772,0.000975492587727529,365,365
matern,decision_rule,12h_prior,0.45,0.4904109589041096,0.04041095890410956,0.04041095890410956,0.0016330455995496318,365,365
matern,decision_rule,12h_prior,0.46,0.4958904109589041,0.035890410958904106,0.035890410958904106,0.001288121598799024,365,365
matern,decision_rule,12h_prior,0.47,0.5123287671232877,0.0423287671232877,0.0423287671232877,0.0017917245261775219,365,365
matern,decision_rule,12h_prior,0.48,0.5150684931506849,0.03506849315068494,0.03506849315068494,0.0012297992118596368,365,365
matern,decision_rule,12h_prior,0.49,0.5205479452054794,0.030547945205479432,0.030547945205479432,0.0009331769562769738,365,365
matern,decision_rule,12h_prior,0.5,0.5287671232876713,0.02876712328767128,0.02876712328767128,0.0008275473822480793,365,365
matern,decision_rule,12h_prior,0.51,0.5452054794520548,0.035205479452054766,0.035205479452054766,0.0012394257834490504,365,365
matern,decision_rule,12h_prior,0.52,0.5506849315068493,0.030684931506849256,0.030684931506849256,0.0009415650215800301,365,365
matern,decision_rule,12h_prior,0.53,0.5589041095890411,0.028904109589041105,0.028904109589041105,0.0008354475511352979,365,365
matern,decision_rule,12h_prior,0.54,0.5671232876712329,0.027123287671232843,0.027123287671232843,0.0007356727340964515,365,365
matern,decision_rule,12h_prior,0.55,0.5726027397260274,0.022602739726027332,0.022602739726027332,0.0005108838431225341,365,365
matern,decision_rule,12h_prior,0.56,0.5863013698630137,0.02630136986301368,0.02630136986301368,0.0006917620566710442,365,365
matern,decision_rule,12h_prior,0.57,0.6054794520547945,0.035479452054794525,0.035479452054794525,0.0012587915181084635,365,365
matern,decision_rule,12h_prior,0.58,0.6082191780821918,0.028219178082191876,0.028219178082191876,0.0007963220116344584,365,365
matern,decision_rule,12h_prior,0.59,0.6273972602739726,0.03739726027397261,0.03739726027397261,0.00139855507599925,365,365
matern,decision_rule,12h_prior,0.6,0.6328767123287671,0.0328767123287671,0.0328767123287671,0.0010808782135485065,365,365
matern,decision_rule,12h_prior,0.61,0.6438356164383562,0.0338356164383562,0.0338356164383562,0.0011448489397635601,365,365
matern,decision_rule,12h_prior,0.62,0.6438356164383562,0.02383561643835619,0.02383561643835619,0.0005681366109964357,365,365
matern,decision_rule,12h_prior,0.63,0.6438356164383562,0.01383561643835618,0.01383561643835618,0.00019142428222931174,365,365
matern,decision_rule,12h_prior,0.64,0.6520547945205479,0.012054794520547918,0.012054794520547918,0.0001453180709326321,365,365
matern,decision_rule,12h_prior,0.65,0.6602739726027397,0.010273972602739656,0.010273972602739656,0.00010555451304184506,365,365
matern,decision_rule,12h_prior,0.66,0.6684931506849315,0.008493150684931505,0.008493150684931505,7.213360855695249e-05,365,365
matern,decision_rule,12h_prior,0.67,0.6794520547945205,0.009452054794520492,0.009452054794520492,8.934133983861783e-05,365,365
matern,decision_rule,12h_prior,0.68,0.6876712328767123,0.007671232876712231,0.007671232876712231,5.8847813848750606e-05,365,365
matern,decision_rule,12h_prior,0.69,0.6958904109589041,0.005890410958904191,0.005890410958904191,3.469694126477859e-05,365,365
matern,decision_rule,12h_prior,0.7,0.7041095890410959,0.004109589041095929,0.004109589041095929,1.6888722086695757e-05,365,365
matern,decision_rule,12h_prior,0.71,0.7178082191780822,0.007808219178082276,0.007808219178082276,6.0968286732971855e-05,365,365
matern,decision_rule,12h_prior,0.72,0.7232876712328767,0.0032876712328767654,0.0032876712328767654,1.080878213548543e-05,365,365
matern,decision_rule,12h_prior,0.73,0.736986301369863,0.006986301369863002,0.006986301369863002,4.8808406830549654e-05,365,365
matern,decision_rule,12h_prior,0.74,0.7506849315068493,0.010684931506849349,0.010684931506849349,0.0001141677613060619,365,365
matern,decision_rule,12h_prior,0.75,0.7616438356164383,0.011643835616438336,0.011643835616438336,0.00013557890786263793,365,365
matern,decision_rule,12h_prior,0.76,0.7726027397260274,0.012602739726027434,0.012602739726027434,0.00015882904860199006,365,365
matern,decision_rule,12h_prior,0.77,0.7808219178082192,0.010821917808219172,0.010821917808219172,0.00011711390504785125,365,365
matern,decision_rule,12h_prior,0.78,0.7808219178082192,0.0008219178082191636,0.0008219178082191636,6.755488834677938e-07,365,365
matern,decision_rule,12h_prior,0.79,0.7863013698630137,-0.0036986301369863472,0.0036986301369863472,1.3679864890223646e-05,365,365
matern,decision_rule,12h_prior,0.8,0.8027397260273973,0.002739726027397249,0.002739726027397249,7.506098705197912e-06,365,365
matern,decision_rule,12h_prior,0.81,0.8082191780821918,-0.0017808219178082618,0.0017808219178082618,3.1713267029462956e-06,365,365
matern,decision_rule,12h_prior,0.82,0.8164383561643835,-0.0035616438356164126,0.0035616438356164126,1.2685306811784391e-05,365,365
matern,decision_rule,12h_prior,0.83,0.8273972602739726,-0.0026027397260273144,0.0026027397260273144,6.7742540814407395e-06,365,365
matern,decision_rule,12h_prior,0.84,0.8356164383561644,-0.004383561643835576,0.004383561643835576,1.921561268530646e-05,365,365
matern,decision_rule,12h_prior,0.85,0.8438356164383561,-0.006164383561643838,0.006164383561643838,3.799962469506477e-05,365,365
matern,decision_rule,12h_prior,0.86,0.863013698630137,0.0030136986301370072,0.0030136986301370072,9.082379433289674e-06,365,365
matern,decision_rule,12h_prior,0.87,0.873972602739726,0.003972602739725994,0.003972602739725994,1.5781572527678478e-05,365,365
matern,decision_rule,12h_prior,0.88,0.8821917808219178,0.0021917808219178436,0.0021917808219178436,4.803903171326858e-06,365,365
matern,decision_rule,12h_prior,0.89,0.8931506849315068,0.003150684931506831,0.003150684931506831,9.926815537624203e-06,365,365
matern,decision_rule,12h_prior,0.9,0.9095890410958904,0.009589041095890427,0.009589041095890427,9.194970913867548e-05,365,365
matern,decision_rule,12h_prior,0.91,0.9095890410958904,-0.0004109589041095818,0.0004109589041095818,1.6888722086694844e-07,365,365
matern,decision_rule,12h_prior,0.92,0.9123287671232877,-0.007671232876712342,0.007671232876712342,5.884781384875231e-05,365,365
matern,decision_rule,12h_prior,0.93,0.9205479452054794,-0.009452054794520603,0.009452054794520603,8.934133983861993e-05,365,365
matern,decision_rule,12h_prior,0.94,0.9315068493150684,-0.008493150684931505,0.008493150684931505,7.213360855695249e-05,365,365
matern,decision_rule,12h_prior,0.95,0.9397260273972603,-0.010273972602739656,0.010273972602739656,0.00010555451304184506,365,365
matern,decision_rule,12h_prior,0.96,0.9534246575342465,-0.00657534246575342,0.00657534246575342,4.3235128541940264e-05,365,365
matern,decision_rule,12h_prior,0.97,0.9808219178082191,0.010821917808219172,0.010821917808219172,0.00011711390504785125,365,365
matern,decision_rule,12h_prior,0.98,0.9917808219178083,0.01178082191780827,0.01178082191780827,0.00013878776505911174,365,365
matern,decision_rule,12h_prior,0.99,0.9972602739726028,0.00726027397260276,0.00726027397260276,5.271157815725306e-05,365,365
matern,decision_rule,6h_prior,0.01,0.019178082191780823,0.009178082191780823,0.009178082191780823,8.423719271908428e-05,365,365
matern,decision_rule,6h_prior,0.02,0.03561643835616438,0.015616438356164383,0.015616438356164383,0.00024387314693188214,365,365
matern,decision_rule,6h_prior,0.03,0.04657534246575343,0.01657534246575343,0.01657534246575343,0.00027474197785700897,365,365
matern,decision_rule,6h_prior,0.04,0.06027397260273973,0.020273972602739727,0.020273972602739727,0.00041103396509664105,365,365
matern,decision_rule,6h_prior,0.05,0.07671232876712329,0.02671232876712329,0.02671232876712329,0.0007135485081628824,365,365
matern,decision_rule,6h_prior,0.06,0.0821917808219178,0.022191780821917806,0.022191780821917806,0.000492475136048039,365,365
matern,decision_rule,6h_prior,0.07,0.09315068493150686,0.02315068493150685,0.02315068493150685,0.0005359542127978983,365,365
matern,decision_rule,6h_prior,0.08,0.10136986301369863,0.02136986301369863,0.02136986301369863,0.0004566710452242446,365,365
matern,decision_rule,6h_prior,0.09,0.10684931506849316,0.01684931506849316,0.01684931506849316,0.00028389941827735064,365,365
matern,decision_rule,6h_prior,0.1,0.1178082191780822,0.017808219178082188,0.017808219178082188,0.0003171326702946142,365,365
matern,decision_rule,6h_prior,0.11,0.136986301369863,0.026986301369863006,0.026986301369863006,0.00072826046162507,365,365
matern,decision_rule,6h_prior,0.12,0.14794520547945206,0.027945205479452062,0.027945205479452062,0.0007809345092887976,365,365
matern,decision_rule,6h_prior,0.13,0.16164383561643836,0.031643835616438354,0.031643835616438354,0.0010013323325201726,365,365
matern,decision_rule,6h_prior,0.14,0.1643835616438356,0.024383561643835594,0.024383561643835594,0.0005945580784387304,365,365
matern,decision_rule,6h_prior,0.15,0.18082191780821918,0.03082191780821919,0.03082191780821919,0.0009499906173766193,365,365
matern,decision_rule,6h_prior,0.16,0.18904109589041096,0.029041095890410956,0.029041095890410956,0.0008433852505160441,365,365
matern,decision_rule,6h_prior,0.17,0.2,0.03,0.03,0.0009,365,365
matern,decision_rule,6h_prior,0.18,0.21643835616438356,0.03643835616438357,0.03643835616438357,0.0013277537999624698,365,365
matern,decision_rule,6h_prior,0.19,0.2191780821917808,0.029178082191780808,0.029178082191780808,0.0008513604803903163,365,365
matern,decision_rule,6h_prior,0.2,0.2328767123287671,0.0328767123287671,0.0328767123287671,0.0010808782135485065,365,365
matern,decision_rule,6h_prior,0.21,0.2410958904109589,0.03109589041095892,0.03109589041095892,0.000966954400450367,365,365
matern,decision_rule,6h_prior,0.22,0.25205479452054796,0.03205479452054796,0.03205479452054796,0.0010275098517545517,365,365
matern,decision_rule,6h_prior,0.23,0.25753424657534246,0.027534246575342453,0.027534246575342453,0.0007581347344717575,365,365
matern,decision_rule,6h_prior,0.24,0.273972602739726,0.03397260273972602,0.03397260273972602,0.0011541377369112399,365,365
matern,decision_rule,6h_prior,0.25,0.28493150684931506,0.034931506849315064,0.034931506849315064,0.0012202101707637452,365,365
matern,decision_rule,6h_prior,0.26,0.2958904109589041,0.035890410958904106,0.035890410958904106,0.001288121598799024,365,365
matern,decision_rule,6h_prior,0.27,0.3095890410958904,0.0395890410958904,0.0395890410958904,0.001567292174892099,365,365
matern,decision_rule,6h_prior,0.28,0.31232876712328766,0.03232876712328764,0.03232876712328764,0.0010451491837117637,365,365
matern,decision_rule,6h_prior,0.29,0.3287671232876712,0.038767123287671235,0.038767123287671235,0.0015028898480015014,365,365
matern,decision_rule,6h_prior,0.3,0.33972602739726027,0.03972602739726028,0.03972602739726028,0.001578157252767874,365,365
matern,decision_rule,6h_prior,0.31,0.3424657534246575,0.03246575342465752,0.03246575342465752,0.0010540251454306613,365,365
matern,decision_rule,6h_prior,0.32,0.35342465753424657,0.03342465753424656,0.03342465753424656,0.0011172077312816653,365,365
matern,decision_rule,6h_prior,0.33,0.36712328767123287,0.03712328767123285,0.03712328767123285,0.001378138487521109,365,365
matern,decision_rule,6h_prior,0.34,0.3726027397260274,0.0326027397260274,0.0326027397260274,0.001062938637643085,365,365
matern,decision_rule,6h_prior,0.35,0.3863013698630137,0.036301369863013744,0.036301369863013744,0.0013177894539313224,365,365
matern,decision_rule,6h_prior,0.36,0.3972602739726027,0.03726027397260273,0.03726027397260273,0.0013883280165134166,365,365
matern,decision_rule,6h_prior,0.37,0.4,0.030000000000000027,0.030000000000000027,0.0009000000000000016,365,365
matern,decision_rule,6h_prior,0.38,0.40273972602739727,0.022739726027397267,0.022739726027397267,0.0005170951398010886,365,365
matern,decision_rule,6h_prior,0.39,0.4136986301369863,0.02369863013698631,0.02369863013698631,0.0005616250703696757,365,365
matern,decision_rule,6h_prior,0.4,0.4301369863013699,0.03013698630136985,0.03013698630136985,0.000908237943328954,365,365
matern,decision_rule,6h_prior,0.41,0.4410958904109589,0.03109589041095895,0.03109589041095895,0.0009669544004503687,365,365
matern,decision_rule,6h_prior,0.42,0.4465753424657534,0.026575342465753438,0.026575342465753438,0.000706248827172078,365,365
matern,decision_rule,6h_prior,0.43,0.4547945205479452,0.02479452054794523,0.02479452054794523,0.0006147682492024783,365,365
matern,decision_rule,6h_prior,0.44,0.4657534246575342,0.02575342465753422,0.02575342465753422,0.0006632388815912915,365,365
matern,decision_rule,6h_prior,0.45,0.4794520547945205,0.02945205479452051,0.02945205479452051,0.0008674235316194386,365,365
matern,decision_rule,6h_prior,0.46,0.4876712328767123,0.027671232876712304,0.027671232876712304,0.0007656971289172439,365,365
matern,decision_rule,6h_prior,0.47,0.5013698630136987,0.03136986301369871,0.03136986301369871,0.000984068305498222,365,365
matern,decision_rule,6h_prior,0.48,0.5068493150684932,0.026849315068493196,0.026849315068493196,0.0007208857196472158,365,365
matern,decision_rule,6h_prior,0.49,0.5068493150684932,0.016849315068493187,0.016849315068493187,0.00028389941827735156,365,365
matern,decision_rule,6h_prior,0.5,0.5095890410958904,0.009589041095890427,0.009589041095890427,9.194970913867548e-05,365,365
matern,decision_rule,6h_prior,0.51,0.5260273972602739,0.016027397260273912,0.016027397260273912,0.0002568774629386357,365,365
matern,decision_rule,6h_prior,0.52,0.5342465753424658,0.014246575342465762,0.014246575342465762,0.00020296490898855343,365,365
matern,decision_rule,6h_prior,0.53,0.5424657534246575,0.0124657534246575,0.0124657534246575,0.0001553950084443602,365,365
matern,decision_rule,6h_prior,0.54,0.5506849315068493,0.010684931506849238,0.010684931506849238,0.00011416776130605953,365,365
matern,decision_rule,6h_prior,0.55,0.5589041095890411,0.008904109589041087,0.008904109589041087,7.928316757365343e-05,365,365
matern,decision_rule,6h_prior,0.56,0.5698630136986301,0.009863013698630074,0.009863013698630074,9.727903921936449e-05,365,365
matern,decision_rule,6h_prior,0.57,0.5863013698630137,0.01630136986301378,0.01630136986301378,0.000265734659410774,365,365
matern,decision_rule,6h_prior,0.58,0.5972602739726027,0.01726027397260277,0.01726027397260277,0.0002979170576093086,365,365
matern,decision_rule,6h_prior,0.59,0.6109589041095891,0.020958904109589116,0.020958904109589116,0.0004392756614749515,365,365
matern,decision_rule,6h_prior,0.6,0.6191780821917808,0.019178082191780854,0.019178082191780854,0.00036779883655470194,365,365
matern,decision_rule,6h_prior,0.61,0.6246575342465753,0.014657534246575343,0.014657534246575343,0.00021484331018952903,365,365
matern,decision_rule,6h_prior,0.62,0.6328767123287671,0.012876712328767081,0.012876712328767081,0.00016580972039782215,365,365
matern,decision_rule,6h_prior,0.63,0.6328767123287671,0.0028767123287670726,0.0028767123287670726,8.275473822480474e-06,365,365
matern,decision_rule,6h_prior,0.64,0.6465753424657534,0.00657534246575342,0.00657534246575342,4.3235128541940264e-05,365,365
matern,decision_rule,6h_prior,0.65,0.6547945205479452,0.004794520547945158,0.004794520547945158,2.298742728466834e-05,365,365
matern,decision_rule,6h_prior,0.66,0.6602739726027397,0.0002739726027396472,0.0002739726027396472,7.506098705193653e-08,365,365
matern,decision_rule,6h_prior,0.67,0.673972602739726,0.003972602739725994,0.003972602739725994,1.5781572527678478e-05,365,365
matern,decision_rule,6h_prior,0.68,0.684931506849315,0.004931506849314982,0.004931506849314982,2.4319759804840578e-05,365,365
matern,decision_rule,6h_prior,0.69,0.6931506849315069,0.003150684931506942,0.003150684931506942,9.926815537624902e-06,365,365
matern,decision_rule,6h_prior,0.7,0.7041095890410959,0.004109589041095929,0.004109589041095929,1.6888722086695757e-05,365,365
matern,decision_rule,6h_prior,0.71,0.7123287671232876,0.0023287671232876672,0.0023287671232876672,5.4231563145055175e-06,365,365
matern,decision_rule,6h_prior,0.72,0.7205479452054795,0.0005479452054795164,0.0005479452054795164,3.002439482079895e-07,365,365
matern,decision_rule,6h_prior,0.73,0.7397260273972602,0.00972602739726025,0.00972602739726025,9.4595608932257e-05,365,365
matern,decision_rule,6h_prior,0.74,0.7506849315068493,0.010684931506849349,0.010684931506849349,0.0001141677613060619,365,365
matern,decision_rule,6h_prior,0.75,0.7616438356164383,0.011643835616438336,0.011643835616438336,0.00013557890786263793,365,365
matern,decision_rule,6h_prior,0.76,0.7753424657534247,0.015342465753424683,0.015342465753424683,0.00023539125539500923,365,365
matern,decision_rule,6h_prior,0.77,0.7835616438356164,0.013561643835616422,0.013561643835616422,0.00018391818352411288,365,365
matern,decision_rule,6h_prior,0.78,0.7835616438356164,0.0035616438356164126,0.0035616438356164126,1.2685306811784391e-05,365,365
matern,decision_rule,6h_prior,0.79,0.7863013698630137,-0.0036986301369863472,0.0036986301369863472,1.3679864890223646e-05,365,365
matern,decision_rule,6h_prior,0.8,0.8082191780821918,0.008219178082191747,0.008219178082191747,6.755488834678121e-05,365,365
matern,decision_rule,6h_prior,0.81,0.810958904109589,0.0009589041095889872,0.0009589041095889872,9.194970913866484e-07,365,365
matern,decision_rule,6h_prior,0.82,0.821917808219178,0.0019178082191780854,0.0019178082191780854,3.677988365547019e-06,365,365
matern,decision_rule,6h_prior,0.83,0.8328767123287671,0.0028767123287671836,0.0028767123287671836,8.275473822481113e-06,365,365
matern,decision_rule,6h_prior,0.84,0.8410958904109589,0.0010958904109589218,0.0010958904109589218,1.2009757928317144e-06,365,365
matern,decision_rule,6h_prior,0.85,0.8493150684931506,-0.00068493150684934,0.00068493150684934,4.691311690749075e-07,365,365
matern,decision_rule,6h_prior,0.86,0.8657534246575342,0.005753424657534256,0.005753424657534256,3.310189528992317e-05,365,365
matern,decision_rule,6h_prior,0.87,0.8767123287671232,0.0067123287671232434,0.0067123287671232434,4.5055357477950244e-05,365,365
matern,decision_rule,6h_prior,0.88,0.8849315068493151,0.004931506849315093,0.004931506849315093,2.4319759804841672e-05,365,365
matern,decision_rule,6h_prior,0.89,0.8958904109589041,0.00589041095890408,0.00589041095890408,3.4696941264777284e-05,365,365
matern,decision_rule,6h_prior,0.9,0.9095890410958904,0.009589041095890427,0.009589041095890427,9.194970913867548e-05,365,365
matern,decision_rule,6h_prior,0.91,0.9123287671232877,0.0023287671232876672,0.0023287671232876672,5.4231563145055175e-06,365,365
matern,decision_rule,6h_prior,0.92,0.915068493150685,-0.004931506849315093,0.004931506849315093,2.4319759804841672e-05,365,365
matern,decision_rule,6h_prior,0.93,0.9205479452054794,-0.009452054794520603,0.009452054794520603,8.934133983861993e-05,365,365
matern,decision_rule,6h_prior,0.94,0.9315068493150684,-0.008493150684931505,0.008493150684931505,7.213360855695249e-05,365,365
matern,decision_rule,6h_prior,0.95,0.9397260273972603,-0.010273972602739656,0.010273972602739656,0.00010555451304184506,365,365
matern,decision_rule,6h_prior,0.96,0.9561643835616438,-0.003835616438356171,0.003835616438356171,1.4711953462188077e-05,365,365
matern,decision_rule,6h_prior,0.97,0.9808219178082191,0.010821917808219172,0.010821917808219172,0.00011711390504785125,365,365
matern,decision_rule,6h_prior,0.98,0.9945205479452055,0.01452054794520552,0.01452054794520552,0.00021084631262901224,365,365
matern,decision_rule,6h_prior,0.99,0.9972602739726028,0.00726027397260276,0.00726027397260276,5.271157815725306e-05,365,365
matern,decision_rule,event_day_open,0.01,0.010958904109589041,0.000958904109589041,0.000958904109589041,9.194970913867515e-07,365,365
matern,decision_rule,event_day_open,0.02,0.01643835616438356,-0.0035616438356164404,0.0035616438356164404,1.268530681178459e-05,365,365
matern,decision_rule,event_day_open,0.03,0.021917808219178082,-0.008082191780821917,0.008082191780821917,6.532182398198534e-05,365,365
matern,decision_rule,event_day_open,0.04,0.030136986301369864,-0.009863013698630137,0.009863013698630137,9.727903921936573e-05,365,365
matern,decision_rule,event_day_open,0.05,0.043835616438356165,-0.006164383561643838,0.006164383561643838,3.799962469506477e-05,365,365
matern,decision_rule,event_day_open,0.06,0.06027397260273973,0.00027397260273973045,0.00027397260273973045,7.506098705198215e-08,365,365
matern,decision_rule,event_day_open,0.07,0.06301369863013699,-0.0069863013698630155,0.0069863013698630155,4.880840683054985e-05,365,365
matern,decision_rule,event_day_open,0.08,0.07123287671232877,-0.008767123287671236,0.008767123287671236,7.68624507412273e-05,365,365
