replication,selected_gp_weight,selected_market_weight,minimum_bootstrap_categorical_log
3713,0.604,0.396,1.4054382384400075
3714,0.694,0.30600000000000005,1.3940326844956372
3715,0.277,0.723,1.394401368794142
3716,0.599,0.401,1.4449753578462023
3717,0.311,0.6890000000000001,1.4550282897014075
3718,0.439,0.5609999999999999,1.446361969875019
3719,0.372,0.628,1.487551553991748
3720,0.382,0.618,1.538755280443813
3721,0.767,0.23299999999999998,1.4915592216191167
3722,0.58,0.42000000000000004,1.4468385150609897
3723,0.548,0.45199999999999996,1.482463795847785
3724,0.757,0.243,1.5123363114728754
3725,0.45,0.55,1.3763896349594926
3726,0.287,0.7130000000000001,1.3279555968475332
3727,0.558,0.44199999999999995,1.4431766044976102
3728,0.439,0.5609999999999999,1.3646271349471173
3729,0.352,0.648,1.4010906713099278
3730,0.673,0.32699999999999996,1.5076488370728696
3731,0.414,0.5860000000000001,1.348118685166386
3732,0.508,0.492,1.4243731410622043
3733,0.402,0.598,1.4016114842118714
3734,0.534,0.46599999999999997,1.4702355925069035
3735,0.593,0.40700000000000003,1.442006379612247
3736,0.744,0.256,1.509808717986038
3737,0.292,0.708,1.3737821440141502
3738,0.33,0.6699999999999999,1.4593651049629628
3739,0.659,0.34099999999999997,1.4686064666462992
3740,0.417,0.583,1.4319468618115536
3741,0.483,0.517,1.4781600019516234
3742,0.586,0.41400000000000003,1.5499373399292782
3743,0.281,0.719,1.349194618537694
3744,0.414,0.5860000000000001,1.490578161098142
3745,0.485,0.515,1.4067207454262567
3746,0.551,0.44899999999999995,1.4732087494533386
3747,0.4,0.6,1.4684927540395165
3748,0.345,0.655,1.3745491337407556
3749,0.583,0.41700000000000004,1.4820402841261857
3750,0.718,0.28200000000000003,1.5978945767109485
3751,0.636,0.364,1.6154872943804237
3752,0.304,0.696,1.4135408748287184
3753,0.196,0.804,1.377851738217387
3754,0.847,0.15300000000000002,1.4383598103958763
3755,0.315,0.685,1.4104564516795952
3756,0.502,0.498,1.3594033437888693
3757,0.656,0.344,1.356233603236597
3758,0.506,0.494,1.5426533376530895
3759,0.538,0.46199999999999997,1.5409246777137955
3760,0.406,0.594,1.4507597996075852
3761,0.0,1.0,1.269485715778593
3762,0.419,0.581,1.4774774049899428
3763,0.26,0.74,1.4730671713198829
3764,0.494,0.506,1.481651815745229
3765,0.415,0.585,1.404132054211171
3766,0.534,0.46599999999999997,1.3928999729920588
3767,0.427,0.573,1.4158849101921924
3768,0.643,0.357,1.4517411331626735
3769,0.313,0.687,1.5128419053618587
3770,0.468,0.532,1.4249642624897965
3771,0.495,0.505,1.4461257262128966
3772,0.581,0.41900000000000004,1.4721265111908972
3773,0.391,0.609,1.4552203019578838
3774,0.501,0.499,1.4552002491622906
3775,0.518,0.482,1.5215968994941629
3776,0.469,0.531,1.4980962629883268
3777,0.92,0.07999999999999996,1.516723123938399
3778,0.47,0.53,1.4724983429376581
3779,0.188,0.812,1.340483851580257
3780,0.241,0.759,1.379992977187184
3781,0.657,0.34299999999999997,1.5215274366318317
3782,0.303,0.6970000000000001,1.42016057197838
3783,0.282,0.718,1.4402407341771564
3784,0.325,0.675,1.472907716486604
3785,0.226,0.774,1.4160836773383354
3786,0.383,0.617,1.4388297443413909
3787,0.522,0.478,1.4796349104299493
3788,0.336,0.6639999999999999,1.4805506285755663
3789,0.751,0.249,1.4463013824440831
3790,0.233,0.767,1.3983432401461495
3791,0.42,0.5800000000000001,1.4224241878452635
3792,0.449,0.5509999999999999,1.5227928479751274
3793,0.595,0.405,1.3970674069131708
3794,0.142,0.858,1.3364652663431968
3795,0.518,0.482,1.4353074051474526
3796,0.512,0.488,1.507207479187516
3797,0.674,0.32599999999999996,1.5208317141499965
3798,0.612,0.388,1.498461593662009
3799,0.805,0.19499999999999995,1.4805058456091087
3800,0.419,0.581,1.3764300253428012
3801,0.465,0.5349999999999999,1.470183253064808
3802,0.735,0.265,1.4411599197283091
3803,0.404,0.596,1.5308035297021725
3804,0.478,0.522,1.528919882997568
3805,0.347,0.653,1.3766441401432237
3806,0.359,0.641,1.5021421200967566
3807,0.652,0.348,1.4747786010671362
3808,0.402,0.598,1.387921342695537
3809,0.395,0.605,1.4987546679331507
3810,0.725,0.275,1.4591769855202072
3811,0.678,0.32199999999999995,1.5334271264343466
3812,0.302,0.698,1.4333237235679888
3813,0.951,0.049000000000000044,1.4890631571577089
3814,0.486,0.514,1.4981397588779282
3815,0.443,0.5569999999999999,1.5819202373960217
3816,0.471,0.529,1.4366715086360007
3817,0.677,0.32299999999999995,1.5584550202217142
3818,0.467,0.5329999999999999,1.5044586141252438
3819,0.304,0.696,1.3294615790574178
3820,0.669,0.33099999999999996,1.445981194570504
3821,0.364,0.636,1.4416261111487385
3822,0.276,0.724,1.388786907225246
3823,0.464,0.536,1.4176024301528356
3824,0.459,0.5409999999999999,1.5234704426710128
3825,0.924,0.07599999999999996,1.413143406846228
3826,0.869,0.131,1.4381676667754024
3827,0.689,0.31100000000000005,1.4814121027529952
3828,0.144,0.856,1.3649558827016741
3829,0.39,0.61,1.4679343362794095
3830,0.753,0.247,1.466413738784258
3831,0.381,0.619,1.5150395310905564
3832,0.264,0.736,1.3839792292588764
3833,0.471,0.529,1.4699184351067516
3834,0.317,0.683,1.4438386843264601
3835,0.354,0.646,1.3869216605503838
3836,0.556,0.44399999999999995,1.3999807674835016
3837,0.592,0.40800000000000003,1.5137450438465585
3838,0.694,0.30600000000000005,1.544238835883776
3839,0.331,0.669,1.3978237073796584
3840,0.374,0.626,1.4279457115951206
3841,0.415,0.585,1.3921669596045083
3842,0.724,0.276,1.5277876826113228
3843,0.377,0.623,1.510367903795528
3844,0.635,0.365,1.4087197193238583
3845,0.565,0.43500000000000005,1.5308026241429586
3846,0.329,0.671,1.4837861666582743
3847,0.42,0.5800000000000001,1.4568532536862984
3848,0.421,0.579,1.3964861679354061
3849,0.503,0.497,1.4124976413894201
3850,0.5,0.5,1.5218922510259816
3851,0.601,0.399,1.4060152276980291
3852,0.477,0.523,1.5439981092275294
3853,0.661,0.33899999999999997,1.501512757553618
3854,0.402,0.598,1.457636885376393
3855,0.639,0.361,1.482559544854566
3856,0.457,0.5429999999999999,1.4754877537997135
3857,0.479,0.521,1.4459753223371365
3858,0.501,0.499,1.3974380823524726
3859,0.359,0.641,1.521429356053446
3860,0.296,0.704,1.4322630043305904
3861,0.125,0.875,1.3732368231673384
3862,0.25,0.75,1.2969507362993795
3863,0.491,0.509,1.4967775449723624
3864,0.621,0.379,1.5129398222251673
3865,0.464,0.536,1.3989797166964175
3866,0.579,0.42100000000000004,1.5346654520641159
3867,0.239,0.761,1.4016404265131415
3868,0.659,0.34099999999999997,1.4222036651962833
3869,0.457,0.5429999999999999,1.4250212964210194
3870,0.629,0.371,1.4169919118509022
3871,0.388,0.612,1.3999327486238187
3872,0.17,0.83,1.3641446808924234
3873,0.325,0.675,1.3842184093319818
3874,0.341,0.659,1.4183002913802623
3875,0.34,0.6599999999999999,1.4928661978093438
3876,0.559,0.44099999999999995,1.475276362793093
3877,0.446,0.554,1.4897742867378456
3878,0.148,0.852,1.4104610504683186
3879,0.761,0.239,1.5857466864124599
3880,0.557,0.44299999999999995,1.539442202012406
3881,0.299,0.7010000000000001,1.4261473159364593
3882,0.621,0.379,1.414328629439178
3883,0.725,0.275,1.4148537352183892
3884,0.64,0.36,1.4201342012708689
3885,0.369,0.631,1.3337641969511969
3886,0.417,0.583,1.4198331820685313
3887,0.444,0.556,1.4544088216093691
3888,0.257,0.743,1.33306556557393
3889,0.442,0.558,1.4002321550840489
3890,0.484,0.516,1.3866974089782744
3891,0.58,0.42000000000000004,1.4474093783500095
3892,0.606,0.394,1.3842014144780976
3893,0.243,0.757,1.3792885516497282
3894,0.616,0.384,1.4253155502140815
3895,0.829,0.17100000000000004,1.4907709561158897
3896,0.694,0.30600000000000005,1.4615736091024016
3897,0.531,0.469,1.443138005999571
3898,0.202,0.798,1.4839515072839309
3899,0.622,0.378,1.4296307507534205
3900,0.525,0.475,1.3604246080922213
3901,0.447,0.5529999999999999,1.4810249444712937
3902,0.513,0.487,1.3877303105631127
3903,0.528,0.472,1.4065878489452064
3904,0.275,0.725,1.3910346710283956
3905,0.191,0.8089999999999999,1.4192857497583375
3906,0.103,0.897,1.3049050500927113
3907,0.428,0.5720000000000001,1.421534015984084
3908,0.659,0.34099999999999997,1.4968307063875013
3909,0.388,0.612,1.451994497950416
3910,0.505,0.495,1.4523828210480998
3911,0.445,0.5549999999999999,1.4002514478890626
3912,0.202,0.798,1.3682005759700717
3913,0.262,0.738,1.4298895381786054
3914,0.518,0.482,1.4602392043348886
3915,0.69,0.31000000000000005,1.5233970920794253
3916,0.561,0.43899999999999995,1.498151240250616
3917,0.479,0.521,1.3353739001346843
3918,0.788,0.21199999999999997,1.4507766570820806
3919,0.281,0.719,1.3685445684128426
3920,0.241,0.759,1.367362031637575
3921,0.434,0.5660000000000001,1.4102871568183597
3922,0.269,0.731,1.4023411047715797
3923,0.206,0.794,1.3740267406601674
3924,0.581,0.41900000000000004,1.498706024046288
3925,0.56,0.43999999999999995,1.4382500562338127
3926,0.75,0.25,1.405279746264021
3927,0.271,0.729,1.4196516191070734
3928,0.397,0.603,1.3826916824866036
3929,0.568,0.43200000000000005,1.5448194822353347
3930,0.435,0.565,1.2986089195430481
3931,0.721,0.279,1.4684924846737173
3932,0.626,0.374,1.5120195494106077
3933,0.905,0.09499999999999997,1.3713919110825952
3934,0.309,0.6910000000000001,1.434847457129932
3935,0.573,0.42700000000000005,1.4811960396208723
3936,0.811,0.18899999999999995,1.5654259621559443
3937,0.382,0.618,1.3428211867165
3938,0.48,0.52,1.5037724735232771
3939,0.714,0.28600000000000003,1.5735445203320437
3940,0.744,0.256,1.433065136685359
3941,0.693,0.30700000000000005,1.4610606922764384
3942,0.444,0.556,1.420915359058968
3943,0.603,0.397,1.418412345429882
3944,0.47,0.53,1.3775056482409342
3945,0.313,0.687,1.2870302679966192
3946,0.459,0.5409999999999999,1.4310887130500636
3947,0.171,0.829,1.4285257292323366
3948,0.538,0.46199999999999997,1.495802450266056
3949,0.403,0.597,1.4673836652001886
3950,0.221,0.779,1.379385756039956
3951,0.515,0.485,1.4081914629834171
3952,0.11,0.89,1.387359369077912
3953,0.311,0.6890000000000001,1.4951652280358099
3954,0.353,0.647,1.494077199312908
3955,0.488,0.512,1.3763389926462104
3956,0.561,0.43899999999999995,1.5718507000011037
3957,0.512,0.488,1.4246257834041722
3958,0.433,0.567,1.4581778704881705
3959,0.36,0.64,1.390574683206309
3960,0.479,0.521,1.4167240710525288
3961,0.386,0.614,1.4489816080934672
3962,0.174,0.8260000000000001,1.3629822770165607
3963,0.817,0.18300000000000005,1.5775977771935559
3964,0.624,0.376,1.4870297730639859
3965,0.514,0.486,1.4530622957433892
3966,0.874,0.126,1.4588156542572033
3967,0.469,0.531,1.454272099418034
3968,0.078,0.922,1.3307091198563243
3969,0.192,0.808,1.2840684540127136
3970,0.446,0.554,1.4558538112703157
3971,0.446,0.554,1.4688452403457828
3972,0.393,0.607,1.4486022201604258
3973,0.638,0.362,1.4323512379493488
3974,0.679,0.32099999999999995,1.4948469903293005
3975,0.424,0.5760000000000001,1.5188760196953983
3976,0.54,0.45999999999999996,1.4240166513600288
3977,0.451,0.5489999999999999,1.4814650398134266
3978,0.552,0.44799999999999995,1.5013096637171748
3979,0.531,0.469,1.4635724464615327
3980,0.446,0.554,1.4247134148507474
3981,0.288,0.712,1.4346321824427086
3982,0.502,0.498,1.4513849383834478
3983,0.466,0.534,1.4384811647615587
3984,0.592,0.40800000000000003,1.4802839787134183
3985,0.539,0.46099999999999997,1.4827133721957322
3986,0.52,0.48,1.4111458086954087
3987,0.59,0.41000000000000003,1.4254795839576928
3988,0.149,0.851,1.3706471521791719
3989,0.727,0.273,1.3942493185930325
3990,0.482,0.518,1.3834127581128215
3991,0.534,0.46599999999999997,1.4866533813775995
3992,0.255,0.745,1.3352726243194002
3993,0.252,0.748,1.3994665957727757
3994,0.343,0.657,1.424866363310671
3995,0.503,0.497,1.3669201692258126
3996,0.492,0.508,1.409416261086464
3997,0.249,0.751,1.3877471667444345
3998,0.278,0.722,1.4312467682294037
3999,0.827,0.17300000000000004,1.5752576559220177
4000,0.481,0.519,1.4825451956714286
4001,0.573,0.42700000000000005,1.5373770746129523
4002,0.273,0.727,1.4343202698598692
4003,0.371,0.629,1.395529032614717
4004,0.393,0.607,1.4000598459875353
4005,0.341,0.659,1.4124313735964793
4006,0.831,0.16900000000000004,1.575421335953719
4007,0.522,0.478,1.4397479422006418
4008,0.488,0.512,1.4729053031927248
4009,0.642,0.358,1.4368559778052072
4010,0.567,0.43300000000000005,1.490797499880898
4011,0.458,0.542,1.4132116454966581
4012,0.214,0.786,1.3469556771218327
4013,0.501,0.499,1.3901325929964348
4014,0.711,0.28900000000000003,1.4732930017536638
4015,0.446,0.554,1.4234620632686326
4016,0.363,0.637,1.3979813303205744
4017,0.536,0.46399999999999997,1.4488420080762514
4018,0.57,0.43000000000000005,1.4522984536859989
4019,0.695,0.30500000000000005,1.4592139709074823
4020,0.645,0.355,1.4186836955052384
4021,0.814,0.18600000000000005,1.4790172735302902
4022,0.301,0.6990000000000001,1.3856388804113033
4023,0.521,0.479,1.5364955363114698
4024,0.354,0.646,1.3891450156418885
4025,0.516,0.484,1.408266519904129
4026,0.707,0.29300000000000004,1.4260642922365538
4027,0.66,0.33999999999999997,1.4214476832652936
4028,0.888,0.11199999999999999,1.4545503181912485
4029,0.362,0.638,1.5398292182982503
4030,0.232,0.768,1.3795413002812376
4031,0.578,0.42200000000000004,1.405700874441921
4032,0.403,0.597,1.5360896290704862
4033,0.643,0.357,1.579314627519313
4034,0.369,0.631,1.4520420599254777
4035,0.433,0.567,1.449232311944304
4036,0.453,0.5469999999999999,1.4822262508419466
4037,0.496,0.504,1.453024229389732
4038,0.493,0.507,1.4923292724956347
4039,0.587,0.41300000000000003,1.4124208756328303
4040,0.456,0.544,1.4220108924356631
4041,0.552,0.44799999999999995,1.4067840243747987
4042,0.76,0.24,1.5071619222112003
4043,0.704,0.29600000000000004,1.4796916067601622
4044,0.191,0.8089999999999999,1.3517247047656744
4045,0.359,0.641,1.3902437757303743
4046,0.412,0.5880000000000001,1.3444564917049957
4047,0.599,0.401,1.4748878285602387
4048,0.305,0.6950000000000001,1.4665316026744792
4049,0.409,0.591,1.378431556090062
4050,0.293,0.7070000000000001,1.3596953322087815
4051,0.373,0.627,1.500072523267015
4052,0.369,0.631,1.419506113188888
4053,0.51,0.49,1.478926608861195
4054,0.438,0.562,1.2992909894778168
4055,0.464,0.536,1.4586400627093532
4056,0.543,0.45699999999999996,1.5035809627589751
4057,0.402,0.598,1.4824789056633227
4058,0.758,0.242,1.4798686644758092
4059,0.318,0.6819999999999999,1.3973865409006347
4060,0.647,0.353,1.4827362324892743
4061,0.417,0.583,1.3586329090987688
4062,0.573,0.42700000000000005,1.5151888051651143
4063,0.69,0.31000000000000005,1.5674260736798105
4064,0.538,0.46199999999999997,1.453251263011652
4065,0.387,0.613,1.4668606878630543
4066,0.484,0.516,1.449176311312208
4067,0.713,0.28700000000000003,1.5086592928380722
4068,0.691,0.30900000000000005,1.4178201342703003
4069,0.646,0.354,1.4265905763512763
4070,0.444,0.556,1.4306856291114476
4071,0.328,0.6719999999999999,1.4678467529687904
4072,0.383,0.617,1.4866888903576783
4073,0.521,0.479,1.5115600608092385
4074,0.179,0.821,1.4166804619722215
4075,0.357,0.643,1.4211089917407573
4076,0.363,0.637,1.4579825841890717
4077,0.416,0.5840000000000001,1.4576606657671105
4078,0.711,0.28900000000000003,1.4553576320654573
4079,0.736,0.264,1.4736186573621604
4080,0.661,0.33899999999999997,1.4962840581806423
4081,0.358,0.642,1.4442382025443086
4082,0.621,0.379,1.5143631225349325
4083,0.889,0.11099999999999999,1.477116984033797
4084,0.56,0.43999999999999995,1.5269439390561472
4085,0.252,0.748,1.3823102007327166
4086,0.625,0.375,1.5167704410554124
4087,0.631,0.369,1.4855723317029819
4088,0.212,0.788,1.4297479799300832
4089,0.793,0.20699999999999996,1.5082359562412746
4090,0.667,0.33299999999999996,1.4627927693612672
4091,0.123,0.877,1.29018003329293
4092,0.454,0.546,1.4711899299130728
4093,0.682,0.31799999999999995,1.4637398213654544
4094,0.719,0.281,1.4825490128360523
4095,0.583,0.41700000000000004,1.584963297024786
4096,0.7,0.30000000000000004,1.4482455737214803
4097,0.324,0.6759999999999999,1.4976436942591271
4098,0.506,0.494,1.417858565457846
4099,0.435,0.565,1.466230244941789
4100,0.598,0.402,1.4404364108597068
4101,0.424,0.5760000000000001,1.4723448776232326
4102,0.474,0.526,1.4475448489686369
4103,0.593,0.40700000000000003,1.5461419661654414
4104,0.401,0.599,1.4772694387869565
4105,0.533,0.46699999999999997,1.4146364749225242
4106,0.373,0.627,1.410917120630815
4107,0.277,0.723,1.3770372813745897
4108,0.596,0.404,1.4914525981104005
4109,0.207,0.793,1.343729448295206
4110,0.514,0.486,1.4493332923101079
4111,0.319,0.681,1.4391981713645796
4112,0.467,0.5329999999999999,1.3645289122016082
4113,0.676,0.32399999999999995,1.490568358906258
4114,0.495,0.505,1.3979901532451926
4115,0.092,0.908,1.378215194775534
4116,0.297,0.7030000000000001,1.4912612099126719
4117,0.27,0.73,1.3417153750483277
4118,0.522,0.478,1.550605926591682
4119,0.407,0.593,1.4362186941429418
4120,0.386,0.614,1.3847665778578044
4121,0.289,0.7110000000000001,1.4724351011928862
4122,0.51,0.49,1.4551751477512334
4123,0.449,0.5509999999999999,1.4776622545479754
4124,0.518,0.482,1.476428256429779
4125,0.714,0.28600000000000003,1.4882793689775495
4126,0.633,0.367,1.5360002736106835
4127,0.444,0.556,1.4669892331709125
4128,0.331,0.669,1.3333568825629076
4129,0.4,0.6,1.3899817217213954
4130,0.797,0.20299999999999996,1.4853220561068132
4131,0.491,0.509,1.5208559128585635
4132,0.499,0.501,1.4849560515505695
4133,0.36,0.64,1.3444028805973274
4134,0.209,0.791,1.3586984416081667
4135,0.646,0.354,1.4802743802380987
4136,0.854,0.14600000000000002,1.4573264430842308
4137,0.759,0.241,1.4827539666174896
4138,0.363,0.637,1.4557380435698744
4139,0.616,0.384,1.397046342484938
4140,0.478,0.522,1.4299378022066924
4141,0.829,0.17100000000000004,1.5583023693422853
4142,0.548,0.45199999999999996,1.4452277559931441
4143,0.404,0.596,1.4049160803561351
4144,0.514,0.486,1.4073841141491141
4145,0.932,0.06799999999999995,1.473563402637098
4146,0.419,0.581,1.4734984927864698
4147,0.463,0.5369999999999999,1.3675476970695049
4148,0.597,0.403,1.4604828357821182
4149,0.472,0.528,1.4539130285337745
4150,0.382,0.618,1.4082773421497077
4151,0.589,0.41100000000000003,1.4765868462374507
4152,0.618,0.382,1.4573017656910905
4153,0.7,0.30000000000000004,1.4903199426941398
4154,0.161,0.839,1.3553516725565014
4155,0.494,0.506,1.3835374531676932
4156,0.28,0.72,1.39628466315077
4157,0.165,0.835,1.3961333445977446
4158,0.694,0.30600000000000005,1.407192818909228
4159,0.379,0.621,1.4179004379049864
4160,0.599,0.401,1.5417085567904787
4161,0.398,0.602,1.3699652558868924
4162,0.134,0.866,1.3315422093930604
4163,0.285,0.7150000000000001,1.4454554044502694
4164,0.412,0.5880000000000001,1.4008720268344648
4165,0.237,0.763,1.4262919321773933
4166,0.614,0.386,1.533829292900101
4167,0.418,0.5820000000000001,1.339059478713032
4168,0.551,0.44899999999999995,1.442604987843284
4169,0.566,0.43400000000000005,1.4448154987049349
4170,0.4,0.6,1.5143720465152628
4171,0.855,0.14500000000000002,1.5218195386484228
4172,0.435,0.565,1.4230797604937795
4173,0.675,0.32499999999999996,1.513492603489289
4174,0.681,0.31899999999999995,1.445194523460119
4175,0.655,0.345,1.4989032708615984
4176,0.398,0.602,1.4458101781024064
4177,0.732,0.268,1.5453931535573169
4178,0.662,0.33799999999999997,1.4179716415823476
4179,0.36,0.64,1.4385271478258586
4180,0.844,0.15600000000000003,1.4648292073430134
4181,0.346,0.654,1.4773270484903263
4182,0.454,0.546,1.4560893561607593
4183,0.429,0.571,1.5299660986492363
4184,0.125,0.875,1.2580791680026524
4185,0.517,0.483,1.4507550160559424
4186,0.74,0.26,1.4205759313889013
4187,0.637,0.363,1.5255746572863909
4188,0.585,0.41500000000000004,1.422562604715178
4189,0.43,0.5700000000000001,1.359996952914326
4190,0.531,0.469,1.4455380085553766
4191,0.32,0.6799999999999999,1.2889579838685976
4192,0.415,0.585,1.404275852829431
4193,0.756,0.244,1.5122077053035086
4194,0.666,0.33399999999999996,1.400332442930142
4195,0.568,0.43200000000000005,1.4337357948137603
4196,0.407,0.593,1.441969932090325
4197,0.556,0.44399999999999995,1.5388254629487403
4198,0.488,0.512,1.4550305243142008
4199,0.171,0.829,1.4100603404003536
4200,0.26,0.74,1.4072652726164374
4201,0.654,0.346,1.5524261871784157
4202,0.444,0.556,1.4107399770614064
4203,0.874,0.126,1.4881870295386237
4204,0.423,0.577,1.4668466530743416
4205,0.918,0.08199999999999996,1.4861049388849172
4206,0.359,0.641,1.5003669653333567
4207,0.232,0.768,1.4403793702052217
4208,0.161,0.839,1.4996915442131071
4209,0.565,0.43500000000000005,1.4786115357926706
4210,0.499,0.501,1.4762119679098784
4211,0.087,0.913,1.396082728878803
4212,0.477,0.523,1.5286775697771742
4213,0.645,0.355,1.4746364315645548
4214,0.599,0.401,1.5536246009950965
4215,0.442,0.558,1.4236721114275352
4216,0.565,0.43500000000000005,1.506205022331008
4217,0.794,0.20599999999999996,1.6421723195564666
4218,0.671,0.32899999999999996,1.3963610473637829
4219,0.252,0.748,1.3363032895959546
4220,0.5,0.5,1.4823062216829854
4221,0.813,0.18700000000000006,1.5436799048367804
4222,0.77,0.22999999999999998,1.317034628785807
4223,0.741,0.259,1.4715900993362516
4224,0.496,0.504,1.410015303585108
4225,0.585,0.41500000000000004,1.471718403440493
4226,0.38,0.62,1.4738802588084667
4227,0.73,0.27,1.4649544536461152
4228,0.868,0.132,1.4667767527650397
4229,0.358,0.642,1.3650451525062384
4230,0.514,0.486,1.4607591974091063
4231,0.519,0.481,1.3830284950739353
4232,0.684,0.31599999999999995,1.4402335034540297
4233,0.87,0.13,1.4105247149074414
4234,0.425,0.575,1.5340981432273013
4235,0.676,0.32399999999999995,1.5019589228268457
4236,0.495,0.505,1.3698845938396749
4237,0.366,0.634,1.4693377748295602
4238,0.457,0.5429999999999999,1.414396549343704
4239,0.302,0.698,1.393746258383226
4240,0.704,0.29600000000000004,1.4922640844999564
4241,0.749,0.251,1.5075750587248418
4242,0.406,0.594,1.4552852795708042
4243,0.562,0.43799999999999994,1.411842645648219
4244,0.687,0.31299999999999994,1.4793582217521455
4245,0.565,0.43500000000000005,1.3692360820525338
4246,0.644,0.356,1.4845325027952918
4247,0.341,0.659,1.476075978898213
4248,0.299,0.7010000000000001,1.431406254046192
4249,0.437,0.563,1.4176835886941084
4250,0.631,0.369,1.3284268836156419
4251,0.67,0.32999999999999996,1.4662009671500353
4252,0.513,0.487,1.4540030763976715
4253,0.617,0.383,1.4941847995899051
4254,0.363,0.637,1.4409470355926803
4255,0.413,0.587,1.5258612525700574
4256,0.535,0.46499999999999997,1.392515986131395
4257,0.6,0.4,1.4320290336296206
4258,0.741,0.259,1.5272643087340558
4259,0.868,0.132,1.3834817687092718
4260,0.442,0.558,1.3844990582340484
4261,0.28,0.72,1.4911483927894684
4262,0.425,0.575,1.4554669659444672
4263,0.312,0.688,1.4121394435322012
4264,0.588,0.41200000000000003,1.3560819284760766
4265,0.345,0.655,1.4860630243576123
4266,0.579,0.42100000000000004,1.4722574452641473
4267,0.38,0.62,1.3182902265657401
4268,0.906,0.09399999999999997,1.476114622180541
4269,0.637,0.363,1.4161105621818475
4270,0.672,0.32799999999999996,1.5501383513199878
4271,0.445,0.5549999999999999,1.4244272706962584
4272,0.614,0.386,1.599828575478425
4273,0.275,0.725,1.4308294484042494
4274,0.854,0.14600000000000002,1.490700479861509
4275,0.201,0.7989999999999999,1.3936290733892016
4276,0.582,0.41800000000000004,1.5041391875616785
4277,0.642,0.358,1.413057335751651
4278,0.181,0.819,1.4701837902237502
4279,0.439,0.5609999999999999,1.3701673055819386
4280,0.741,0.259,1.424603729257232
4281,0.355,0.645,1.4068201294622154
4282,0.202,0.798,1.4077793385551989
4283,0.375,0.625,1.3831952854479976
4284,0.452,0.548,1.471706187149537
4285,0.294,0.706,1.4556645631687586
4286,0.567,0.43300000000000005,1.4292911077444572
4287,0.465,0.5349999999999999,1.4943429089847045
4288,0.221,0.779,1.4353247859223848
4289,0.731,0.269,1.538056293285551
4290,0.636,0.364,1.5495066961786692
4291,0.275,0.725,1.403696880141927
4292,0.66,0.33999999999999997,1.540467525274485
4293,0.44,0.56,1.473844484928768
4294,0.49,0.51,1.464042769782605
4295,0.371,0.629,1.3516182892912785
4296,0.549,0.45099999999999996,1.4035315084707554
4297,0.653,0.347,1.5096686188192412
4298,0.219,0.781,1.3737988098585865
4299,0.268,0.732,1.4286717043035222
4300,0.442,0.558,1.4188157063512843
4301,0.64,0.36,1.3816971821083355
4302,0.451,0.5489999999999999,1.4193166632560794
4303,0.485,0.515,1.3466392505191511
4304,0.326,0.6739999999999999,1.3626350699830796
4305,0.637,0.363,1.5150613597234823
4306,0.469,0.531,1.4376779352031335
4307,0.615,0.385,1.4421543707574562
4308,0.442,0.558,1.4894341400229112
4309,0.528,0.472,1.4490559047660625
4310,0.369,0.631,1.4542899072982844
4311,0.442,0.558,1.4548924488467563
4312,0.42,0.5800000000000001,1.4459612905816956
4313,0.523,0.477,1.393312696715948
4314,0.504,0.496,1.437632567799476
4315,0.296,0.704,1.3746063377449977
4316,0.418,0.5820000000000001,1.5316336794754928
4317,0.581,0.41900000000000004,1.551200519417878
4318,0.451,0.5489999999999999,1.439404851410624
4319,0.666,0.33399999999999996,1.4729853081756834
4320,0.274,0.726,1.4088427075469212
4321,0.401,0.599,1.360783589570868
4322,0.522,0.478,1.4921613543708385
4323,0.481,0.519,1.4679666330190184
4324,0.686,0.31399999999999995,1.4049640045156306
4325,0.328,0.6719999999999999,1.38312248020074
4326,0.622,0.378,1.497315344946121
4327,0.615,0.385,1.3819681900685612
4328,0.333,0.667,1.4195264426947247
4329,0.337,0.663,1.420742903167439
4330,0.44,0.56,1.3172641434898804
4331,0.65,0.35,1.432847017397397
4332,0.263,0.737,1.355735238584071
4333,0.463,0.5369999999999999,1.4796968612697947
4334,0.396,0.604,1.4817307060235996
4335,0.35,0.65,1.5052175983991118
4336,0.492,0.508,1.5359515960717545
4337,0.552,0.44799999999999995,1.4606897332272095
4338,0.54,0.45999999999999996,1.4747273906890233
4339,0.693,0.30700000000000005,1.4529999978756305
4340,0.562,0.43799999999999994,1.2606219788889883
4341,0.714,0.28600000000000003,1.533134429309613
4342,0.645,0.355,1.42808010255994
4343,0.12,0.88,1.394889347050931
4344,0.537,0.46299999999999997,1.490990282076093
4345,0.221,0.779,1.3519883697035453
4346,0.738,0.262,1.5361448965773414
4347,0.637,0.363,1.4204530372013389
4348,0.545,0.45499999999999996,1.5497038868898467
4349,0.432,0.5680000000000001,1.4442307933657619
4350,0.419,0.581,1.4093970568853957
4351,0.487,0.513,1.4048697144067788
4352,0.532,0.46799999999999997,1.4579794716340904
4353,0.458,0.542,1.4668542846837778
4354,0.5,0.5,1.422631331122764
4355,0.341,0.659,1.3778263605561205
4356,0.288,0.712,1.3987556672659474
4357,0.585,0.41500000000000004,1.4666126429785966
4358,0.963,0.03700000000000003,1.5019044395876544
4359,0.253,0.747,1.387393465627019
4360,0.051,0.949,1.4076400584520772
4361,0.249,0.751,1.4219009311982134
4362,0.868,0.132,1.4462384169877858
