settlement_date,decision_rule,event_key,event_key_strategy,source_path
2026-03-28,24h_prior,Will the highest temperature in Hong Kong be 21°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,24h_prior,Will the highest temperature in Hong Kong be 22°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,24h_prior,Will the highest temperature in Hong Kong be 23°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,24h_prior,Will the highest temperature in Hong Kong be 24°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,24h_prior,Will the highest temperature in Hong Kong be 25°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,24h_prior,Will the highest temperature in Hong Kong be 26°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,24h_prior,Will the highest temperature in Hong Kong be 27°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,24h_prior,Will the highest temperature in Hong Kong be 28°C or higher on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,6h_prior,Will the highest temperature in Hong Kong be 18°C or below on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,6h_prior,Will the highest temperature in Hong Kong be 19°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,6h_prior,Will the highest temperature in Hong Kong be 20°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,6h_prior,Will the highest temperature in Hong Kong be 21°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,6h_prior,Will the highest temperature in Hong Kong be 22°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,6h_prior,Will the highest temperature in Hong Kong be 23°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,6h_prior,Will the highest temperature in Hong Kong be 24°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,6h_prior,Will the highest temperature in Hong Kong be 25°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,6h_prior,Will the highest temperature in Hong Kong be 26°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,6h_prior,Will the highest temperature in Hong Kong be 27°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,6h_prior,Will the highest temperature in Hong Kong be 28°C or higher on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,event_day_open,Will the highest temperature in Hong Kong be 18°C or below on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,event_day_open,Will the highest temperature in Hong Kong be 19°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,event_day_open,Will the highest temperature in Hong Kong be 20°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,event_day_open,Will the highest temperature in Hong Kong be 21°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,event_day_open,Will the highest temperature in Hong Kong be 22°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,event_day_open,Will the highest temperature in Hong Kong be 23°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,event_day_open,Will the highest temperature in Hong Kong be 24°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,event_day_open,Will the highest temperature in Hong Kong be 25°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,event_day_open,Will the highest temperature in Hong Kong be 26°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,event_day_open,Will the highest temperature in Hong Kong be 27°C on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-28,event_day_open,Will the highest temperature in Hong Kong be 28°C or higher on March 28?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,24h_prior,Will the highest temperature in Hong Kong be 19°C or below on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,24h_prior,Will the highest temperature in Hong Kong be 20°C on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,24h_prior,Will the highest temperature in Hong Kong be 21°C on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,24h_prior,Will the highest temperature in Hong Kong be 22°C on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,24h_prior,Will the highest temperature in Hong Kong be 23°C on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,24h_prior,Will the highest temperature in Hong Kong be 24°C on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,24h_prior,Will the highest temperature in Hong Kong be 25°C on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,24h_prior,Will the highest temperature in Hong Kong be 26°C on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,24h_prior,Will the highest temperature in Hong Kong be 27°C on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,24h_prior,Will the highest temperature in Hong Kong be 28°C on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,24h_prior,Will the highest temperature in Hong Kong be 29°C or higher on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,event_day_open,Will the highest temperature in Hong Kong be 19°C or below on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,event_day_open,Will the highest temperature in Hong Kong be 20°C on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,event_day_open,Will the highest temperature in Hong Kong be 21°C on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,event_day_open,Will the highest temperature in Hong Kong be 22°C on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,event_day_open,Will the highest temperature in Hong Kong be 23°C on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,event_day_open,Will the highest temperature in Hong Kong be 24°C on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,event_day_open,Will the highest temperature in Hong Kong be 25°C on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,event_day_open,Will the highest temperature in Hong Kong be 26°C on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,event_day_open,Will the highest temperature in Hong Kong be 27°C on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,event_day_open,Will the highest temperature in Hong Kong be 28°C on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-03-29,event_day_open,Will the highest temperature in Hong Kong be 29°C or higher on March 29?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-04-01,12h_prior,Will the highest temperature in Hong Kong be 20°C or below on April 1?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-04-01,12h_prior,Will the highest temperature in Hong Kong be 21°C on April 1?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-04-01,12h_prior,Will the highest temperature in Hong Kong be 22°C on April 1?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-04-01,12h_prior,Will the highest temperature in Hong Kong be 23°C on April 1?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-04-01,12h_prior,Will the highest temperature in Hong Kong be 24°C on April 1?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-04-01,12h_prior,Will the highest temperature in Hong Kong be 25°C on April 1?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-04-01,12h_prior,Will the highest temperature in Hong Kong be 26°C on April 1?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-04-01,12h_prior,Will the highest temperature in Hong Kong be 27°C on April 1?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-04-01,12h_prior,Will the highest temperature in Hong Kong be 28°C on April 1?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-04-01,12h_prior,Will the highest temperature in Hong Kong be 29°C on April 1?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-04-01,12h_prior,Will the highest temperature in Hong Kong be 30°C or higher on April 1?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-04-01,24h_prior,Will the highest temperature in Hong Kong be 20°C or below on April 1?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-04-01,24h_prior,Will the highest temperature in Hong Kong be 21°C on April 1?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-04-01,24h_prior,Will the highest temperature in Hong Kong be 22°C on April 1?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-04-01,24h_prior,Will the highest temperature in Hong Kong be 23°C on April 1?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-04-01,24h_prior,Will the highest temperature in Hong Kong be 24°C on April 1?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-04-01,24h_prior,Will the highest temperature in Hong Kong be 25°C on April 1?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-04-01,24h_prior,Will the highest temperature in Hong Kong be 26°C on April 1?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-04-01,24h_prior,Will the highest temperature in Hong Kong be 27°C on April 1?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
